taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	species	genus	family	order	class	phylum	superkingdom	source
1108595	3.03	1.19	2.928799493192766	11.327640631048714	3.03	1.19	2.928799493192766	11.327640631048716	rod-shaped	['3.03', ' 3.03']	['1.19', ' 1.19']	Chromobacterium vaccinii	Chromobacterium	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
1109412	1.15	0.8	0.4440117617073574	2.8902652413026098	1.15	0.8	0.4440117617073574	2.8902652413026093	rod-shaped	['1.15', ' 1.15']	['0.8', ' 0.8']	Brenneria goodwinii	Brenneria	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1109739	0.9	0.3499999999999999	0.0753654987626801	0.9896016858807848	0.9	0.35	0.0753654987626801	0.9896016858807848	rod-shaped	['0.9', ' 0.9']	['0.35', ' 0.35']	Algibacter agarilyticus	Algibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1109740	1.2	0.3	0.07775441817634729	1.1309733552923256	1.2	0.3	0.0777544181763473	1.1309733552923256	rod-shaped	['1.2', ' 1.2']	['0.3', ' 0.3']	Lutibacter agarilyticus	Lutibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1109741	2.1	0.3499999999999999	0.190819028782105	2.309070600388498	2.1	0.35	0.190819028782105	2.309070600388498	rod-shaped	['2.1', ' 2.1']	['0.35', ' 0.35']	Algibacter agarivorans	Algibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1110546	0.5	0.5	0.0654498469497873	0.7853981633974483	0.5	0.5	0.0654498469497873	0.7853981633974483	coccus-shaped	['0.5', ' 0.5']	['0.5', ' 0.5']	Veillonella tobetsuensis	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	bacdive
1110688	1.0	0.3499999999999999	0.08498662626429879	1.0995574287564276	1.0	0.35	0.0849866262642988	1.0995574287564276	rod-shaped	['1.0', ' 1.0']	['0.35', ' 0.35']	Winogradskyella pulchriflava	Winogradskyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1111041	0.8	0.8	0.268082573106329	2.010619298297468	0.8	0.8	0.268082573106329	2.010619298297468	coccus-shaped	['0.8', ' 0.8']	['0.8', ' 0.8']	Lentisphaera marina	Lentisphaera	Lentisphaeraceae	Lentisphaerales	Lentisphaeria	Lentisphaerae	Bacteria	bacdive
1111140	1.0	0.5	0.1636246173744683	1.5707963267948966	1.0	0.5	0.1636246173744683	1.5707963267948966	rod-shaped	['1.0', ' 1.0']	['0.5', ' 0.5']	Herminiimonas contaminans	Herminiimonas	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
1111473	2.0	0.45	0.2942297869627691	2.827433388230814	2.0	0.45	0.2942297869627691	2.827433388230814	rod-shaped	['2.0', ' 2.0']	['0.45', ' 0.45']	Flaviflexus huanghaiensis	Flaviflexus	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1111760	0.6	0.6	0.1130973355292325	1.1309733552923256	0.6	0.6	0.1130973355292325	1.1309733552923256	coccus-shaped	['0.6', ' 0.6']	['0.6', ' 0.6']	Streptococcus troglodytae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
1114878	1.25	0.3	0.08128870991163578	1.1780972450961724	1.25	0.3	0.0812887099116358	1.1780972450961724	rod-shaped	['1.25', ' 1.25']	['0.3', ' 0.3']	Geobacter luticola	Geobacter	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
1114880	2.25	0.85	1.115985340340824	6.00829594999048	2.25	0.85	1.115985340340824	6.00829594999048	rod-shaped	['2.25', ' 2.25']	['0.85', ' 0.85']	Aeromonas australiensis	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1114924	3.0000000000000004	1.0	2.0943951023931957	9.424777960769381	3.0	1.0	2.0943951023931957	9.42477796076938	rod-shaped	['3.0', ' 3.0']	['1.0', ' 1.0']	Albimonas pacifica	Albimonas	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1117041	3.5	0.9	2.0357520395261863	9.896016858807847	3.5	0.9	2.0357520395261863	9.896016858807847	rod-shaped	['3.5', ' 3.5']	['0.9', ' 0.9']	Effusibacillus consociatus	Effusibacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
1117702	1.7	0.8	0.7204719152232592	4.272566008882119	1.7	0.8	0.7204719152232592	4.272566008882119	rod-shaped	['1.7', ' 1.7']	['0.8', ' 0.8']	Novosphingobium fuchskuhlense	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1117703	2.0	0.9	1.0814932709982863	5.6548667764616285	2.0	0.9	1.0814932709982863	5.654866776461628	rod-shaped	['2.0', ' 2.0']	['0.9', ' 0.9']	Novosphingobium aquaticum Glaeser et al. 2013	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1119056	2.75	0.8	1.2482594810263443	6.911503837897545	2.75	0.8	1.2482594810263443	6.911503837897545	rod-shaped	['2.75', ' 2.75']	['0.8', ' 0.8']	Budvicia diplopodorum	Budvicia	Budviciaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1119057	1.0	0.45	0.1351866588747858	1.413716694115407	1.0	0.45	0.1351866588747858	1.413716694115407	rod-shaped	['1.0', ' 1.0']	['0.45', ' 0.45']	Flavobacterium squillarum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1119534	1.65	0.75	0.6185010536754905	3.8877209088173683	1.65	0.75	0.6185010536754905	3.8877209088173688	rod-shaped	['1.65', ' 1.65']	['0.75', ' 0.75']	Nocardioides perillae	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1120568	1.5	0.55	0.31281754349650864	2.59181393921158	1.5	0.55	0.3128175434965087	2.59181393921158	rod-shaped	['1.5', ' 1.5']	['0.55', ' 0.55']	Pseudorhodobacter wandonensis	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1120938	4.999999999999999	0.6	1.3571680263507908	9.424777960769381	5.0	0.6	1.3571680263507908	9.42477796076938	rod-shaped	['5.0', ' 5.0']	['0.6', ' 0.6']	Actinomadura flavalba	Actinomadura	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1121000	1.5	0.5	0.2617993877991494	2.356194490192345	1.5	0.5	0.2617993877991494	2.356194490192345	rod-shaped	['1.5', ' 1.5']	['0.5', ' 0.5']	Andreprevotia lacus	Andreprevotia	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
1121252	1.7320508075688772	0.4898979485566356	0.2957026896382745	2.66572976289502	1.75	0.5	0.3108867730114899	2.748893571891069	rod-shaped	['1.5', ' 2.0']	['0.4', ' 0.6']	Cucumibacter marinus	Cucumibacter	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1121276	3.75	0.4	0.4544837372193234	4.71238898038469	3.75	0.4	0.4544837372193234	4.71238898038469	rod-shaped	['3.75', ' 3.75']	['0.4', ' 0.4']	Chitinilyticum litopenaei	Chitinilyticum	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
1121298	3.872983346207417	0.5916079783099616	1.010432990154549	7.198293068896204	4.75	0.6	1.2864821916450204	8.953539062730911	rod-shaped	['2.0', ' 7.5']	['0.5', ' 0.7']	Clostridium amylolyticum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
1121358	1.1	0.9	0.5089380098815466	3.1101767270538954	1.1	0.9	0.5089380098815466	3.110176727053896	rod-shaped	['1.1', ' 1.1']	['0.9', ' 0.9']	Corynebacterium doosanense	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1121832	1.1	0.4	0.12147491593880529	1.3823007675795091	1.1	0.4	0.1214749159388053	1.3823007675795091	rod-shaped	['1.1', ' 1.1']	['0.4', ' 0.4']	Fodinicurvata sediminis	Fodinicurvata	Rhodovibrionaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1121960	2.0	1.05	1.428737433990383	6.5973445725385655	2.0	1.05	1.428737433990383	6.5973445725385655	rod-shaped	['2.0', ' 2.0']	['1.05', ' 1.05']	Halomonas zhanjiangensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1121961	1.2489995996796797	0.812403840463596	0.5070616079717241	3.1877491575344505	1.25	0.8500000000000001	0.5485351672861679	3.337942194439156	rod-shaped	['1.2', ' 1.3']	['0.6', ' 1.1']	Hirschia maritima	Hirschia	Hyphomonadaceae	Hyphomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1122204	0.223606797749979	0.223606797749979	0.0058540122758672	0.1570796326794896	0.3	0.3	0.014137166941154	0.2827433388230814	coccus-shaped	['0.1', ' 0.5']	['0.1', ' 0.5']	Marinococcus luteus	Marinococcus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
1122252	4.58257569495584	0.282842712474619	0.2820078788383037	4.071969473587704	8.2	0.3	0.5725552611167399	7.728317927830891	spiral-shaped	['1.4', ' 15.0']	['0.2', ' 0.4']	Marinospirillum celere	Marinospirillum	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1122941	3.1	0.65	0.9567785876354666	6.330309196983435	3.1	0.65	0.9567785876354666	6.330309196983434	rod-shaped	['3.1', ' 3.1']	['0.65', ' 0.65']	Pedobacter glucosidilyticus	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
1122943	2.5	0.6	0.6503096792930871	4.71238898038469	2.5	0.6	0.6503096792930871	4.71238898038469	rod-shaped	['2.5', ' 2.5']	['0.6', ' 0.6']	Daejeonella oryzae	Daejeonella	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
1123067	2.3323807579381204	0.529150262212918	0.4741285776995729	3.8772904745117187	2.5	0.55	0.5504004879242368	4.319689898685966	rod-shaped	['1.6', ' 3.4']	['0.4', ' 0.7']	Rubellimicrobium mesophilum	Rubellimicrobium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1123225	3.162277660168379	0.3464101615137754	0.2871548517884777	3.4414423257272846	3.5	0.35	0.3255148138047674	3.848451000647497	rod-shaped	['2.0', ' 5.0']	['0.3', ' 0.4']	Spongiispira norvegica	Spongiispira	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1123352	6.999999999999999	0.45	1.0894454274026857	9.896016858807847	7.0	0.45	1.0894454274026857	9.896016858807847	rod-shaped	['7.0', ' 7.0']	['0.45', ' 0.45']	Tepidimicrobium xylanilyticum	Tepidimicrobium	Tissierellaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria	bacdive
1123687	1.75	1.0	1.112647398146385	5.497787143782138	1.75	1.0	1.112647398146385	5.497787143782138	ovoid-shaped	['1.75', ' 1.75']	['1.0', ' 1.0']	Lacticaseibacillus porcinae	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
1123755	3.15	0.6	0.83409284952809	5.937610115284709	3.15	0.6	0.83409284952809	5.937610115284709	rod-shaped	['3.15', ' 3.15']	['0.6', ' 0.6']	Yoonia litorea	Yoonia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1123756	4.4	0.85	2.336003212408335	11.749556524425827	4.4	0.85	2.336003212408335	11.749556524425827	rod-shaped	['4.4', ' 4.4']	['0.85', ' 0.85']	Marivita geojedonensis	Marivita	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1123757	2.65	0.4	0.3162536604613725	3.330088212805181	2.65	0.4	0.3162536604613725	3.3300882128051805	rod-shaped	['2.65', ' 2.65']	['0.4', ' 0.4']	Bizionia hallyeonensis	Bizionia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1123758	2.9	0.45	0.437368602241954	4.09977841293468	2.9	0.45	0.437368602241954	4.09977841293468	rod-shaped	['2.9', ' 2.9']	['0.45', ' 0.45']	Pseudofulvibacter geojedonensis	Pseudofulvibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1124835	0.85	0.39	0.0860105236699813	1.0414379646650165	0.85	0.39	0.0860105236699813	1.0414379646650165	rod-shaped	['0.85', ' 0.85']	['0.39', ' 0.39']	Chryseobacterium carnipullorum	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1125875	4.0	1.0	2.8797932657906435	12.566370614359172	4.0	1.0	2.8797932657906435	12.566370614359172	rod-shaped	['4.0', ' 4.0']	['1.0', ' 1.0']	Noviherbaspirillum psychrotolerans	Noviherbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
1125876	2.75	0.45	0.4135121330287565	3.8877209088173683	2.75	0.45	0.4135121330287565	3.8877209088173688	rod-shaped	['2.75', ' 2.75']	['0.45', ' 0.45']	Chryseobacterium frigidisoli	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1125964	3.25	0.95	2.0792107379008447	9.699667317958486	3.25	0.95	2.0792107379008447	9.699667317958486	rod-shaped	['3.25', ' 3.25']	['0.95', ' 0.95']	Limimaricola cinnabarinus	Limimaricola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1125965	2.75	0.4	0.3288200310757317	3.4557519189487724	2.75	0.4	0.3288200310757317	3.4557519189487724		['2.75', ' 2.75']	['0.4', ' 0.4']	Brevundimonas abyssalis	Brevundimonas	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1126831	1.4	0.3499999999999999	0.12347113627077377	1.5393804002589986	1.4	0.35	0.1234711362707738	1.5393804002589986	rod-shaped	['1.4', ' 1.4']	['0.35', ' 0.35']	Microbacterium neimengense	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1128108	1.15	1.15	0.7963282878380625	4.1547562843725006	1.15	1.15	0.7963282878380625	4.1547562843725006	coccus-shaped	['1.15', ' 1.15']	['1.15', ' 1.15']	Thermococcus prieurii	Thermococcus	Thermococcaceae	Thermococcales	Thermococci	Euryarchaeota	Archaea	bacdive
1128113	2.13	0.37	0.2157588238620153	2.475889170294116	2.13	0.37	0.2157588238620153	2.475889170294116	rod-shaped	['2.13', ' 2.13']	['0.37', ' 0.37']	Algimonas porphyrae	Algimonas	Robiginitomaculaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1128970	1.25	0.3499999999999999	0.10903944501834573	1.3744467859455345	1.25	0.35	0.1090394450183457	1.3744467859455345	rod-shaped	['1.25', ' 1.25']	['0.35', ' 0.35']	Flavobacterium noncentrifugens	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1129133	1.5	0.7	0.4874704600820161	3.2986722862692828	1.5	0.7	0.4874704600820161	3.2986722862692828	rod-shaped	['1.5', ' 1.5']	['0.7', ' 0.7']	Sphingopyxis italica	Sphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1129547	0.85	0.5	0.13417218624706406	1.335176877775662	0.85	0.5	0.1341721862470641	1.335176877775662	rod-shaped	['0.85', ' 0.85']	['0.5', ' 0.5']	Sphingobium sufflavum	Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1129792	1.95	0.8	0.8461356213668509	4.900884539600076	1.95	0.8	0.8461356213668509	4.900884539600077	rod-shaped	['1.95', ' 1.95']	['0.8', ' 0.8']	Weissella oryzae	Weissella	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
1130080	6.700000000000001	0.7	2.488664980418714	14.734069545336132	6.7	0.7	2.488664980418714	14.73406954533613	rod-shaped	['6.7', ' 6.7']	['0.7', ' 0.7']	Alkalibacterium gilvum	Alkalibacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
1130723	2.2	0.5	0.3992440663937029	3.455751918948773	2.2	0.5	0.3992440663937029	3.455751918948773	rod-shaped	['2.2', ' 2.2']	['0.5', ' 0.5']	Maribacter aestuarii	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1130724	2.6076809620810595	0.282842712474619	0.1579215831500519	2.317124250918067	2.85	0.3	0.1943860454408685	2.686061718819273	rod-shaped	['1.7', ' 4.0']	['0.2', ' 0.4']	Maribacter lutimaris	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1130726	2.15	0.65	0.6415393998018157	4.390375733391736	2.15	0.65	0.6415393998018157	4.390375733391736	rod-shaped	['2.15', ' 2.15']	['0.65', ' 0.65']	Defluviimonas aestuarii	Defluviimonas	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1132417	1.4966629547095767	0.447213595499958	0.21126415774368482	2.102755994329355	1.5	0.45	0.2132356013624072	2.104867077905162	rod-shaped	['1.6', ' 1.6', '1.4', ' 1.4']	['0.4', ' 0.4', '0.5', ' 0.5']	Sphingobium cupriresistens	Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1132696	2.0	0.65	0.5917647911965025	4.084070449666731	2.0	0.65	0.5917647911965025	4.084070449666731	rod-shaped	['2.0', ' 2.0']	['0.65', ' 0.65']	Chryseobacterium rigui	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1133106	3.5	3.25	20.048106243806735	35.7356164345839	3.5	3.25	20.04810624380674	35.7356164345839	coccus-shaped	['3.5', ' 3.5']	['3.25', ' 3.25']	Plasticicumulans lactativorans	Plasticicumulans	Candidatus Competibacteraceae		Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1133319	2.1	0.8	0.9215338450530062	5.277875658030853	2.1	0.8	0.9215338450530062	5.277875658030853	rod-shaped	['2.1', ' 2.1']	['0.8', ' 0.8']	Bacteroides reticulotermitis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	bacdive
1133344	1.15	0.7	0.3527746750593537	2.528982086139784	1.15	0.7	0.3527746750593537	2.528982086139784	rod-shaped	['1.15', ' 1.15']	['0.7', ' 0.7']	Hansschlegelia beijingensis	Hansschlegelia	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1133364	2.5	0.9	1.399579527174253	7.0685834705770345	2.5	0.9	1.399579527174253	7.0685834705770345		['2.5', ' 2.5']	['0.9', ' 0.9']	Paenibacillus vulneris	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
1133559	2.0	0.4	0.2345722514680379	2.5132741228718345	2.0	0.4	0.2345722514680379	2.5132741228718345	rod-shaped	['2.0', ' 2.0']	['0.4', ' 0.4']	Marinicauda pacifica	Marinicauda	Maricaulaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1134405	2.5495097567963927	0.2958039891549807	0.16843216051221346	2.3692482991699224	5.325	0.3	0.3693334863376501	5.018694264109695	rod-shaped	['0.65', ' 10.0']	['0.25', ' 0.35']	Melioribacter roseus	Melioribacter	Melioribacteraceae	Ignavibacteriales	Ignavibacteria	Ignavibacteriae	Bacteria	bacdive
1134435	2.15	0.7	0.7376197751241034	4.7280969436526386	2.15	0.7	0.7376197751241034	4.728096943652639	rod-shaped	['2.15', ' 2.15']	['0.7', ' 0.7']	Thauera humireducens	Thauera	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
1134595	1.6	0.5	0.2814343418840856	2.5132741228718345	1.6	0.5	0.2814343418840856	2.5132741228718345	rod-shaped	['1.6', ' 1.6']	['0.5', ' 0.5']	Algoriphagus chungangensis	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
1134781	1.75	0.65	0.508807110187647	3.5735616434583894	1.75	0.65	0.508807110187647	3.573561643458389	rod-shaped	['1.75', ' 1.75']	['0.65', ' 0.65']	Methylopila musalis	Methylopila	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1135990	1.75	0.6	0.4382521751757761	3.2986722862692828	1.75	0.6	0.4382521751757761	3.2986722862692828	rod-shaped	['1.75', ' 1.75']	['0.6', ' 0.6']	Pseudomonas sagittaria	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1136073	1.0	0.45	0.1351866588747858	1.413716694115407	1.0	0.45	0.1351866588747858	1.413716694115407	rod-shaped	['1.0', ' 1.0']	['0.45', ' 0.45']	Galenea microaerophila	Galenea	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1136497	2.0	0.4	0.2345722514680379	2.5132741228718345	2.0	0.4	0.2345722514680379	2.5132741228718345	rod-shaped	['2.0', ' 2.0']	['0.4', ' 0.4']	Brevibacterium siliguriense	Brevibacterium	Brevibacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1136748	1.95	0.3	0.1307687942056751	1.837831702350029	1.95	0.3	0.1307687942056751	1.837831702350029	rod-shaped	['1.95', ' 1.95']	['0.3', ' 0.3']	Algibacter aquimarinus	Algibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1136941	1.131370849898476	0.3872983346207417	0.1180773181098499	1.3765769302909143	1.2000000000000002	0.4	0.1340412865531645	1.5079644737231008	rod-shaped	['0.8', ' 1.6']	['0.3', ' 0.5']	Gordonia phthalatica	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1137273	2.25	0.25	0.10635600129340438	1.7671458676442586	2.25	0.25	0.1063560012934044	1.7671458676442586		['2.25', ' 2.25']	['0.25', ' 0.25']	Lysobacter oligotrophicus	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1137780	1.39	0.37	0.1361932775208735	1.615721101741231	1.39	0.37	0.1361932775208735	1.615721101741231	rod-shaped	['1.39', ' 1.39']	['0.37', ' 0.37']	Polaribacter porphyrae	Polaribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1137799	6.499999999999999	0.6	1.781283034585413	12.252211349000191	6.5	0.6	1.781283034585413	12.252211349000191	rod-shaped	['6.5', ' 6.5']	['0.6', ' 0.6']	Endozoicomonas numazuensis	Endozoicomonas	Endozoicomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1138587	0.55	0.55	0.087113746290167	0.9503317777109126	0.55	0.55	0.087113746290167	0.9503317777109126	coccus-shaped	['0.55', ' 0.55']	['0.55', ' 0.55']	Paraoerskovia sediminicola	Paraoerskovia	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1138822	2.1	0.7	0.7183775201208659	4.618141200776996	2.1	0.7	0.7183775201208659	4.618141200776996	rod-shaped	['2.1', ' 2.1']	['0.7', ' 0.7']	Lentilactobacillus curieae	Lentilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
1141221	1.5	0.5	0.2617993877991494	2.356194490192345	1.5	0.5	0.2617993877991494	2.356194490192345	rod-shaped	['1.5', ' 1.5']	['0.5', ' 0.5']	Chryseobacterium taihuense	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1141846	2.25	0.3	0.1519745446174062	2.1205750411731104	2.25	0.3	0.1519745446174062	2.1205750411731104	rod-shaped	['2.25', ' 2.25']	['0.3', ' 0.3']	Fontibacter ferrireducens	Fontibacter	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
1141883	2.23606797749979	0.9797958971132712	1.4397059680586963	6.882884651454572	2.25	1.0	1.505346479845109	7.0685834705770345	rod-shaped	['2.0', ' 2.5']	['0.8', ' 1.2']	Massilia putida	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
1141889	1.3856406460551018	0.7348469228349535	0.4837844577687755	3.1988757154740237	1.4	0.75	0.5080544369477243	3.2986722862692828	rod-shaped	['1.2', ' 1.6']	['0.6', ' 0.9']	Sphingomonas spermidinifaciens	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1144477	1.6	0.7	0.5259549700884911	3.518583772020569	1.6	0.7	0.5259549700884911	3.5185837720205684	rod-shaped	['1.6', ' 1.6']	['0.7', ' 0.7']	Pseudophaeobacter leonis	Pseudophaeobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1144548	0.69	0.6	0.1385442360233098	1.3006193585861745	0.69	0.6	0.1385442360233098	1.3006193585861745		['0.69', ' 0.69']	['0.6', ' 0.6']	Micromonospora phaseoli	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1144553	1.43	0.81	0.5977476926058763	3.638906770653058	1.43	0.81	0.5977476926058763	3.638906770653058		['1.43', ' 1.43']	['0.81', ' 0.81']	Nonomuraea solani	Nonomuraea	Streptosporangiaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1144617	1.0	0.5	0.1636246173744683	1.5707963267948966	1.0	0.5	0.1636246173744683	1.5707963267948966	rod-shaped	['1.0', ' 1.0']	['0.5', ' 0.5']	Castellaniella hirudinis	Castellaniella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
1144680	1.35	0.65	0.3760748205734781	2.756747553525044	1.35	0.65	0.3760748205734781	2.756747553525044	rod-shaped	['1.35', ' 1.35']	['0.65', ' 0.65']	Luteolibacter yonseiensis	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria	bacdive
