taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime	hash
taxid912552	1.95	0.9	1.0496846453806896	5.513495107050086	rod-shaped	Conexibacter arvalis	Conexibacter	Conexibacteraceae	Solirubrobacterales	Thermoleophilia	Actinobacteria	Bacteria	genus	N1108	5307153.5	72.31	4914.0	91.87929975046762	1.0	-0.1855788926768645	0.0750244027554306	1.93
taxid912802	1.4	0.3499999999999999	0.12347113627077386	1.5393804002589986	rod-shaped	Algibacter aestuarii	Algibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9946	3669039.5	33.295	3164.5	90.89636458276709	1.5	-0.3008113043119335	0.13618423352730702	1.7
taxid913024	1.0	0.5	0.16362461737446832	1.5707963267948966	rod-shaped	Flavobacterium ummariense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545	0.13
taxid913099	0.7483314773547882	0.4898979485566356	0.11027596437858322	1.1517268910233924	rod-shaped	Sedimentibacter acidaminivorans	Sedimentibacter			Tissierellia	Firmicutes	Bacteria	genus	G000309315	4106353.0	38.05	4577.0	87.7125760985478	1.0	-0.35329290822668397	0.14342789091151	1.92
taxid913252	1.0	0.85	0.4066726240225037	2.670353755551324	rod-shaped	Paracoccus limosus	Paracoccus	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N7431	4213283.0	67.36	4057.0	90.00040862771826	1.0	-0.29958801187470097	0.124626205647068	0.67
taxid913761	1.4	0.45	0.1988039101099791	1.9792033717615696	ovoid-shaped	Variovorax defluvii	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N9155	6591198.5	65.53	6158.0	91.47635326846775	3.0	-0.369187472808862	0.14747580729967702	0.62
taxid913853	1.25	0.9	0.6043638867343365	3.5342917352885173	rod-shaped	Saccharothrix hoggarensis	Saccharothrix	Pseudonocardiaceae	Pseudonocardiales	Actinomycetia	Actinobacteria	Bacteria	genus	N7188	9360653.0	72.19	8444.0	89.05291676173283	1.0	-0.28058592825634804	0.098559133530006	1.08
taxid913948	2.5	0.3499999999999999	0.22930353878857995	2.7488935718910685	rod-shaped	Kribbella endophytica	Kribbella	Kribbellaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N4356	8603649.0	69.035	8025.5	90.08029408176503	1.5	-0.2486512436564975	0.0945653296836605	0.53
taxid913969	1.3784048752090219	0.6	0.3331861289019956	2.598231977777412	rod-shaped	Knoellia flava	Knoellia	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000768675	3561699.0	71.52	3414.0	92.00173849615028	1.0	-0.281431129329432	0.105447830755315	0.47
taxid914150	2.2803508501982757	0.28284271247461906	0.1373548256542584	2.0262663770721687	rod-shaped	Kangiella geojedonensis	Kangiella	Kangiellaceae	Kangiellales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000981765	2495242.0	43.78	2287.0	90.8684608546987	2.0	-0.478773361600332	0.17878278428042396	1.05
taxid914152	4.242640687119285	0.9797958971132712	2.9526261480829445	13.059355422486364	rod-shaped	Tropicimonas aquimaris	Tropicimonas	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G900112335	4976641.0	64.64	4818.0	89.56679816767976	2.0	-0.256914703582561	0.09401070892247	2.46
taxid915059	4.898979485566356	0.6324555320336759	1.4728292077555962	9.733868822336671	rod-shaped	Flammeovirga pacifica	Flammeovirga	Flammeovirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000807855	6610326.0	32.9	5012.0	88.85221394527291	2.0	-0.6707795128236911	0.268594732815131	2.42
taxid915099	2.3	0.5	0.4188790204786391	3.6128315516282616	rod-shaped	Pseudomonas canadensis	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6276	5045115.0	62.165000000000006	4601.5	89.02287347525258	4.0	-0.665008983716977	0.2459643882670585	0.93
taxid915352	3.0000000000000004	0.28284271247461906	0.1825717152978432	2.66572976289502	rod-shaped	Tenacibaculum geojense	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N7765	3322428.0	31.509999999999998	3050.5	89.57201656422751	1.0	-0.328665092974729	0.1535932382495805	0.97
taxid915353	2.23606797749979	0.28284271247461906	0.1345724507032701	1.9869176531592203	rod-shaped	Algoriphagus namhaensis	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N9065	4883113.5	41.93	4094.5	90.99428991592501	1.0	-0.4425542665819065	0.1938562963737975	0.1
taxid927083	4.5	0.85	2.3927482297138005	12.01659189998096	rod-shaped	Sandaracinus amylolyticus	Sandaracinus	Sandaracinaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000737325	10327335.0	72.04	8708.0	92.28510549914377	2.0	-0.17846812407076898	0.0704008826014922	0.89
taxid927669	2.23606797749979	2.23606797749979	5.854012275867273	15.707963267948966	sphere/spheroid	Pseudanabaena biceps	Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales		Cyanobacteria	Bacteria	species	G000332215	5476421.0	43.18	4838.0	82.27754951637209	1.0	-0.274888419244572	0.12618711046395098	0.01
taxid927677	3.2403703492039297	3.2403703492039297	17.814866446946194	32.98672286269284	sphere/spheroid	Synechocystis sp. PCC 7509	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000332075	4908825.0	41.67	4817.0	86.67516157125178	2.0	-0.11383623581736099	0.0562082634754261	0.49
taxid927786	2.932575659723037	0.4242640687119285	0.3945901434689833	3.9087271090325983	rod-shaped	Brevibacillus aydinogluensis	Brevibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N3729	5673319.5	47.355000000000004	5543.5	87.59285380370986	1.0	-0.9329927736847676	0.31552097559158504	2.39
taxid927787	1.2	0.3	0.07775441817634736	1.1309733552923256	rod-shaped	Microbulbifer mangrovi	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7120	4349217.5	52.825	3790.0	86.15002407023582	1.0	-0.5814444979031396	0.2305751828554795	2.01
taxid928856	2.23606797749979	0.7071067811865476	0.7855417801684584	4.967294132898051		Tritonibacter multivorans	Tritonibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001458415	4175618.0	59.69	3911.0	89.58477523566572	2.0	-0.7575843038162521	0.271475286682908	2.39
taxid929101	4.999999999999999	0.3499999999999999	0.4698317263290485	5.497787143782138	rod-shaped	Natranaerobaculum magadiense	Natranaerobaculum	Natranaerobiaceae	Natranaerobiales	Clostridia	Firmicutes	Bacteria	family	G000020005	3191453.0	36.31	2981.0	87.40492183340942	4.0	-0.044081772614212006	0.0220028633946977	0.93
taxid930117	12.0	0.55	2.807438459987654	20.734511513692645	rod-shaped	Ornithinibacillus halophilus	Ornithinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5199	3911853.5	36.835	4032.5	86.21877030956448	0.5	-0.6199682640487255	0.232403186826255	2.43
taxid930120	8.944271909999163	1.0	6.763015343241577	28.09925892416292	rod-shaped	Oceanobacillus longus	Oceanobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6058	3630528.0	37.25	3719.0	83.59380764426419	1.0	-0.5612052072538221	0.23505950465466802	0.37
taxid930129	2.45	0.85	1.2294753749517555	6.542366701100744	rod-shaped	Alteribacillus bidgolensis	Alteribacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900099745	4643995.0	38.75	4584.0	80.762102457044	1.0	-0.367047119598944	0.15688042242154598	1.36
taxid930130	1.7320508075688772	0.8485281374238571	0.8195078709127765	4.617179388582711	rod-shaped	Oceanobacillus halophilus	Oceanobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6058	3630528.0	37.25	3719.0	83.59380764426419	1.0	-0.5612052072538221	0.23505950465466802	0.08
taxid930146	6.0	0.55	1.3819407934212853	10.367255756846324	rod-shaped	Mesobacillus persicus	Mesobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N8068	4364535.0	42.13	5096.0	85.22816610697912	1.0	-0.816318447747246	0.290242861214042	1.45
taxid930197	2.25	0.45	0.3339905689847649	3.1808625617596658	rod-shaped	Sphingomonas cynarae	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6608	3927122.0	66.41	3646.5	90.82856528351041	1.0	-0.351336510154147	0.12775876206897102	2.13
taxid930804	0.5477225575051661	0.4898979485566356	0.07246207384793382	0.8429777677248871	rod-shaped	Aureitalea marina	Aureitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	-0.330980267965289	0.14853278679114998	0.69
taxid931097	1.35	0.59	0.3153179894493783	2.5022785485842705	ovoid-shaped	Bartonella pachyuromydis	Bartonella	Bartonellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10087	1806441.0	38.21	1586.5	81.4846192504041	2.0	-0.18173428268782998	0.0803530117734753	1.65
taxid931533	2.1213203435596424	1.0	1.4042817140102375	6.6643244072375465	rod-shaped	Lacticaseibacillus saniviri	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001311785	2420749.0	47.81	3345.0	86.32505889706037	1.0	-0.8163053932668171	0.282508711197076	0.87
taxid931534	3.1622776601683795	0.7	1.127189872544914	6.954211786057272	rod-shaped	Lentilactobacillus senioris	Lentilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001436555	1566789.0	39.08	1569.0	89.43712267574	1.0	-0.6722692822596898	0.266755683840347	2.01
taxid931535	6.0	1.5	9.719302272043423	28.274333882308134	rod-shaped	Cellulomonas soli	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5109	3971656.5	73.495	3694.5	90.76200064216422	1.0	-0.25410848184476	0.0965344338295788	2.13
taxid931536	6.0	2.0	16.755160819145562	37.69911184307753	rod-shaped	Cellulomonas oligotrophica	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5109	3971656.5	73.495	3694.5	90.76200064216422	1.0	-0.25410848184476	0.0965344338295788	0.19
taxid931625	2.25	0.45	0.3339905689847649	3.1808625617596658	rod-shaped	Winogradskyella ulvae	Winogradskyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9682	3825707.0	32.4	3492.0	91.44040935290474	2.0	-0.278354497935599	0.121587055650973	1.8
taxid931629	1.4142135623730951	0.4898979485566356	0.2357917803656173	2.176559237081061	rod-shaped	Mucilaginibacter lutimaris	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N7365	7035113.0	43.06	5968.0	87.92643030202291	1.0	-0.551016567794858	0.224148987790175	0.55
taxid932217	11.499999999999998	0.75	4.970097752749476	27.096236637211966	rod-shaped	Anaerosalibacter bizertensis	Anaerosalibacter	Tissierellaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria	genus	G000751555	3196602.0	29.69	3287.0	87.17328588294693	1.0	-0.0901055793958585	0.0505532648250642	1.8
taxid932741	2.9393876913398143	0.938083151964686	1.815440087474028	8.662596388056103	rod-shaped	Methylobacterium cerastii	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9720	7647492.5	70.33500000000001	6994.5	84.22167723253796	6.5	-0.24122069362695353	0.0860054332162607	2.19
taxid933926	2.0	0.6	0.5089380098815465	3.7699111843077517	rod-shaped	Sinobacterium caligoides	Sinobacterium	Spongiibacteraceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N6694	3947342.0	50.72	3670.0	89.64053735658634	2.0	-0.371109663758565	0.159710357992405	1.92
taxid935223	1.5	0.3499999999999999	0.13309226377239258	1.6493361431346414	rod-shaped	Flavobacterium xueshanense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545	1.0
taxid935224	1.5	0.43	0.1970152966925353	2.0263272615654166	rod-shaped	Flavobacterium urumqiense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545	2.27
taxid935293	1.7	0.7	0.564439480094966	3.738495257771853	rod-shaped	Yersinia entomophaga	Yersinia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N10012	4399336.0	47.62	4330.0	84.47103500935881	1.0	-0.598628003806249	0.22444196018215	2.21
taxid935699	4.0	0.65	1.2554262392673459	8.168140899333464	rod-shaped	Cellulophaga geojensis	Cellulophaga	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9821	4635105.0	34.68	3971.0	88.79789418638863	4.0	-0.330980267965289	0.1375575646549	1.58
taxid935700	2.25	0.6	0.5796238445873167	4.241150082346222	ovoid-shaped	Jannaschia aquimarina	Jannaschia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000877395	4098947.0	66.45	4092.0	90.46130628183286	1.0	-0.208802503413317	0.0776699751053191	1.75
taxid936138	1.25	0.5	0.2127120025868089	1.9634954084936207	rod-shaped	Phorcysia thermohydrogeniphila	Phorcysia	Desulfurobacteriaceae	Desulfurobacteriales	Aquificae	Aquificae	Bacteria	family	N1617	1630516.0	39.0	1687.5	94.81724676667108	1.5	-0.214381620788166	0.08771977955929995	0.55
taxid936337	2.0	1.1	1.5522085702611572	6.9115038378975475	rod-shaped	Microbacterium amylolyticum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3489832.0	69.97999999999999	3360.0	92.18519725611162	1.0	-0.355239124376166	0.12092693780852799	2.33
taxid936456	3.7416573867739413	0.12247448713915887	0.043599406408210535	1.4396586137792406	spiral-shaped	Desulfurispirillum indicum	Desulfurispirillum	Chrysiogenaceae	Chrysiogenales	Chrysiogenetes	Chrysiogenetes	Bacteria	species	G000177635	2928377.0	56.11	2646.0	89.2617651347487	3.0	-0.13896352999803602	0.0642788839923014	2.52
taxid938155	3.872983346207418	0.7483314773547882	1.5937159192292196	9.105200545246136	rod-shaped	Companilactobacillus futsaii	Companilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N6511	2448180.0	36.545	2447.5	88.55327174987636	1.0	-0.5265862006842009	0.19469489857401398	2.11
taxid938405	1.8	1.8	3.053628059289279	10.178760197630927	coccus-shaped	Belnapia rosea	Belnapia	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000745835	6727093.0	68.9	6596.0	87.46121095694677	0.0	-0.188837581478096	0.0655443242262129	0.46
taxid940133	0.7745966692414834	0.28284271247461906	0.04274550019413887	0.6882884651454573	rod-shaped	Sphingomonas limnosediminicola	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6608	3927122.0	66.41	3646.5	90.82856528351041	1.0	-0.351336510154147	0.12775876206897102	1.63
taxid940139	1.7	0.7	0.564439480094966	3.738495257771853	rod-shaped	Terriglobus aquaticus	Terriglobus	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	genus	N4537	4899549.5	57.015	4160.0	90.93045784513902	1.0	-0.405763064124383	0.155706676471636	2.36
taxid940141	1.0	0.6	0.2261946710584652	1.884955592153876	ovoid-shaped	Roseomonas riguiloci	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6176	5301508.0	69.925	4920.5	89.49761669470053	1.0	-0.23700497726386555	0.09432774309348925	1.18
taxid940613	1.1	0.5	0.18325957145940466	1.7278759594743864	rod-shaped	Granulicella arctica	Granulicella	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	genus	N4538	6009926.0	58.74	4906.0	87.91038571547894	1.0	-0.35753257743905	0.128198572703379	0.72
taxid940616	2.1	0.6	0.5372123437638546	3.95840674352314	rod-shaped	Granulicella sapmiensis	Granulicella	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	genus	N4538	6009926.0	58.74	4906.0	87.91038571547894	1.0	-0.35753257743905	0.128198572703379	1.58
taxid943261	2.0	1.2	1.809557368467721	7.5398223686155035		Komagataeibacter kakiaceti	Komagataeibacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8199	3636659.0	60.58	3351.0	86.56181867627876	5.0	-0.34285690033624605	0.132615206252978	0.68
taxid943673	4.0	0.5	0.7526732399225546	6.2831853071795845	rod-shaped	Lacticaseibacillus brantae	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001436115	1929842.0	47.48	1904.0	90.40501761284084	1.0	-0.7729892265303969	0.277246019293236	0.41
taxid943816	0.7071067811865476	0.458257569495584	0.0914316513855204	1.017992368396926	ovoid-shaped	Streptomyces qinglanensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	species	G001751375	6610624.0	72.84	5493.0	86.8536011123912	4.0	-0.38540912900206	0.143770238248343	0.78
taxid943936	2.0	0.5	0.3599741582238304	3.1415926535897927	rod-shaped	Psychroserpens damuponensis	Psychroserpens	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000826655	3945764.0	32.49	3582.0	90.91448449527138	1.0	-0.235344324394085	0.111844588674879	2.47
taxid943939	1.0	0.4	0.10890854532444616	1.2566370614359172	rod-shaped	Winogradskyella damuponensis	Winogradskyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9682	3825707.0	32.4	3492.0	91.44040935290474	2.0	-0.278354497935599	0.121587055650973	1.67
taxid943940	1.0	0.5	0.16362461737446832	1.5707963267948966	rod-shaped	Sagittula marina	Sagittula	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000169415	5262893.0	65.05	5015.0	88.8678147171147	2.0	-0.35165922558854995	0.133950353052741	1.75
taxid943941	1.75	0.6	0.4382521751757761	3.2986722862692828	rod-shaped	Postechiella marina	Postechiella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	-0.330980267965289	0.14853278679114998	1.14
taxid944322	1.8	1.3	1.8140079580603063	7.351326809400117	rod-shaped	Methylobacterium oxalidis	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9720	7647492.5	70.33500000000001	6994.5	84.22167723253796	6.5	-0.24122069362695353	0.0860054332162607	0.11
taxid944425	2.0	0.5	0.3599741582238304	3.1415926535897927	rod-shaped	Sphingobium fontiphilum	Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6609	4573221.0	63.55	4332.0	89.7876609734212	3.0	-0.42997788728139297	0.149906265875081	0.31
taxid944479	2.75	0.6	0.7209955139988575	5.18362787842316	rod-shaped	Hippea jasoniae	Hippea	Desulfurellaceae	Desulfurellales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000744435	1714776.0	37.01	1721.0	96.3661142913127	1.0	-0.0706865220911723	0.0257952888290907	1.91
taxid944491	1.5	0.4	0.17174039839624208	1.884955592153876	rod-shaped	Amycolatopsis ruanii	Amycolatopsis	Pseudonocardiaceae	Pseudonocardiales	Actinomycetia	Actinobacteria	Bacteria	genus	N6347	9053857.0	69.95	8529.0	90.10632245681838	3.0	-0.291836498866945	0.114213885859039	2.12
taxid944492	1.65	0.3499999999999999	0.14752395502482066	1.8142697574481053	rod-shaped	Amycolatopsis thermalba	Amycolatopsis	Pseudonocardiaceae	Pseudonocardiales	Actinomycetia	Actinobacteria	Bacteria	genus	N6347	9053857.0	69.95	8529.0	90.10632245681838	3.0	-0.291836498866945	0.114213885859039	0.04
taxid944671	8.848728722251574	2.949576240750525	53.7449288850401	81.9955682586936	rod-shaped	Lacticaseibacillus nasuensis	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	N7696	2264559.5	56.94	2699.5	87.98464053493805	1.0	-0.496436836814515	0.231156359765128	1.28
taxid945052	0.9	0.7	0.2565634000431664	1.9792033717615696	rod-shaped	Streptomyces heilongjiangensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	genus	N5091	8318010.0	71.99	7310.0	87.56259485470595	1.0	-0.467889854870651	0.17347505753984802	2.34
taxid945692	1.3	0.45	0.1828995973011808	1.837831702350029	rod-shaped	Gordonia neofelifaecis	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000192435	4257286.0	68.2	3998.0	91.49082302668884	1.0	-0.391645487813356	0.134030480610144	0.54
taxid945844	2.0	1.0	1.3089969389957472	6.2831853071795845	rod-shaped	Massilia oculi	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6216	6111684.0	65.51	5414.0	89.85699487320045	6.0	-0.7614099892648271	0.280442491438833	2.45
taxid946228	2.0493901531919194	0.6324555320336759	0.5776043165220588	4.071969473587704	rod-shaped	Aliidiomarina taiwanensis	Aliidiomarina	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N5000	2690152.0	47.3	2550.0	93.23372239412477	1.0	-0.484418883302394	0.202458979924785	0.51
taxid946336	1.7320508075688772	0.7348469228349535	0.6307022062717472	3.9985946443425298	rod-shaped	Acidicapsa borealis	Acidicapsa	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	family	N3815	5345702.0	58.23	4440.0	88.20728766653393	1.0	-0.30384629102569705	0.11006230819434101	2.47
taxid946573	0.85	0.7	0.2373211450399289	1.8692476288859268	rod-shaped	Brevibacterium yomogidense	Brevibacterium	Brevibacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N4011	3664641.0	64.16	3231.0	90.57868555813594	1.0	-0.307971288820341	0.11164976191706501	1.18
taxid946677	2.5	0.9	1.3995795271742528	7.0685834705770345	rod-shaped	Flavobacterium chilense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545	0.84
taxid946678	1.25	0.9	0.6043638867343365	3.5342917352885173	rod-shaped	Flavobacterium araucananum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545	0.77
taxid947013	3.75	0.5	0.7035858547102141	5.8904862254808625	rod-shaped	Chryseolinea serpens	Chryseolinea	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G900129725	8357597.0	51.14	6872.0	89.33898104921785	2.0	-0.37580740584041705	0.169559463967844	1.08
taxid947919	12.845232578665128	0.8	6.322676841892699	32.283590642229306	rod-shaped	Desulfosarcina widdelii	Desulfosarcina	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	N6169	3600571.0	49.16	3565.0	86.63551378149984	1.0	-0.0456203899455321	0.0222249707757441	1.79
taxid948077	1.1	0.45	0.15109097168358415	1.5550883635269477	rod-shaped	Arenimonas metalli	Arenimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000747155	3056622.0	69.93	2802.0	91.9899810967794	1.0	-0.26156839214982897	0.10510526021109698	0.1
taxid948107	3.0000000000000004	0.9	1.7176657833502196	8.482300164692441	rod-shaped	Paraburkholderia sprentiae	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G001865575	7829542.0	63.21	7108.0	85.49971377636138	7.0	-0.46716223508620597	0.180147859121809	1.44
taxid957042	20.0	0.3499999999999999	1.9130008515718595	21.991148575128552	rod-shaped	Fuchsiella alkaliacetigena	Fuchsiella	Halobacteroidaceae	Halanaerobiales	Clostridia	Firmicutes	Bacteria	family	N584	2767037.0	33.44	2693.0	87.82997758019869	1.0	-0.12224930070076499	0.0628845155986841	0.15
taxid971279	1.15	1.15	0.7963282878380625	4.1547562843725006	coccus-shaped	Palaeococcus pacificus	Palaeococcus	Thermococcaceae	Thermococcales	Thermococci	Euryarchaeota	Archaea	species	G000725425	1859370.0	43.04	1991.0	91.79754432953095	2.0	-0.464464201820073	0.17105552119842302	0.29
taxid977794	19.364916731037084	1.224744871391589	22.33279886604085	74.50941199347075	filament-shaped	Actinocrinis puniceicyclus	Actinocrinis	Actinospicaceae	Catenulisporales	Actinomycetia	Actinobacteria	Bacteria	family	G000504285	9918887.0	70.26	8596.0	86.95238689582813	4.0	-0.31831864528937	0.10718220731315801	0.52
taxid979746	1.1401754250991378	0.3872983346207417	0.11911458268866415	1.38728975279587	rod-shaped	Gulosibacter chungangensis	Gulosibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5104	3113238.5	66.42	2895.5	91.4000831135738	0.5	-0.46686932428307854	0.16157930830658698	0.98
taxid980251	2.0	1.0	1.3089969389957472	6.2831853071795845	sphere-shaped	Mariniblastus fucicola	Mariniblastus	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria	species	G001642875	6529821.0	53.41	5128.0	88.90314144905349	1.0	-0.25966841028938603	0.118276324385348	0.13
taxid980631	2.75	1.0	1.8980455615438327	8.639379797371925	rod-shaped	Azorhizobium oxalatiphilum	Azorhizobium	Xanthobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9369	5593643.0	68.115	5075.5	88.7874815452411	2.5	-0.22318230543185452	0.0980926606487055	0.04
taxid981384	0.75	0.4	0.07749261878854824	0.942477796076938	rod-shaped	Ruegeria conchae	Ruegeria	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000192475	4490413.0	55.74	4412.0	90.74840109361878	1.0	-0.5804466583458829	0.20869040990105397	1.74
taxid981386	0.7211102550927979	0.5916079783099616	0.14401662219640798	1.3402492309261973	coccus-shaped	Brucella vulpis	Brucella	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10169	4673590.0	53.84	4768.5	87.29126252728344	2.0	-0.5882038335855075	0.203325251963008	0.98
