taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime	hash	svratio	log_svratio	log_volume	log_surface	log_length	log_width	log_genome	log_proteins	arc_coding	arc_gc	is_species
taxid265477	4.999999999999999	0.9	2.9900108080540853	14.137166941154067	rod-shaped	Desulfallas alcoholivorax	Desulfallas	Desulfallaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000430885	3471050.0	46.92	3504.0	87.02528053470851	0.0	-0.0543207940862271	0.028899374610396	1.87	0.2115	-0.6746896282889389	0.4756727581805386	1.1503623864694774	0.6989700043360187	-0.045757490560675115	6.54046086966902	3.544564097496043	1.2023093571601517	0.7545786513198313	Desulfallas alcoholivorax
taxid265719	3.0000000000000004	0.3499999999999999	0.2774091762966737	3.2986722862692828	rod-shaped	Aquimonas voraii	Aquimonas	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G900101825	4428167.0	68.46	3607.0	88.23434165874954	1.0	-0.280034233486829	0.106670677441047	0.86	0.08409722222222223	-1.0752183489521974	-0.5568791771881254	0.518339171764072	0.4771212547196625	-0.45593195564972444	6.6462239911160905	3.5571461423183632	1.2206757682623561	0.974472191707316	Aquimonas voraii
taxid265726	1.7	0.7	0.564439480094966	3.738495257771853	rod-shaped	Photobacterium halotolerans	Photobacterium	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000425165	4690166.0	50.91	4264.0	87.1275984687962	0.0	-1.03362139578931	0.35933975500714205	2.23	0.15098039215686274	-0.8210794509254545	-0.24838261683879	0.5726968340866645	0.2304489213782739	-0.1549019599857432	6.671188214060112	3.6298171960185157	1.2038343967947853	0.7944986658530135	Photobacterium halotolerans
taxid265948	4.3	1.05	3.420310826825464	14.184290830957911	rod-shaped	Anoxybacillus tepidamans	Anoxybacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000620165	3363999.0	43.0	3461.0	86.58953227988474	1.0	-0.7654147740769259	0.280073448735997	1.99	0.24113372093023272	-0.6177420522111503	0.534065575132508	1.1518076273436584	0.6334684555795865	0.021189299069938092	6.526855858025237	3.539201599294128	1.1958709886889027	0.7151674560425204	Anoxybacillus tepidamans
taxid266805	0.85	0.6	0.18378317023500287	1.6022122533307943	ovoid-shaped	Microbulbifer variabilis	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000380565	4835674.0	48.84	4372.0	83.6097305153325	1.0	-0.6168060861376321	0.244860035672424	2.1	0.11470588235294117	-0.9404143100157559	-0.7356942612236858	0.20472004879207015	-0.07058107428570727	-0.22184874961635637	6.684457014940317	3.6406801532776654	1.153982665041696	0.7737971225479933	Microbulbifer variabilis
taxid266809	1.6201851746019649	0.5700877125495689	0.3649731359360307	2.9017247034616083	rod-shaped	Thalassobacter stenotrophicus	Thalassobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001458315	3592055.0	58.64	3597.0	91.82248044642971	1.0	-0.4771184655791911	0.19185964989190105	0.2	0.12577800213115894	-0.9003953079244071	-0.43773910086984835	0.4626562070545589	0.20956465387098777	-0.24405831951056284	6.555342977776346	3.555940437818511	1.280784428820286	0.8722340275503035	Thalassobacter stenotrophicus
taxid266892	2.5	0.3499999999999999	0.22930353878857995	2.7488935718910685	rod-shaped	Salibacterium qingdaonense	Salibacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900114715	3516738.0	47.45	3572.0	85.97231297867512	0.0	-0.228995850951392	0.099194288174526	1.65	0.08341666666666667	-1.078747168568306	-0.6395892428518593	0.439157925716447	0.3979400086720376	-0.45593195564972444	6.546140014210403	3.552911450216509	1.1869005244816035	0.7598870961889345	Salibacterium qingdaonense
taxid267364	11.000000000000002	1.0	8.37758040957278	34.55751918948772	rod-shaped	Levilactobacillus acidifarinae	Levilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001434835	2918319.0	51.6	2750.0	85.53958631664325	1.0	-0.861136842391092	0.31940770727400103	1.15	0.24242424242424238	-0.615423952885944	0.9231186049664148	1.5385425578523588	1.0413926851582251	0.0	6.465132762666269	3.439332693830263	1.1807097317554003	0.8014008953231737	Levilactobacillus acidifarinae
taxid267633	3.0000000000000004	0.5	0.5563236990731926	4.712388980384692	rod-shaped	Levilactobacillus hammesii	Levilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001434395	2815465.0	49.38	2615.0	82.88403514161959	1.0	-0.9031354131968922	0.321157784382464	1.35	0.1180555555555555	-0.9279135707169759	-0.25467243896716063	0.6732411317498154	0.4771212547196625	-0.3010299956639812	6.449550132848633	3.417471693203293	1.1442660356122103	0.7791980045011204	Levilactobacillus hammesii
taxid267850	1.4	0.5	0.2421644337142132	2.1991148575128547	rod-shaped	Nitrincola lacisaponensis	Nitrincola	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000691225	3412133.0	52.07	3143.0	93.35236932440792	1.0	-0.427975860716464	0.19438295899506894	2.26	0.11011904761904763	-0.958137553322849	-0.6158896406144584	0.3422479127083906	0.146128035678238	-0.3010299956639812	6.533025950995003	3.49734438101758	1.3100207378878381	0.8061040811248221	Nitrincola lacisaponensis
taxid269261	2.5	0.6	0.6503096792930871	4.712388980384692	rod-shaped	Nitratifractor salsuginis	Nitratifractor	Sulfurovaceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000186245	2101285.0	53.91	2108.0	90.53902730947969	2.0	-0.27256757033533496	0.113939487799766	0.3	0.13799999999999993	-0.8601209135987637	-0.18687978184894843	0.6732411317498154	0.3979400086720376	-0.22184874961635637	6.322484960322733	3.323870606540509	1.2581403408905327	0.8245381244432041	Nitratifractor salsuginis
taxid270495	1.1	0.525	0.2002397161274401	1.8142697574481057	rod-shaped	Fangia hongkongensis	Fangia	Fastidiosibacteraceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000379445	2946743.0	37.94	2758.0	91.32126554640156	1.0	-0.4002339730439001	0.158043775936806	0.22	0.1103693181818182	-0.9571516403411979	-0.6984497790828821	0.2587018612583158	0.04139268515822507	-0.2798406965940431	6.469342260536421	3.440594261839831	1.2717626356251717	0.6635970790179571	Fangia hongkongensis
taxid270496	3.070830506556817	0.7	1.0919968835626357	6.75310899187282	vibrio-shaped	Desulfovibrio putealis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000429325	4705742.0	62.82	4195.0	87.4931732338917	1.0	-0.25397932086082603	0.0976575429975878	1.68	0.1617028371490559	-0.7912823601346015	0.03822139894245303	0.8295037590770546	0.4872558463686641	-0.1549019599857432	6.672628112587584	3.622731965164719	1.2093260039612628	0.9150460859602134	Desulfovibrio putealis
taxid270636	2.0	2.0	4.188790204786391	12.566370614359169	sphere/spheroid	Spirulina major	Spirulina	Spirulinaceae	Spirulinales		Cyanobacteria	Bacteria	species	G001890765	5050153.0	53.48	4470.0	86.04951176726725	2.0	-0.0913583354767149	0.0391801689725918	0.8	0.3333333333333335	-0.47712125471966227	0.6220886093024338	1.0992098640220962	0.3010299956639812	0.3010299956639812	6.703304535752162	3.6503075231319366	1.1880133046997707	0.8202263209485936	Spirulina major
taxid271065	2.5	1.25	2.5566346464760685	9.817477042468106	rod-shaped	Methylotuvimicrobium alcaliphilum	Methylotuvimicrobium	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000968535	4796711.0	48.74	4224.0	82.72005547134276	3.0	-0.257815234127001	0.12607973881380002	2.25	0.2604166666666666	-0.5843312243675309	0.40766867000669704	0.991999894374228	0.3979400086720376	0.09691001300805642	6.680943553177968	3.625723909525756	1.1420933234426562	0.7727968294322085	Methylotuvimicrobium alcaliphilum
taxid271091	0.7071067811865476	0.5	0.10611516834255527	1.1107207345395915	rod-shaped	Psychrilyobacter atlanticus	Psychrilyobacter	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	species	G000426625	3539325.0	31.9	3305.0	85.89900616643004	7.0	-0.729498202288277	0.268075203765326	0.22	0.09553721745056053	-1.0198274118224493	-0.9742225326242872	0.04560487919816205	-0.15051499783199057	-0.3010299956639812	6.548920443741228	3.519171463821659	1.1858462145806155	0.600191906005382	Psychrilyobacter atlanticus
taxid271097	1.7	0.7	0.564439480094966	3.738495257771853	rod-shaped	Shewanella sediminis	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000018025	5517674.0	46.08	4655.0	83.7540420111808	12.0	-0.7771293112657641	0.263808812051258	2.35	0.15098039215686274	-0.8210794509254545	-0.24838261683879	0.5726968340866645	0.2304489213782739	-0.1549019599857432	6.741756037537966	3.6679196853173615	1.1559353005746618	0.7461578943902379	Shewanella sediminis
taxid271155	0.9	0.3499999999999999	0.07536549876268013	0.9896016858807848	rod-shaped	Flavobacterium antarcticum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000419685	3079036.0	34.97	2778.0	89.45887608978914	1.0	-0.416240372474426	0.17640177952538005	1.23	0.0761574074074074	-1.118287848864938	-1.1228274223812036	-0.004539573516265672	-0.045757490560675115	-0.45593195564972444	6.488414766691425	3.4437322414015967	1.2401324943778305	0.632737319808878	Flavobacterium antarcticum
taxid271417	1.624807680927192	0.7071067811865476	0.5455004230255094	3.6094151616900416	rod-shaped	Aeromonas molluscorum	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000388115	4236171.0	59.18	4186.0	87.08933137968228	0.0	-1.0181890145075	0.32354846057880393	0.8	0.15113263467594262	-0.8206417465852127	-0.26320490828815407	0.5574368382970587	0.21080196343491553	-0.15051499783199057	6.6269734827993485	3.6217992240026677	1.203263427117021	0.8777218945375412	Aeromonas molluscorum
taxid271431	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	rods-coccus	Arthrobacter castelli	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000430705	4585800.0	63.62	4453.0	89.37956299882246	2.0	-0.253718882373748	0.09488821544707697	1.57	0.14907119849998596	-0.826606256887672	-0.42636639720159447	0.40023985968607745	-0.04845500650402822	-0.04845500650402822	6.661415109968617	3.648652695131223	1.2388432320173943	0.923341402962799	Arthrobacter castelli
taxid272129	4.4721359549995805	4.4721359549995805	46.83209820693819	62.83185307179586	sphere/spheroid	Kamptonema sp. PCC 6506	Kamptonema	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000180455	6676705.0	43.4	5664.0	84.31050945039506	1.0	-0.22206471051581606	0.10623107108521003	2.18	0.7453559924999301	-0.1276362525516529	1.6705436158064622	1.798179868358115	0.6505149978319907	0.6505149978319907	6.824562188019847	3.7531232446817127	1.163531217011619	0.7192049808249591	Kamptonema sp. PCC 6506
taxid272131	5.47722557505166	5.47722557505166	86.03605814318216	94.24777960769384	sphere/spheroid	Nostoc punctiforme	Nostoc	Nostocaceae	Nostocales		Cyanobacteria	Bacteria	species	G000020025	9059191.0	41.35	7754.0	81.54794396100048	4.0	-0.10190251832160302	0.0530040163574877	0.55	0.9128709291752766	-0.03959062302381255	1.934680504389984	1.9742711274137965	0.7385606273598312	0.7385606273598312	6.957089416228338	3.889525796671191	1.1267924399158311	0.6984607701537475	Nostoc punctiforme
taxid272164	2.25	0.4	0.2659881780039359	2.827433388230814	rod-shaped	Olleya marilimosa	Olleya	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000518485	3343709.0	31.8	3050.0	91.60324657438791	1.0	-0.254011686036549	0.123793979752109	0.14	0.09407407407407412	-1.026530047539049	-0.5751376654055904	0.4513923821334587	0.3521825181113625	-0.3979400086720376	6.524228474151719	3.484299839346786	1.276808219030873	0.5991187015246122	Olleya marilimosa
taxid272240	0.8	0.3499999999999999	0.06574437126106138	0.8796459430051421	rod-shaped	Gulosibacter faecalis	Gulosibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000381765	2847348.0	68.54	2624.0	92.21454490283593	1.0	-0.3663220731683	0.135694094579332	0.63	0.0747395833333333	-1.1264493276335386	-1.1821414235971854	-0.05569209596364693	-0.09691001300805639	-0.45593195564972444	6.454440549424291	3.4189638307036225	1.288018438160251	0.9753333034426709	Gulosibacter faecalis
taxid273164	3.633180424916991	0.6000000000000001	0.9707088961230752	6.848383759251276	rod-shaped	Pontibacillus marinus	Pontibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000425225	4276966.0	38.51	4281.0	85.81204526760325	0.0	-0.6676444209798941	0.248518818752349	0.43	0.1417427717615523	-0.848499078919094	-0.012910990238391646	0.8355880886807024	0.560286965602925	-0.22184874961635628	6.6311357978202725	3.631545227834309	1.1845984950770774	0.6694620742629139	Pontibacillus marinus
taxid278991	4.999999999999999	0.9	2.9900108080540853	14.137166941154067	rod-shaped	Aneurinibacillus terranovensis	Aneurinibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000430625	4247673.0	44.89	4236.0	85.36172629107747	0.0	-0.488954270905805	0.201277999280038	2.28	0.2115	-0.6746896282889389	0.4756727581805386	1.1503623864694774	0.6989700043360187	-0.045757490560675115	6.628151075926095	3.6269559514354475	1.1781875823551546	0.7342087874533589	Aneurinibacillus terranovensis
taxid279369	2.0	0.8	0.8712683625955694	5.026548245743669	ovoid-shaped	Novosphingopyxis baekryungensis	Novosphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000420305	3068208.0	62.39	2895.0	90.72370582437695	2.0	-0.266618132998939	0.10880352114705097	1.65	0.17333333333333334	-0.7611179110848633	-0.0598480557348046	0.7012698553500586	0.3010299956639812	-0.09691001300805639	6.486884797972586	3.4616485680634552	1.2613092804574204	0.910602547930695	Novosphingopyxis baekryungensis
taxid279813	2.8284271247461903	1.095445115010332	2.3215855303222908	9.733868822336671	rod-shaped	Thalassobacillus devorans	Thalassobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000496835	3935133.0	42.91	3888.0	86.5401753892435	1.0	-0.6637072073791059	0.24444528947785	0.31	0.2385059396932556	-0.6225008009262393	0.36578468828767885	0.9882854892139181	0.45154499349597177	0.03959062302381229	6.594959415269409	3.589726256254237	1.1951473430193242	0.7142583868853426	Thalassobacillus devorans
taxid281714	1.75	0.9	0.922450142910303	4.948008429403924	rod-shaped	Nocardioides alkalitolerans	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000426525	4854484.0	73.08	4588.0	91.27396444194687	1.0	-0.220460244135096	0.09333829275368198	2.28	0.18642857142857144	-0.729487528339957	-0.0350570975202039	0.6944304308197531	0.24303804868629442	-0.045757490560675115	6.686143074025237	3.66162340922923	1.2709235760418642	1.02529716726004	Nocardioides alkalitolerans
taxid282197	1.5	0.5	0.2617993877991494	2.3561944901923453	rod-shaped	Jannaschia rubra	Jannaschia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001403735	3660824.0	67.88	3653.0	91.47792955902823	1.0	-0.155461393362118	0.0625540418426351	2.04	0.11111111111111108	-0.954242509439325	-0.582031373353491	0.37221113608583395	0.17609125905568124	-0.3010299956639812	6.5635788499779055	3.5626496722119168	1.274556542860214	0.9682465070696724	Jannaschia rubra
taxid282199	2.0	0.25	0.09408415499031933	1.5707963267948966	rod-shaped	Nereida ignava	Nereida	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001049735	2888349.0	54.02	2930.0	90.75170625156449	1.0	-0.420835884112826	0.176470083543451	1.78	0.059895833333333336	-1.2226033883499379	-1.0264835113197852	0.19611987703015263	0.3010299956639812	-0.6020599913279624	6.46064966798928	3.4668676203541096	1.2617922075835173	0.8256415997392111	Nereida ignava
taxid282402	4.1	0.65	1.2886093116708883	8.372344421816797	rod-shaped	Prevotella multiformis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000191065	3057407.0	51.61	2476.0	83.42942238308477	1.0	-0.449574122560625	0.17731599522694602	0.35	0.1539126016260163	-0.8127258207624668	0.1101212652942579	0.9228470860567248	0.6127838567197355	-0.1870866433571444	6.485353255568963	3.39375064034808	1.1515526527688702	0.8015009468836908	Prevotella multiformis
taxid285091	1.2649110640673518	0.458257569495584	0.18343232784058144	1.821040109049228	rod-shaped	Alcanivorax dieselolei	Alcanivorax	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000300005	4928223.0	61.63	4415.0	90.0739678379002	2.0	-0.338726805723459	0.145615954573644	0.78	0.10072942761065935	-0.9968436338962384	-0.7365241225071826	0.26031951138905585	0.1020599913279624	-0.33889035263304035	6.6926903512420575	3.6449307079135873	1.2502806040296899	0.9027732406907744	Alcanivorax dieselolei
taxid285268	1.7320508075688772	0.14142135623730953	0.026466509973820208	0.7695298980971185	rod-shaped	Acetobacter nitrogenifigens	Acetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000429165	4270516.0	60.45	3846.0	86.12584521402098	1.0	-0.4292634051031379	0.144296042000162	0.41	0.034393088610678	-1.4635288213765072	-1.5773033234905516	-0.11377450211404432	0.2385606273598312	-0.8494850021680094	6.630480353342009	3.585009279902461	1.1891161509007548	0.8906742957583869	Acetobacter nitrogenifigens
taxid285279	3.0983866769659336	1.019803902718557	2.253142494904356	9.92663741356942	rod-shaped	Pseudovibrio ascidiaceicola	Pseudovibrio	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900114245	5845495.0	51.24	5340.0	86.9152911772228	1.0	-0.499308630949812	0.186584631234	2.29	0.2269794292903634	-0.6440135002980486	0.35278865856525976	0.9968021588633083	0.4911356165197842	0.008516669649390206	6.766821293370596	3.727541257028556	1.2006756708533717	0.7977994348320387	Pseudovibrio ascidiaceicola
taxid286420	1.25	0.45	0.1749474408967817	1.7671458676442586	rod-shaped	Hahella ganghwensis	Hahella	Hahellaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000376785	6564965.0	49.16	6165.0	87.71694898601895	1.0	-0.487903729580809	0.192148508442628	0.88	0.09900000000000005	-1.0043648054024499	-0.757092405924916	0.2472723994775339	0.09691001300805642	-0.3467874862246563	6.8172324150641295	3.7899330809317506	1.2127214773521258	0.7769977682112544	Hahella ganghwensis
taxid286638	1.675	0.65	0.4839198058849903	3.420409001595887	rod-shaped	Massilia alkalitolerans	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000427785	6111684.0	65.31	5414.0	90.16276037831798	0.0	-0.7279625901073671	0.263133520559005	0.1	0.14148009950248758	-0.8493046434193012	-0.3152266027094478	0.5340780407098534	0.22401481137286405	-0.1870866433571444	6.786160891280315	3.7335182514344876	1.251768341979773	0.9409975242939761	Massilia alkalitolerans
taxid286730	6.324555320336758	0.31622776601683805	0.48845058973497496	6.283185307179588	rod-shaped	Alkaliflexus imshenetskii	Alkaliflexus	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria	species	G000517065	4122270.0	42.71	3325.0	87.76019038054275	1.0	-0.233566994930392	0.10823481333719	1.86	0.07773932581247264	-1.109359230069462	-0.3111793617113468	0.7981798683581152	0.8010299956639811	-0.49999999999999983	6.615136433748362	3.5217916496391233	1.2133806573334949	0.7122373806558208	Alkaliflexus imshenetskii
taxid286802	1.15	0.4	0.1277581012459849	1.4451326206513049	rod-shaped	Segniliparus rotundus	Segniliparus	Segniliparaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000092825	3157527.0	66.79	3075.0	90.97423394954343	1.0	-0.270288381568474	0.0938345998476723	1.17	0.08840579710144927	-1.0535192557264883	-0.8936115513507803	0.15990770437570792	0.06069784035361165	-0.3979400086720376	6.499347072893521	3.4878451201114355	1.2656537933429106	0.9566253727437287	Segniliparus rotundus
taxid286804	1.2786733377129162	0.4	0.14390010234512146	1.6068283056400154	rods	Segniliparus rugosus	Segniliparus	Segniliparaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000185725	3587629.0	68.2	3502.0	90.30716386783584	1.0	-0.278847155692718	0.0998341826446746	0.25	0.08955536931981332	-1.0479083707746233	-0.8419388971828827	0.2059694735917406	0.10675960956964431	-0.3979400086720376	6.55480752590398	3.5443161417474274	1.254200692132958	0.9716776252702845	Segniliparus rugosus
taxid287478	3.888444419044717	0.3666060555964673	0.3975551817581786	4.4784260016636335	rod-shaped	Hellea balneolensis	Hellea	Robiginitomaculaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000428525	3208823.0	48.38	3042.0	92.59301619316491	1.0	-0.318622735392458	0.142050386216487	0.11	0.08877118469982442	-1.0517279841845548	-0.4006025815489238	0.651125402635631	0.589775895582594	-0.43580036564109664	6.506345761893463	3.4831592097169795	1.2951616150176097	0.7691953277056859	Hellea balneolensis
taxid287487	1.6	0.5	0.2814343418840856	2.5132741228718345	rod-shaped	Haliea salexigens	Haliea	Halieaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000423125	4258722.0	60.8	3956.0	91.89841459480095	1.0	-0.21444303178803695	0.084400050858626	2.08	0.11197916666666666	-0.9508627687879443	-0.5506229091018668	0.40023985968607745	0.20411998265592482	-0.3010299956639812	6.629279291210986	3.5972562829251418	1.2821729218672429	0.8942561091005029	Haliea salexigens
taxid287535	2.449489742783178	0.2	0.07485859470731862	1.5390597961942367	rod-shaped	Balneola vulgaris	Balneola	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria	species	G000375465	2857749.0	39.78	2465.0	91.92920721868856	4.0	-0.29447620014450504	0.133285004739129	2.0	0.04863917236512044	-1.3130138235445168	-1.12575832999458	0.1872554935499368	0.38907562519182176	-0.6989700043360187	6.456024081452161	3.391816923613249	1.2827376696772634	0.682472799771799	Balneola vulgaris
taxid287844	2.25	0.55	0.4910047518173048	3.8877209088173683	rod-shaped	Lapidilactobacillus concavus	Lapidilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001435835	1898108.0	43.3	1791.0	84.43176046884581	1.0	-0.493644921834666	0.18636207271110894	1.3	0.12629629629629632	-0.8986093851664896	-0.30891430486674937	0.58969508029974	0.3521825181113625	-0.2596373105057561	6.278320919613737	3.2530955858490316	1.165200751817134	0.7181960170498906	Lapidilactobacillus concavus
taxid288004	3.741657386773941	1.5811388300841898	6.3118741547331165	18.585912784636854		Beggiatoa leptomitoformis	Beggiatoa	Thiotrichaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001305575	4265296.0	40.49	3627.0	87.63176107824638	2.0	-0.130292664580531	0.0586746578301235	1.45	0.3396052821226258	-0.46902556348441904	0.8001583313848527	1.2691838948692717	0.573064017839119	0.19897000433601883	6.629949175411159	3.5595475555804343	1.2114257684581249	0.6897152327348446	Beggiatoa leptomitoformis
taxid288022	1.35	0.25	0.062177354602297986	1.0602875205865552	rod-shaped	Kordiimonas gwangyangensis	Kordiimonas	Kordiimonadaceae	Kordiimonadales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000375545	4082245.0	57.51	3724.0	91.3758238420281	1.0	-0.547640454933906	0.20415056358942896	1.61	0.05864197530864197	-1.2317914092537832	-1.2063677593926057	0.025423649861177563	0.13033376849500614	-0.6020599913279624	6.610899065778162	3.571009672309305	1.2727330023797079	0.8607834456861009	Kordiimonas gwangyangensis
taxid288966	6.750000000000001	0.7	2.5079072354219516	14.844025288211773	rod-shaped	Lutispora thermophila	Lutispora	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G900142105	3583033.0	35.66	3454.0	85.59943489217095	1.0	-0.151640143487672	0.0773688309041178	2.11	0.16895061728395058	-0.7722402171325073	0.39931146840690823	1.1715516855394155	0.829303772831025	-0.1549019599857432	6.554250808068959	3.5383223332314397	1.181561308871111	0.639955746300938	Lutispora thermophila
taxid290732	3.0000000000000004	0.10000000000000002	0.023300145514124303	0.9424777960769379		Aminiphilus circumscriptus	Aminiphilus	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	species	G000526375	3223212.0	60.41	2811.0	86.3757953246637	5.0	-0.0848885702250299	0.0290224016212975	1.9	0.024722222222222225	-1.6069124941223745	-1.6326413667085782	-0.025728872586203724	0.4771212547196625	-0.9999999999999999	6.508288871259225	3.4488608456074408	1.192745322042238	0.8902652982265746	Aminiphilus circumscriptus
taxid291048	1.5	0.75	0.5522330836388308	3.5342917352885173	rod-shaped	Caminibacter mediatlanticus	Caminibacter	Nautiliaceae	Nautiliales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000170735	1663618.0	27.13	1773.0	93.59804955224094	6.0	-0.171143550428021	0.0733380502629137	1.08	0.15625	-0.8061799739838872	-0.25787757884237206	0.5483023951415151	0.17609125905568124	-0.12493873660829993	6.221053610694089	3.2487087356009177	1.3149949825385083	0.5478635550423249	Caminibacter mediatlanticus
taxid291968	1.224744871391589	0.6324555320336759	0.3185343606099185	2.433467205584167	coccus-shaped	Acaricomes phytoseiuli	Acaricomes	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000376245	2419519.0	62.28	2333.0	89.73221537007977	2.0	-0.281054916190635	0.103138940617342	0.03	0.1308973303108281	-0.8830692109213538	-0.49684371303539815	0.3862254978859556	0.08804562952784058	-0.19897000433601877	6.383729036885956	3.3679147387937527	1.2446088847934362	0.9094674643720456	Acaricomes phytoseiuli
taxid291995	3.5	0.5	0.6544984694978736	5.497787143782138	rod-shaped	Pseudomonas azotifigens	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000425625	5017423.0	67.0	4562.0	87.9071188536426	0.0	-0.513275513314806	0.211209620163735	0.82	0.11904761904761905	-0.9242792860618816	-0.18409136468145335	0.7401879213804283	0.5440680443502757	-0.3010299956639812	6.70048071630019	3.6591552809406296	1.215627989443064	0.9588566121610292	Pseudomonas azotifigens
taxid292222	0.9	0.4	0.09634217471008702	1.1309733552923256	rod-shaped	Tsuneonella troitsensis	Tsuneonella	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001441535	2902267.0	64.69	2844.0	91.77222495380337	1.0	-0.30857048665054804	0.109914357990779	1.49	0.08518518518518521	-1.0696359281413943	-1.0161835546799731	0.053452373461421114	-0.045757490560675115	-0.3979400086720376	6.462737363750467	3.4539295920577286	1.2798687104546185	0.9344980989706462	Tsuneonella troitsensis
taxid292566	5.656854249492381	5.656854249492381	94.78150268071181	100.53096491487341	sphere/spheroid	Dactylococcopsis salina	Dactylococcopsis	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000317615	3781008.0	42.44	3600.0	83.42767325538587	3.0	-0.0961290675496911	0.0472780159942471	2.22	0.9428090415820631	-0.02557626122369075	1.9767235897903492	2.00229985101404	0.752574989159953	0.752574989159953	6.577607596260229	3.5563025007672873	1.151529131871028	0.7095071048897045	Dactylococcopsis salina
