taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas
txid435897	11.000000000000002	0.4	1.3655456067603635	13.823007675795088	rod-shaped	Lysobacter capsici	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001442785	6391889.0	66.62	5192.0	83.56698622269569	2.0
txid435908	2.25	0.45	0.3339905689847649	3.1808625617596658	rod-shaped	Pseudidiomarina salinarum	Pseudidiomarina	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000753715	2480276.0	52.97	2323.0	94.02514075046486	1.0
txid435910	2.25	0.95	1.3703888954346477	6.715154297048183	rod-shaped	Franconibacter pulveris	Franconibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000621185	4710926.0	56.56	4316.0	88.2776761935976	0.0
txid437507	2.9	0.7	1.0262536001726656	6.37743308678728	rod-shaped	Robiginitomaculum antarcticum	Robiginitomaculum	Robiginitomaculaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000365025	2769471.0	52.48	2642.0	91.5092449063377	1.0
txid437897	7.499999999999999	1.0	5.628686837681713	23.56194490192345	rod-shaped	Megamonas funiformis	Megamonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	species	G000245775	2562512.0	31.47	2519.0	88.84290102836592	2.0
txid438596	1.8	0.8	0.7707373976806959	4.523893421169302	rod-shaped	Salinimicrobium xinjiangense	Salinimicrobium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000423585	3764506.0	41.27	3377.0	88.67474244960694	1.0
txid438855	1.95	1.0	1.2697270308258748	6.126105674500098	rod-shaped	Methylomarinum vadi	Methylomarinum	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000733935	4335162.0	51.29	4040.0	87.77485132043509	3.0
txid439703	2.0	0.7	0.679893010114391	4.3982297150257095	rod-shaped	Prevotella maculosa	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000382385	3314235.0	47.39	2805.0	87.65208260729851	0.0
txid441103	2.25	0.4	0.2659881780039359	2.827433388230814	rod-shaped	Tropicibacter naphthalenivorans	Tropicibacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001458375	4459382.0	63.18	4226.0	90.86469829227457	1.0
txid441112	0.75	0.4	0.07749261878854824	0.9424777960769379	rod-shaped	Tropicimonas isoalkanivorans	Tropicimonas	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900112335	4976641.0	64.64	4818.0	89.56679816767976	2.0
txid441119	2.181742422927143	0.31622776601683805	0.1630748256424976	2.167471267380155	rod-shaped	Tranquillimonas alkanivorans	Tranquillimonas	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900115595	4543020.0	67.26	4467.0	89.24759301081659	0.0
txid442954	1.5	1.0	0.9162978572970228	4.7123889803846915	ovoid-shaped	Knoellia aerolata	Knoellia	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000768695	4087970.0	71.29	3933.0	91.61713515510144	1.0
txid443610	1.5	0.65	0.4258494291787914	3.0630528372500483	rod-shaped	Devosia geojensis	Devosia	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000969415	4465063.0	65.93	4337.0	88.80600340913445	1.0
txid444463	2.0	0.5	0.3599741582238304	3.1415926535897927	rod-shaped	Sporolactobacillus vineae	Sporolactobacillus	Sporolactobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000377985	2862363.0	49.53	2740.0	86.10553588066921	0.0
txid444515	3.5	0.4	0.4230678106834255	4.3982297150257095	rod-shaped	Maribacter forsetii	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000744105	4514366.0	35.18	3861.0	91.0150395426512	3.0
txid444608	0.6324555320336759	0.4242640687119285	0.06941832117045227	0.8429777677248872	rod-shaped	Gryllotalpicola ginsengisoli	Gryllotalpicola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000419445	2944984.0	70.93	2761.0	92.57744694028898	1.0
txid444922	2.6514147167125706	0.8774964387392122	1.4265699282089324	7.309251369568349	rod-shaped	Psychromonas ossibalaenae	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000381745	5204311.0	41.95	4479.0	85.03396511084753	0.0
txid445710	1.25	0.25	0.057268616081063935	0.9817477042468103	rod-shaped	Dyella thiooxydans	Dyella	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001641285	4227172.0	67.98	3765.0	90.06226858050726	2.0
txid445961	2.25	0.7	0.7761042851305783	4.948008429403924	rod-shaped	Chryseobacterium soli	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000737705	4754478.0	36.43	4404.0	88.42642662349053	1.0
txid446660	2.29128784747792	0.5408326913195984	0.4832960876412155	3.8930722133583457	rod-shaped	Adlercreutzia equolifaciens	Adlercreutzia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	species	G000478885	2862526.0	63.46	2278.0	88.09921726475149	2.0
txid446681	2.1036159345279737	0.6841052550594827	0.6894003891093339	4.521049385838191	rod-shaped	Eudoraea adriatica	Eudoraea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000382125	3906474.0	38.25	3498.0	90.5106753558324	1.0
txid446683	1.1	0.6	0.2544690049407733	2.073451151369264	rod-shaped	Niabella soli	Niabella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	species	G000243115	4697343.0	45.24	3899.0	88.70518929531012	2.0
txid446692	1.5491933384829668	0.8	0.644668219233769	3.893547528934669	coccus-shaped	Acetobacter senegalensis	Acetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001499615	3969909.0	55.64	3728.0	87.14995734159146	5.0
txid447595	4.5	0.6	1.21579635693925	8.482300164692441	rod-shaped	Caldanaerovirga acetigignens	Caldanaerovirga	Thermosediminibacteraceae	Thermosediminibacterales	Clostridia	Firmicutes	Bacteria	species	G900142995	2264710.0	43.33	2316.0	91.07404480043805	0.0
txid449659	2.929163703175362	0.5	0.5424150247162057	4.601119585528795	rod-shaped	Ligilactobacillus pobuzihii	Ligilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000349725	2351656.0	37.72	2180.0	82.64142374564987	1.0
txid450380	1.4142135623730951	0.4898979485566356	0.2357917803656173	2.176559237081061	rod-shaped	Microbacterium profundi	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000763375	3369357.0	66.55	3240.0	91.91920001353373	1.0
txid451374	25.0	0.85	14.025476777334251	66.75884388878309	rod-shaped	Rudanella lutea	Rudanella	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000383955	6546036.0	54.35	5310.0	89.49593311127528	3.0
txid451764	1.6	0.5	0.2814343418840856	2.5132741228718345	rod-shaped	Microbacterium luticocti	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000422405	3115873.0	70.73	2833.0	90.66473505178163	1.0
txid452084	1.4	0.45	0.1988039101099791	1.9792033717615696	rod-shaped	Chryseobacterium aquaticum	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G001420285	3813178.0	33.94	3453.0	89.15878041885273	1.0
txid452623	0.4	0.25	0.0155443386505745	0.3141592653589793	rod-shaped	Pseudoclavibacter soli	Pseudoclavibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000423505	2223047.0	64.26	2046.0	92.37847872762023	1.0
txid452627	1.2369316876852985	0.7348469228349535	0.4207147566652043	2.855567746732693	rod-shaped	Amphritea japonica	Amphritea	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000381785	3799525.0	47.48	3493.0	88.93672235345207	1.0
txid452982	1.3416407864998738	1.3416407864998738	1.2644666515873306	5.6548667764616285	coccus-shaped	Roseomonas aerilata	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000711725	6428469.0	69.74	6159.0	88.21022548292602	0.0
txid453816	0.95	0.5	0.15380714033200027	1.4922565104551515	rod-shaped	Bdellovibrio exovorus	Bdellovibrio	Bdellovibrionaceae	Bdellovibrionales	Oligoflexia	Proteobacteria	Bacteria	species	G000348725	2657893.0	41.92	2620.0	92.71332593148031	1.0
txid453852	1.5	0.25	0.06954046238414907	1.1780972450961724	rod-shaped	Joostella marina	Joostella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000260115	4508243.0	33.59	3936.0	86.84372160063243	3.0
txid453962	0.7745966692414834	0.5291502622129179	0.1315539642745833	1.2876698099213992	rod-shaped	Halomonas lutea	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000378505	4533090.0	59.06	4280.0	87.79243297618181	1.0
txid454155	1.55	0.95	0.8742136057083097	4.6259951824109695	ovoid-shaped	Paraprevotella xylaniphila	Paraprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000205165	3789812.0	48.52	3073.0	91.54696855675164	1.0
txid454171	2.7386127875258306	0.5916079783099616	0.6986065964643196	5.089961841984629	rod-shaped	Chthonomonas calidirosea	Chthonomonas	Chthonomonadaceae	Chthonomonadales	Chthonomonadetes	Armatimonadetes	Bacteria	species	N1777	3438022.0052003143	54.57770031415	2876.25520031415	90.82020951319625	2.00520031415
txid454586	3.0000000000000004	0.7	1.0647381101791404	6.5973445725385655	rod-shaped	Pedobacter agri	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	species	G000258495	5141552.0	38.01	5061.0	87.61749370618055	1.0
txid454600	15.349999999999998	0.25	0.7494007475750651	12.05586180815083	rod-shaped	Gracilimonas tropica	Gracilimonas	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria	species	G000375425	3831242.0	42.95	3378.0	90.741957829863	2.0
txid454601	1.4142135623730951	0.4472135954999579	0.1987280978044492	1.9869176531592203	rod-shaped	Maritalea myrionectae	Maritalea	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000423365	3539530.0	52.62	3463.0	91.69446225911351	1.0
txid454602	1.3416407864998738	0.4472135954999579	0.1873283928277527	1.8849555921538759	rod-shaped	Spongiibacter tropicus	Spongiibacter	Spongiibacteraceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000420325	3947342.0	57.28	3694.0	92.14826077902548	1.0
txid456299	1.85	0.7	0.6221662451046786	4.068362486398781	rod-shaped	Chryseobacterium gregarium	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000430845	4439376.0	39.31	4058.0	86.98323818482599	1.0
txid456330	10.25	0.85	5.6555867247780744	27.371125994401073	rod-shaped	Caldanaerobius fijiensis	Caldanaerobius	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	species	G900129075	2760766.0	38.8	2757.0	90.55519373970849	0.0
txid456455	2.449489742783178	0.28284271247461906	0.14798213570187926	2.1765592370810616	rod-shaped	Bizionia argentinensis	Bizionia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000224335	3279329.0	33.77	3046.0	88.61169464850889	1.0
txid457934	1.25	0.75	0.4417864669110647	2.9452431127404317	rod-shaped	Elioraea tepidiphila	Elioraea	Elioraeaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000378465	4304237.0	71.31	4132.0	93.40122302744946	1.0
txid459347	3.5	1.25	3.783819276784581	13.744467859455344	rod-shaped	Bacillus cecembensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001439635	4782966.0	36.9	4858.0	83.35769060453285	1.0
txid459515	0.95	0.55	0.18214692406125824	1.641482161500667	rod-shaped	Nakamurella lactea	Nakamurella	Nakamurellaceae	Nakamurellales	Actinomycetia	Actinobacteria	Bacteria	species	G000426645	5820860.0	68.94	5101.0	91.66124936865	1.0
txid459526	1.75	0.3	0.11663162726452105	1.6493361431346414	rod-shaped	Flavobacterium anhuiense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G001705175	5109718.0	34.32	4287.0	88.42145496091958	5.0
txid459527	1.1	0.45	0.15109097168358415	1.5550883635269477	rod-shaped	Saccharibacillus kuerlensis	Saccharibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000378145	4699563.0	50.69	4080.0	84.79586293448986	0.0
txid460870	4.999999999999999	1.8	11.19663621739402	28.274333882308134	rod-shaped	Companilactobacillus nodensis	Companilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000615905	2678542.0	37.56	2873.0	89.44194266881011	1.0
txid461393	0.9219544457292888	0.5089204259999789	0.1530343645636743	1.4740398260901304	rod-shaped	Actinomyces massiliensis	Actinomyces	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	species	G000269805	3371034.0	67.77	2821.0	86.74558013950615	1.0
txid462367	4.5	0.5	0.8508480103472356	7.0685834705770345	rod-shaped	Flavisolibacter ginsengisoli	Flavisolibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	species	G900129295	4677460.0	40.62	4224.0	87.81490381531856	2.0
txid465721	0.61	0.3872983346207417	0.056654761915965475	0.742207497703171	rod-shaped	Steroidobacter denitrificans	Steroidobacter	Steroidobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001579945	3467246.0	61.66	3088.0	89.40767398678952	1.0
txid467093	0.85	0.55	0.15838862961848546	1.4686945655532284	rod-shaped	Ilumatobacter nonamiensis	Ilumatobacter	Ilumatobacteraceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria	species	G000350145	4282232.0	66.99	4164.0	93.33144491003756	1.0
txid467094	1.4	0.5	0.2421644337142132	2.1991148575128547	rod-shaped	Ilumatobacter coccineus	Ilumatobacter	Ilumatobacteraceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria	species	G000348785	4830181.0	67.29	4250.0	92.52454514644482	2.0
txid468911	1.0	0.6324555320336759	0.24792867692033865	1.9869176531592203	rod-shaped	Liquorilactobacillus hordei	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001434845	2298009.0	34.77	2299.0	86.42955706439794	1.0
txid470565	1.5491933384829668	0.7	0.5064022753530126	3.406854087817833	rod-shaped	Prevotella histicola	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000613925	2949807.0	41.23	2625.0	84.2296462107521	1.0
txid470826	4.242640687119285	0.6324555320336759	1.2666342930088692	8.429777677248872	rod-shaped	Psychroflexus sediminis	Psychroflexus	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900099815	2973500.0	38.49	2683.0	89.95318648057844	1.0
txid470864	5.656854249492381	0.3872983346207417	0.651223270688854	6.882884651454574	rod-shaped	Gracilibacillus halophilus	Gracilibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000359605	3034425.0	37.92	3168.0	87.3215848142564	1.0
txid470866	2.8284271247461903	0.7745966692414834	1.2111915211683018	6.882884651454574	rod-shaped	Salinimicrobium terrae	Salinimicrobium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000424665	3544726.0	40.36	3191.0	89.93967375757677	1.0
txid471189	1.0	0.55	0.19402607128264465	1.7278759594743864	ovoid-shaped	Gordonibacter pamelaeae	Gordonibacter	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	species	G000210055	3608022.0	65.48	3228.0	86.57000982809971	1.0
txid471511	1.0	0.45	0.1351866588747858	1.413716694115407	rod-shaped	Bifidobacterium bombi	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000737845	1895239.0	56.08	1534.0	84.7153314173041	1.0
txid471514	1.224744871391589	0.4898979485566356	0.2000777735052508	1.884955592153876	ovoid-shaped	Alicyclobacillus ferrooxydans	Alicyclobacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001399675	5044184.0	51.3	4898.0	84.48533994794795	1.0
txid472113	13.0	0.3	0.9118472677044374	12.252211349000197	rod-shaped	Geofilum rubicundum	Geofilum	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria	species	G000974365	4921400.0	44.82	4649.0	89.75531352867071	1.0
txid472175	1.3	0.65	0.3594832843717071	2.654645792283376	rod-shaped	Nitratireductor basaltis	Nitratireductor	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000733725	3551806.0	59.81	3455.0	91.1843721194232	1.0
txid472569	1.4142135623730951	1.0	0.8489213467404422	4.442882938158366	rod-shaped	Devriesea agamarum	Devriesea	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G900070355	2958880.0	60.14	2564.0	87.96804872113772	2.0
txid474960	8.249999999999998	0.3499999999999999	0.7825183701316575	9.071348787240527	rod-shaped	Hydrogenoanaerobacterium saccharovorans	Hydrogenoanaerobacterium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G900110045	3178920.0	42.68	2935.0	88.70182326073005	1.0
txid475067	1.4	0.6	0.33929200658769765	2.638937829015426	rod-shaped	Mesorhizobium alhagi	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000236565	6968952.0	62.65	7065.0	86.68006322901924	1.0
txid475795	2.7	0.5	0.497418836818384	4.241150082346222	rod-shaped	Pseudohaliea rubra	Pseudohaliea	Halieaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000764025	3212303.0	66.14	2924.0	92.31292938430778	1.0
txid477666	2.85	0.5	0.5268712679457883	4.476769531365456	rod-shaped	Bacteroides graminisolvens	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000428125	3633399.0	41.49	3093.0	90.11660981907025	0.0
txid477680	17.500000000000004	0.4	2.1823596966937098	21.991148575128552		Filimonas lacunae	Filimonas	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	species	G900156765	7763674.0	44.03	6199.0	91.57258535069866	1.0
txid477690	2.5	0.3499999999999999	0.22930353878857995	2.7488935718910685	rod-shaped	Lishizhenia tianjinensis	Lishizhenia	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900116425	3567068.0	37.4	3125.0	90.9767349543098	1.0
txid477976	1.6733200530681511	0.4472135954999579	0.23942845018770026	2.3509526717077995	ovoid-shaped	Calditerrivibrio nitroreducens	Calditerrivibrio	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	species	G000183405	2216552.0	35.63	2129.0	94.03754119010063	2.0
txid478441	3.1622776601683795	0.99498743710662	2.200928364901201	9.884790517293963	rod-shaped	Halorubrum kocurii	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Archaea	species	G000337355	3619738.0	66.86	3571.0	85.69009690756623	1.0
txid478744	3.25	0.5	0.605411084285533	5.105088062083413	rod-shaped	Lewinella agarilytica	Lewinella	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria	species	G900110645	6220808.0	52.23	4894.0	88.13940246990423	1.0
txid479117	0.8206694399204283	0.3935979342530861	0.08383502532970838	1.0147777693301396	rod-shaped	Brevibacterium ravenspurgense	Brevibacterium	Brevibacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000285915	2349262.0	62.32	2121.0	90.891777928558	1.0
txid480284	4.999999999999999	0.5	0.9490227807719166	7.853981633974483	rod-shaped	Virgibacillus soli	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001431195	5002729.0	37.37	4652.0	81.36742965689326	1.0
txid480391	0.8366600265340756	0.8366600265340756	0.3066519158396975	2.1991148575128547	coccus-shaped	Pediococcus argentinicus	Pediococcus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001437605	1764961.0	36.67	1806.0	89.44463928664713	1.0
txid480930	1.7320508075688772	0.34641016151377546	0.15235914659567426	1.8849555921538759	rod-shaped	Secundilactobacillus odoratitofui	Secundilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	N9044	2748322.520709667	44.225709667000004	3083.520709667	83.88540187444067	1.020709667
txid480931	1.7320508075688772	0.9797958971132712	1.0596859748575589	5.33145952579004	rod-shaped	Liquorilactobacillus capillatus	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001434915	2232918.0	37.63	2128.0	85.89639207530236	1.0
txid481139	1.4142135623730951	0.5	0.24495526016000416	2.221441469079183		Bartonella rattaustraliani	Bartonella	Bartonellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000312565	2158445.0	38.8	1943.0	74.23774986159017	2.0
txid481446	1.8	0.9	0.9542587685278998	5.089380098815465	rod-shaped	Phaeobacter italicus	Phaeobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001258055	4049567.0	59.95	3810.0	89.54824058967294	1.0
txid482461	3.2403703492039297	0.9	1.870582792298196	9.161931315572334	rod-shaped	Sediminibacillus halophilus	Sediminibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000496855	3985996.0	44.05	3890.0	83.1945390813237	0.0
txid483011	10.000000000000002	2.0	29.32153143350473	62.83185307179586	rod-shaped	Lactiplantibacillus fabifermentans	Lactiplantibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000498955	3279100.0	45.04	3173.0	82.46043121588241	1.0
txid483012	2.5	0.9	1.3995795271742528	7.0685834705770345	rod-shaped	Liquorilactobacillus cacaonum	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001436735	1919106.0	33.87	1831.0	88.17011671059338	1.0
txid483547	3.0000000000000004	0.55	0.669191960138101	5.18362787842316	rod-shaped	Geoalkalibacter subterraneus	Geoalkalibacter	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000827125	3717645.0	56.68	3578.0	89.32219187146701	3.0
txid484498	2.15	0.45	0.3180862561759666	3.039490892348125	rod-shaped	Oleibacter marinus	Oleibacter	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G900156675	3859465.0	51.43	3475.0	91.33063779565302	1.0
txid485447	1.5	0.5	0.2617993877991494	2.3561944901923453	rod-shaped	Thalassomonas actiniarum	Thalassomonas	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000948975	7420857.0	47.3	6303.0	86.02440391992461	1.0
txid487173	1.2649110640673518	0.6000000000000001	0.30109650980404346	2.3843011837910644	coccus-shaped	Dialister succinatiphilus	Dialister	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	species	G000242435	2499879.0	50.46	2164.0	80.24104366651345	5.0
txid487174	1.9748417658131496	0.6324555320336759	0.554184249909448	3.9238479666902752	rod-shaped	Barnesiella intestinihominis	Barnesiella	Barnesiellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000296465	3443906.0	43.91	2817.0	89.7112464742069	4.0
txid487175	1.75	0.75	0.6626797003665971	4.123340357836604	ovoid-shaped	Parasutterella excrementihominis	Parasutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000205025	2831696.0	48.14	2557.0	88.87066267000414	1.0
txid487317	2.5	0.3499999999999999	0.22930353878857995	2.7488935718910685	rod-shaped	Aequorivita capsosiphonis	Aequorivita	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000429125	4042904.0	36.88	3645.0	86.97320045195238	2.0
txid487319	1.7	0.45	0.2465168485363741	2.4033183799961915	rod-shaped	Shewanella marina	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000614975	4424648.0	40.37	4264.0	87.79200062920259	1.0
txid487514	3.0000000000000004	0.3	0.20498892064673405	2.827433388230814	rod-shaped	Mycobacterium kyorinense	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000759695	5302980.0	66.94	5599.0	91.97673760791102	1.0
txid488533	2.1213203435596424	0.6324555320336759	0.6002018522851141	4.214888838624436	rod-shaped	Marinobacter mobilis	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G900106945	3971609.0	58.41	3614.0	90.98153921999874	0.0
txid490829	5.5	0.6	1.4985396957623316	10.367255756846316	rod-shaped	Lutimaribacter saemankumensis	Lutimaribacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900100005	3772513.0	62.87	3767.0	90.56477737783806	1.0
txid491388	1.697056274847714	0.916515138991168	0.9180542944868144	4.886363368305243		Litoreibacter arenae	Litoreibacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000442275	3682761.0	60.26	3600.0	91.4819071886555	1.0
txid491919	2.0	0.975	1.2505870412084958	6.126105674500098	ovoid-shaped	Brachymonas chironomi	Brachymonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000374625	2503561.0	63.6	2382.0	91.27638591590141	1.0
txid493376	1.8	0.6	0.4523893421169303	3.392920065876977	rod-shaped	Chryseobacterium palustre	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000422265	2982326.0	41.49	2680.0	89.63044281544	1.0
txid497735	6.999999999999999	0.45	1.0894454274026857	9.896016858807847	rod-shaped	Brevibacillus panacihumi	Brevibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000503775	5545940.0	50.13	5411.0	88.17233868379391	11.0
txid498055	2.45	0.7	0.8530733051435283	5.387831400906496	rod-shaped	Arenimonas oryziterrae	Arenimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000420545	3091755.0	65.65	2880.0	92.42886321846329	2.0
