taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas
txid582692	3.2031234756093934	0.6324555320336759	0.9400603295129067	6.3643425789370225	rod-shaped	Paenibacillus polysaccharolyticus	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900102085	6495147.0	45.61	5644.0	86.24719348153322	0.0
txid586416	2.04939015319192	0.458257569495584	0.3128192993632305	2.950422187037105	rod-shaped	Terribacillus aidingensis	Terribacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5197	3604794.0057182377	42.6507182375	3637.0057182375003	88.27045065669839	4.5057182375
txid587635	1.4866068747318506	0.14142135623730953	0.022611085692475268	0.6604820319495072	rod-shaped	Pseudoclavibacter chungangensis	Pseudoclavibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000423505	2223047.0	64.26	2046.0	92.37847872762023	1.0
txid587872	1.55	0.8	0.6450736915371041	3.895574890451345	coccus-shaped	Yimella lutea	Yimella	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	family	N4724	3914468.1478686654	68.05620199914999	3741.147868665817	91.68072241946226	1.9812019991499998
txid588602	1.2000000000000002	0.6000000000000001	0.28274333882308145	2.261946710584652	rod-shaped	Celeribacter neptunius	Celeribacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9846	4651492.559182381	62.06918238125	4550.05918238125	89.58226883311576	1.5591823812499999
txid588932	2.35	0.4	0.27855454861829504	2.9530970943744053	rod-shaped	Brevundimonas naejangsanensis	Brevundimonas	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6621	3182026.0473183547	67.84931835471997	3154.74731835472	91.1025880718147	1.34731835472
txid589537	1.9364916731037085	0.6928203230275509	0.6429777921920076	4.214888838624436	rod-shaped	Prevotella dentasini	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000614065	2546609.0	50.58	2510.0	83.51882837137542	1.0
txid589872	1.2000000000000002	0.6000000000000001	0.28274333882308145	2.261946710584652	rod-shaped	Winogradskyella exilis	Winogradskyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9682	3991405.7332092356	32.7532092358	3677.066542569133	90.9239292078364	1.7332092357999997
txid590609	2.3	0.5	0.4188790204786391	3.6128315516282616	rod-shaped	Rhodanobacter soli	Rhodanobacter	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8600	4204943.292662691	66.8766626912	3826.4926626911997	88.87528654187922	1.2926626911999999
txid590849	2.449489742783178	0.7483314773547882	0.9676307326562682	5.758634455116964	rod-shaped	Nitritalea halalkaliphila	Nitritalea	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000265075	3633701.0	48.58	4220.0	88.80243586360021	1.0
txid591197	8.750000000000002	0.25	0.4254240051736178	6.872233929727672	rod-shaped	Ignavibacterium album	Ignavibacterium	Ignavibacteriaceae	Ignavibacteriales	Ignavibacteria	Ignavibacteriae	Bacteria	species	G000258405	3658997.0	33.93	3148.0	92.38277593559108	1.0
txid591203	1.65	0.6	0.4099778412934679	3.110176727053895	rod-shaped	Chitinibacter alvei	Chitinibacter	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000429785	3425989.0	56.06	3201.0	90.4094846772713	0.0
txid591205	1.1	0.6	0.2544690049407733	2.073451151369264	rod-shaped	Paracoccus isoporae	Paracoccus	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N7431	4234546.12302058	66.972187245725	4120.456353912392	90.25239863188386	1.789687245725
txid591206	1.5	0.85	0.6903977105498319	4.005530633326987	rod-shaped	Roseivivax isoporae	Roseivivax	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000521865	4898228.0	69.78	4751.0	91.1482274814484	1.0
txid591372	0.8944271909999159	0.5	0.14289544480112448	1.4049629462081452	rod-shaped	Agaricicola taiwanensis	Agaricicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6192	3951739.0104241855	63.4380557640158	3884.4841083955944	90.25222338582425	1.8262136587526314
txid591962	3.2403703492039297	0.648074069840786	0.9976325210289874	6.5973445725385655	rod-shaped	Aeromonas fluvialis	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7540	4526149.5571016	60.214601600037504	4204.307101600038	87.5617703500282	5.1821016000375
txid592050	1.3	0.5	0.22252947962927705	2.042035224833365	rod-shaped	Acidovorax soli	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	family	N5358	4549236.766600142	64.76950923336	4259.384781960633	90.52551398287342	2.1302365060872726
txid592361	2.449489742783178	1.0	1.6620253574436463	7.695298980971184	rod-shaped	Pseudomonas peli	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6276	5154426.661885116	61.69983966154773	4716.320976025184	89.15439255632474	3.502794207002273
txid592376	1.5	0.75	0.5522330836388308	3.5342917352885173	rod-shaped	Agromyces atrinae	Agromyces	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N9467	4322443.3225549925	70.05505499335	3956.32255499335	91.62479003170384	1.07255499335
txid593133	3.0000000000000004	0.55	0.669191960138101	5.18362787842316	rod-shaped	Lutibacter maritimus	Lutibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900116115	3484703.0	29.5	3093.0	91.80765190031977	2.0
txid593135	1.224744871391589	0.8	0.4815826319245302	3.078119592388473	ovoid-shaped	Orbus hercynius	Orbus	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N8333	2484471.297007259	35.020165153821054	2297.4022704169793	85.42972264897674	3.454901995926316
txid595502	2.213594362117865	0.6324555320336759	0.6291905901670863	4.3982297150257095	rod-shaped	Kushneria sinocarnis	Kushneria	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N7128	3492217.8459873004	56.6639872997	3208.7888444425566	89.14611820640866	2.1602730139857136
txid595671	0.275	0.175	0.005211444063376818	0.1511891464540088	rod-shaped	Amnibacterium kyonggiense	Amnibacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	family	N3662	3377613.896177892	67.87438013982921	3208.323144184773	92.02149621791075	1.4916835106157302
txid596085	1.6	0.65	0.4590325015823336	3.267256359733385	rod-shaped	Prevotella aurantiaca	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000614025	3002170.0	38.94	2824.0	84.25145811196569	1.0
txid598626	0.9486832980505138	0.3872983346207417	0.09655494795530506	1.1542948471456778	rod-shaped	Frondihabitans peucedani	Frondihabitans	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G001423105	3453774.0	67.64	3199.0	89.86317576077646	1.0
txid598653	1.15	0.6	0.2686061718819273	2.167698930976957	rod-shaped	Angustibacter peucedani	Angustibacter	Kineosporiaceae	Kineosporiales	Actinomycetia	Actinobacteria	Bacteria	genus	G001426435	3839507.0	72.53	3641.0	92.64798840059414	1.0
txid600331	2.9	1.15	2.6140341622510315	10.47721149972196	rod-shaped	Methylobacterium marchantiae	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9720	7889834.561877795	70.214377794925	7396.561877794925	84.06353254604255	6.311877794925
txid603050	2.0	0.5	0.3599741582238304	3.1415926535897927	rod-shaped	Malaciobacter mytili	Malaciobacter	Arcobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	family	N2481	2711580.770729237	28.3019792368375	2733.0207292368377	92.66900660294434	4.8957292368375
txid604088	0.9219544457292888	0.3872983346207417	0.09340602922688332	1.121772954362376	rod-shaped	Qipengyuania nanhaisediminis	Qipengyuania	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9961	2976661.0535406563	63.413540656500004	2891.0535406565	91.67606883284864	0.5535406565
txid604089	3.0000000000000004	0.3499999999999999	0.2774091762966737	3.2986722862692828	rod-shaped	Flavobacterium sinopsychrotolerans	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3880892.032104373	35.911826595522214	3436.1154377066337	89.54809391843658	2.004326595522222
txid607711	1.55	1.55	1.9498163904811152	7.547676350249479	coccus-shaped	Neisseria wadsworthii	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000227765	2467075.0	48.62	2316.0	86.0664957490145	1.0
txid607712	4.0	1.25	4.3974115919388375	15.707963267948966	rod-shaped	Neisseria shayeganii	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000226875	2354550.0	57.89	2204.0	84.58571701599031	1.0
txid608505	6.0	0.9	3.6261833204060174	16.964600329384886	rod-shaped	Sporolituus thermophilus	Sporolituus	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	species	G900102435	2861023.0	52.27	2901.0	88.91389548423763	0.0
txid610254	2.0	1.25	1.9430423313218117	7.853981633974483	rod-shaped	Desulfosoma caldarium	Desulfosoma	Syntrophobacteraceae	Syntrophobacterales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N4926	4012805.5251247534	57.44512475303333	3518.5251247530337	87.55703298183427	1.1917914197000001
txid613195	1.6	0.5	0.2814343418840856	2.5132741228718345	rod-shaped	Jeongeupia naejangsanensis	Jeongeupia	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G001808185	3788814.0	65.45	3546.0	89.5254557230838	5.0
txid613197	2.7	0.55	0.5979170768097826	4.665265090580845	rod-shaped	Algoriphagus lutimaris	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N9065	4932422.187000239	41.976000239339996	4268.68700023934	90.45834839374308	1.0870002393400002
txid614069	1.1	0.6	0.2544690049407733	2.073451151369264	rod-shaped	Shewanella glacialipiscicola	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6292	4946848.798004182	45.68508751522501	4299.131337515225	85.76128096029679	5.339670848558332
txid614070	1.1	0.6	0.2544690049407733	2.073451151369264	rod-shaped	Shewanella algidipiscicola	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6292	4946848.798004182	45.68508751522501	4299.131337515225	85.76128096029679	5.339670848558332
txid614212	1.75	0.85	0.8322602538134959	4.673119072214816	rod-shaped	Paraburkholderia oxyphila	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N8589	7795333.39353943	63.81187276278334	7022.89353942945	86.47411861301383	3.7268727627833336
txid616675	1.73	0.96	1.0205903558157945	5.217557079081927	rod-shaped	Halomonas fontilapidosi	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3975053.325744169	60.3311987151	3673.143925987827	89.85361389358235	2.189380533281818
txid616990	2.7386127875258306	0.9	1.5513784236938588	7.743245232886393	rod-shaped	Levilactobacillus paucivorans	Levilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001437125	2362603.0	49.08	2285.0	84.26807212214662	1.0
txid619304	1.6970562748477145	0.7745966692414834	0.6780455685892977	4.129730790872744	rod-shaped	Neptunomonas antarctica	Neptunomonas	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	N9888	4568916.501130691	45.73613069035	4189.00113069035	88.60032085784016	0.50113069035
txid619731	2.23606797749979	0.8944271909999159	1.2176345533803927	6.2831853071795845	rod-shaped	Halostagnicola kamekurae	Halostagnicola	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea	genus	N1418	3654833.06902362	60.90902362005	3746.56902362005	82.92185825623403	1.5690236200499998
txid619771	0.9539392014169455	0.6324555320336759	0.2334582502756384	1.8953986393359383	coccus-shaped	Psychrobacter glaciei	Psychrobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N5834	3117389.6582621867	43.0993732982	2603.213817742644	83.14749486924988	2.8804844093111113
txid619805	1.8	0.6	0.4523893421169303	3.392920065876977	rod-shaped	Soonwooa buanensis	Soonwooa	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6553	3799155.7234383896	36.61052172372084	3527.2234383903874	89.17082823979301	1.8692717237208332
txid621109	1.7320508075688772	0.17320508075688773	0.03945013617209423	0.9424777960769378	rod-shaped	Virgibacillus subterraneus	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6059	4214877.693343486	37.51934348636	4097.293343486361	82.72797795617655	3.29334348636
txid622695	2.9	0.6	0.7634070148223197	5.46637121724624	rod-shaped	Planococcus salinarum	Planococcus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5622	3629676.8203100273	44.347810027600005	3584.8203100276005	85.57505955983339	4.8203100276
txid623280	1.8027756377319943	0.5	0.3212492452481993	2.8317933497847436	rod-shaped	Parapedobacter luteus	Parapedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	G900109365	5547756.0	48.24	4841.0	92.5755386502218	1.0
txid623281	2.449489742783178	0.31622776601683805	0.18410365096944956	2.433467205584167	rod-shaped	Parapedobacter composti	Parapedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	G900109365	5547756.0	48.24	4841.0	92.5755386502218	1.0
txid624146	0.9899494936611664	0.3	0.06290682280541722	0.9330054170132568	rod-shaped	Pseudidiomarina aestuarii	Pseudidiomarina	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N5841	2563953.0773589136	49.961358913599994	2408.8773589136	93.60577266760278	0.8773589136
txid624147	5.25	1.125	4.84584530893074	18.555031610264727	rod-shaped	Paenibacillus tianmuensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900100345	6029601.0	52.48	5624.0	86.40367745726458	0.0
txid624397	1.5968719422671311	0.5916079783099616	0.3847541894346081	2.967932264721055	rod-shaped	Rhodanobacter rhizosphaerae	Rhodanobacter	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8600	4204943.292662691	66.8766626912	3826.4926626911997	88.87528654187922	1.2926626911999999
txid626223	1.2	0.7	0.3720169300625912	2.638937829015426	rod-shaped	Halomonas sabkhae	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3975053.325744169	60.3311987151	3673.143925987827	89.85361389358235	2.189380533281818
txid626343	1.224744871391589	0.6928203230275509	0.3746555693750285	2.665729762895019	rod-shaped	Sphingobacterium shayense	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N6960	5261746.454058632	40.393391965	4724.654058631667	88.8147940973628	1.7207252983333332
txid626929	1.4247806848775006	0.7071067811865476	0.4669500053618412	3.16506689772992	rod-shaped	Bacteroides clarus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	genus	N8534	4995283.763974361	43.3346640167138	4111.3501812580935	90.17191483935329	1.9363881546448278
txid626930	1.5811388300841898	1.1832159566199232	1.3048816482061243	5.877381679269497	rod-shaped	Bacteroides fluxus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000195635	4330716.0	45.57	3624.0	90.68207197147076	1.0
txid626931	8.774964387392119	1.378404875209022	12.408853186406734	37.99898845863363	rod-shaped	Bacteroides oleiciplenus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000315485	7087734.0	43.49	5539.0	90.97756772474811	2.0
txid626932	2.4	0.6	0.6220353454107789	4.523893421169302	ovoid-shaped	Alistipes indistinctus	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000231275	2855429.0	54.75	2351.0	87.83783452503984	1.0
txid626933	9.2	1.15	9.15777531013772	33.238050274980004	rod-shaped	Odoribacter laneus	Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000243215	3773011.0	40.55	3112.0	87.55426369019331	3.0
txid626934	1.5297058540778357	0.6633249580710799	0.45221884417430697	3.1877491575344523	rod-shaped	Slackia piriformis	Slackia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	species	G000296445	2119335.0	57.68	1798.0	86.32575784385195	3.0
txid626935	1.8165902124584952	0.7071067811865476	0.6208132470437088	4.035448830278663	rod-shaped	Collinsella tanakaei	Collinsella	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria	species	G000225705	2492085.0	60.24	2203.0	85.95164290142591	1.0
txid626937	1.2328828005937953	0.4	0.13817346114416154	1.5492862196330708	rod-shaped	Christensenella minuta	Christensenella	Christensenellaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N2117	3115148.0773759475	50.37737594715	2931.07737594715	89.99553317572651	1.57737594715
txid626938	3.1	0.95	1.9728874615309155	9.251990364821939	rod-shaped	Succinatimonas hippei	Succinatimonas	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000188195	2306546.0	40.28	2052.0	88.48555372405319	1.0
txid626947	1.15	0.85	0.4917901499807021	3.0709068188840227	coccus-shaped	Parasutterella secunda	Parasutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N4236	2666715.512230044	48.26723004425	2445.01223004425	88.82216540405885	1.01223004425
txid627624	1.0	0.3	0.0636172512351933	0.9424777960769379	rod-shaped	Nocardioides panacisoli	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4740249.267543353	71.38122756337894	4520.109648616009	92.4937526252541	1.4780696686421053
txid627680	1.095445115010332	0.4472135954999579	0.1486560671828952	1.5390597961942367	rod-shaped	Mycobacterium aquiterrae	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5918	5379024.100433725	65.87885477746842	5204.100433724837	88.77823768475434	1.1530653037842107
txid629724	1.4966629547095764	0.5	0.26114416048858125	2.350952671707798	rod-shaped	Paenibacillus residui	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5941819.179724173	48.70026680910542	5535.063445103679	86.46240196703965	2.82313502615969
txid630514	2.5	1.1	2.0273744591166136	8.639379797371932	rod-shaped	Microbacterium agarici	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3577899.952714037	69.68094933067647	3397.835066977735	92.30138262529073	1.4527140365588236
txid631455	1.9442222095223585	0.5477225575051661	0.4150785367070255	3.3454643012346335	rod-shaped	Chryseobacterium treverense	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9312	4533598.958841497	36.19364149707601	4165.838841497076	88.26024154539411	1.2788414970759998
txid633194	2.0	0.75	0.7731263170943632	4.7123889803846915	rod-shaped	Roseivivax lentus	Roseivivax	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10436	4676640.0643685125	67.92436851283333	4487.3977018461665	89.55325443638294	1.0643685128333333
txid633403	2.5	0.9	1.3995795271742528	7.0685834705770345	rod-shaped	Sporosarcina contaminans	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5621	3398076.108372897	44.9008728971	3371.1083728971	86.39868454677425	1.6083728971000002
txid633404	2.5	0.9	1.3995795271742528	7.0685834705770345	rod-shaped	Sporosarcina thermotolerans	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5621	3398076.108372897	44.9008728971	3371.1083728971	86.39868454677425	1.6083728971000002
txid633415	2.5	0.7	0.8723155601467657	5.497787143782138	rod-shaped	Aeromonas sanarellii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7540	4526149.5571016	60.214601600037504	4204.307101600038	87.5617703500282	5.1821016000375
txid633417	2.1213203435596424	0.8944271909999159	1.1455364886197572	5.960752959477659	rod-shaped	Aeromonas taiwanensis	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7540	4526149.5571016	60.214601600037504	4204.307101600038	87.5617703500282	5.1821016000375
txid633701	2.1213203435596424	0.648074069840786	0.6284945969721578	4.318975841337721	rod-shaped	Prevotella saccharolytica	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000614205	2975513.0	43.3	2762.0	85.78782885505794	1.0
txid633813	2.29128784747792	0.5	0.4171683933311191	3.5991465344481024	rod-shaped	Rhodothermus profundi	Rhodothermus	Rhodothermaceae	Bacteroidetes Order II. Incertae sedis		Bacteroidetes	Bacteria	genus	G000024845	3386737.0	64.3	2922.0	92.09173903967152	1.0
txid634126	2.25	0.6	0.5796238445873167	4.241150082346222	rod-shaped	Paenibacillus xylanisolvens	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5941819.179724173	48.70026680910542	5535.063445103679	86.46240196703965	2.82313502615969
txid634127	1.6	0.65	0.4590325015823336	3.267256359733385	rod-shaped	Paraburkholderia heleia	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N8589	7795333.39353943	63.81187276278334	7022.89353942945	86.47411861301383	3.7268727627833336
txid634159	1.15	0.85	0.4917901499807021	3.0709068188840227	rod-shaped	Sphingobacterium cladoniae	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N6960	5261746.454058632	40.393391965	4724.654058631667	88.8147940973628	1.7207252983333332
txid634430	2.35	0.25	0.1112647398146385	1.845685683984004	rod-shaped	Sphingomonas rubra	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6608	3984625.164250625	66.48466729091668	3721.4142506242497	90.6617894485001	1.4142506242500001
txid634462	1.9	0.6	0.4806636759992383	3.5814156250923643	rod-shaped	Nocardioides daedukensis	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4740249.267543353	71.38122756337894	4520.109648616009	92.4937526252541	1.4780696686421053
txid634770	3.5	0.5	0.6544984694978736	5.497787143782138	ovoid-shaped	Nocardioides caricicola	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4740249.267543353	71.38122756337894	4520.109648616009	92.4937526252541	1.4780696686421053
txid634884	1.6733200530681511	0.5477225575051661	0.3512487198651628	2.8793172275584813	rod-shaped	Pontibacter niistensis	Pontibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8138	4807672.8022459	50.846531614871424	4306.802245900586	86.95140957040124	1.9451030434428567
txid637393	0.7745966692414834	0.5477225575051661	0.13949201134722142	1.3328648814475097	rod-shaped	Herbiconiux moechotypicola	Herbiconiux	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000799285	3604039.0	62.04	3357.0	91.35533771970837	1.0
txid637679	4.5	0.65	1.4213416012850568	9.189158511750145	rod-shaped	Kordiimonas lacus	Kordiimonas	Kordiimonadaceae	Kordiimonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000375545	4082245.0	57.51	3724.0	91.3758238420281	1.0
txid638849	1.5	0.75	0.5522330836388308	3.5342917352885173	rod-shaped	Pyramidobacter piscolens	Pyramidobacter	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	species	G000177335	2562014.0	59.84	2401.0	87.554673783984	1.0
txid639004	3.25	0.75	1.325359400733194	7.65763209312512	rod-shaped	Ruegeria marina	Ruegeria	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10492	4232417.06473342	60.34473341965	4129.56473341965	90.67110827550502	2.31473341965
txid639310	2.1	0.55	0.4553673101531456	3.6285395148962114	rod-shaped	Olleya aquimaris	Olleya	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G000518485	3343709.0	31.8	3050.0	91.60324657438791	1.0
txid640084	1.9493588689617931	0.2449489742783178	0.08801372303862154	1.500089931786882	rod-shaped	Methylophilus flavus	Methylophilus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N5764	2944527.3698656596	49.4065323263	2757.703198992967	90.42335113728058	1.7031989929666669
txid640108	1.9493588689617931	0.2449489742783178	0.08801372303862154	1.500089931786882	rod-shaped	Methylophilus luteus	Methylophilus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N5764	2944527.3698656596	49.4065323263	2757.703198992967	90.42335113728058	1.7031989929666669
txid640331	3.2403703492039297	0.8	1.4947465028819171	8.143938947175409	rod-shaped	Fructilactobacillus florum	Fructilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	N8460	1312054.7673618686	41.3223618686	1455.0173618686001	88.9885565031552	1.0173618686
txid640633	2.4657656011875906	0.5656854249492381	0.5723237365128726	4.382043167605661	rod-shaped	Shewanella algicola	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6292	4946848.798004182	45.68508751522501	4299.131337515225	85.76128096029679	5.339670848558332
txid640634	2.5	1.1	2.0273744591166136	8.639379797371932	rod-shaped	Microbacterium pseudoresistens	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3577899.952714037	69.68094933067647	3397.835066977735	92.30138262529073	1.4527140365588236
txid640635	2.5	1.1	2.0273744591166136	8.639379797371932	rod-shaped	Microbacterium humi	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3577899.952714037	69.68094933067647	3397.835066977735	92.30138262529073	1.4527140365588236
txid640938	0.9391485505499116	0.6572670690061994	0.244310441964298	1.9392153432047383	rod-shaped	Trichococcus ilyis	Trichococcus	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G900109135	3090512.0	49.02	2844.0	85.72239810102663	0.0
txid640943	4.898979485566356	0.8944271909999159	2.8907911995607205	13.765769302909145	rod-shaped	Natronorubrum sediminis	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea	genus	N3192	4168801.4178001233	61.55780012406667	4145.084466790733	85.30736399586073	1.4178001240666667
