taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime	hash	topt
taxid1163776	0.55	0.55	0.08711374629016701	0.9503317777109126	coccus-shaped	Barrientosiimonas marina	Barrientosiimonas	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	family	N4724	3706491.5	68.27	3563.0	91.70084243092396	2.0	-0.3182804848880585	0.108005973646345	0.13	30.0
taxid1164594	2.5	0.85	1.2578478836044882	6.675884388878312	rod-shaped	Massilia yuzhufengensis	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6216	6111684.0	65.51	5414.0	89.85699487320045	6.0	-0.7614099892648271	0.280442491438833	1.22	25.0
taxid1165090	1.5	0.6	0.3675663404700058	2.827433388230814	rod-shaped	Imtechella halotolerans	Imtechella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000260835	3086951.0	35.5	2730.0	91.32438448164551	1.0	-0.327060392463791	0.145396087295828	1.94	33.5
taxid1165507	2.35	0.45	0.3498948817935633	3.3222342311712065	rod-shaped	Luteimonas vadosa	Luteimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7468	3781299.5	70.155	3314.0	89.48128177671367	1.0	-0.2104676761361275	0.07177671977404125	2.38	35.0
taxid1165689	1.435	0.45	0.2043704195930585	2.028683456055609	rod-shaped	Mesorhizobium qingshengii	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10297	6564160.0	63.02	6301.0	87.872736050001	1.0	-0.30777489015702697	0.107317308062013	2.1	28.0
taxid1166257	2.0	0.45	0.2942297869627691	2.827433388230814	rod-shaped	Pleomorphomonas diazotrophica	Pleomorphomonas	Pleomorphomonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9560	4925552.0	65.095	4548.5	87.79788308471095	1.0	-0.2772376062478945	0.1082442153097346	0.06	30.0
taxid1166323	1.8878077701874727	0.7085167717989782	0.650093858262528	4.2020167301306	rod-shaped	Sphingomonas carotinifaciens	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6608	3927122.0	66.41	3646.5	90.8285652835104	1.0	-0.351336510154147	0.12775876206897102	2.17	29.0
taxid1166337	1.9442222095223585	0.6324555320336759	0.5445648325995148	3.863009429764197	rod-shaped	Sphingomonas jatrophae	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6608	3927122.0	66.41	3646.5	90.8285652835104	1.0	-0.351336510154147	0.12775876206897102	2.2	29.0
taxid1166481	1.655	1.1	1.2243441069508925	5.719269425860219	rod-shaped	Paramoritella sediminis	Paramoritella	Moritellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N7538	4991785.5	40.125	4426.5	86.18400566976793	6.0	-0.6194089064929139	0.23990631464230702	1.91	23.5
taxid1166948	1.6	0.8	0.6702064327658227	4.021238596594936	rod-shaped	Halomonas xinjiangensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000759345	3786651.0	60.69	3488.0	90.69407241385592	1.0	-0.362541147912794	0.155460028319223	0.77	37.0
taxid1167637	1.4	0.5	0.2421644337142132	2.1991148575128547	rod-shaped	Gillisia marina	Gillisia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000258765	2981404.0	34.85	3093.0	88.96667476128697	1.0	-0.30097700935723803	0.14383837011617498	0.16	25.0
taxid1168082	3.15	0.6	0.8340928495280899	5.937610115284709	rod-shaped	Lacibacterium aquatile	Lacibacterium	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N5318	4328223.5	64.91499999999999	3862.5	89.0307144376372	1.0	-0.28562062021530954	0.1226193161065735	0.21	25.0
taxid1170224	8.5	0.3499999999999999	0.8065711888857043	9.34623814442963	rod-shaped	Caldicoprobacter guelmensis	Caldicoprobacter	Caldicoprobacteraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G000526435	2725044.0	44.78	2525.0	85.98829963846454	1.0	-0.0480517691513267	0.0229413630953064	2.12	65.0
taxid1171543	1.98997487421324	0.5	0.3580057293786429	3.1258452228282936	rod-shaped	Marinicella pacifica	Marinicella	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G002000055	3989979.0	48.12	3447.0	92.135672894519	1.0	-0.247531332459565	0.12242768769795802	0.23	28.0
taxid1172368	2.449489742783178	0.8944271909999159	1.351731403366484	6.882884651454574	rod-shaped	Halomonas malpeensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3845518.0	59.655	3645.0	90.07212627028956	1.0	-0.352555347032934	0.1514278682037525	1.32	28.0
taxid1172610	0.7071067811865476	0.5916079783099616	0.14016721625590434	1.3142224964558469	rod-shaped	Allohumibacter endophyticus	Allohumibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	family	N3662	3471800.0	69.54	3262.0	91.85985741471865	1.0	-0.34837521604592897	0.122285984898588	0.56	30.0
taxid1173082	1.6	1.0	0.9948376736367678	5.026548245743669	rod-shaped	Devosia submarina	Devosia	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8237	4397626.0	62.25	4141.0	89.54854278194642	1.0	-0.470560360656064	0.169230991756294	1.21	29.0
taxid1173101	2.5	1.25	2.5566346464760685	9.817477042468106	rod-shaped	Methylomonas paludis	Methylomonas	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7086	5051681.0	51.66	4813.0	88.84286415299944	3.0	-0.413010265198729	0.18665812781014895	0.86	22.5
taxid1173582	6.0	0.3499999999999999	0.5660430013452359	6.5973445725385655	rod-shaped	Mariniflexile jejuense	Mariniflexile	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	-0.330980267965289	0.14853278679114998	1.74	27.5
taxid1173583	2.5	0.5	0.4581489286485115	3.9269908169872414	rod-shaped	Mucilaginibacter sabulilitoris	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N7365	7035113.0	43.06	5968.0	87.92643030202291	1.0	-0.551016567794858	0.224148987790175	1.93	25.0
taxid1173584	1.8	0.3499999999999999	0.16195564627724882	1.97920337176157	ovoid-shaped	Aliiroseovarius sediminilitoris	Aliiroseovarius	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001307765	3725379.0	58.42	3707.0	87.37647901059195	3.0	-0.729217924664993	0.255264408929921	1.98	30.0
taxid1173614	3.4	0.6	0.9047786842338604	6.408849013323178	rod-shaped	Litorisediminicola beolgyonensis	Litorisediminicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6192	3921814.5	64.67	3884.0	90.16152953313669	1.0	-0.32153255063363645	0.13553622051146852	2.52	33.5
taxid1173618	5.75	0.4	0.7058111495065069	7.225663103256522	rod-shaped	Sungkyunkwania multivorans	Sungkyunkwania	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	-0.330980267965289	0.14853278679114998	0.57	30.0
taxid1173995	1.45	0.85	0.6620252018970989	3.8720129455494203	rod-shaped	Parvularcula dongshanensis	Parvularcula	Parvularculaceae	Parvularculales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N5326	3128573.5	64.05	2915.5	91.40453974133769	1.0	-0.13662177733551956	0.05711081087357715	2.5	28.0
taxid1175445	1.9078784028338915	0.5291502622129179	0.38077563408368215	3.1716085517589128	rod-shaped	Methanocella arvoryzae	Methanocella	Methanocellaceae	Methanocellales	Methanomicrobia	Euryarchaeota	Archaea	species	G000063445	3179916.0	54.6	3117.0	84.339114618122	3.0	-0.333675745426586	0.122617198731518	1.93	45.0
taxid1175486	1.3	0.7	0.4105014400690663	2.8588493147667124	rod-shaped	Nocardioides albertanoniae	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4754646.0	71.48	4519.0	92.2719902213061	1.0	-0.268750810956563	0.104007159931672	0.4	25.0
taxid1176198	0.65	0.39	0.06211871153943097	0.7963937376850125		Streptomyces harbinensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	genus	N5091	8318010.0	71.99	7310.0	87.56259485470595	1.0	-0.467889854870651	0.17347505753984802	1.43	30.0
taxid1176239	1.8165902124584952	0.6928203230275509	0.5977760064418851	3.9539162069175853	rod-shaped	Halobacillus andaensis	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5614	4035520.0	41.775	4060.5	84.94012861236216	0.5	-0.759265069139885	0.279402661778039	0.39	30.0
taxid1176482	2.1	0.66	0.6431845471547456	4.354247417875454	spiral-shaped	Sulfurimonas gotlandica	Sulfurimonas	Thiovulaceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000242915	2952682.0	33.6	2879.0	93.91041771514848	4.0	-0.391998670457285	0.16482160261690398	0.61	15.0
taxid1176532	2.7386127875258306	1.1661903789690602	2.5100071957791465	10.033442325100166	rod-shaped	Flavobacterium hankyongi	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.49353374739399297	0.2033681146209545	1.79	30.0
taxid1176535	1.224744871391589	0.34641016151377546	0.10454668852916242	1.3328648814475097	rod-shaped	Lysobacter hankyongensis	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7078	3274734.0	67.24	3060.5	89.7201310267989	1.0	-0.279179033679236	0.0993653054472274	2.55	30.0
taxid1176537	1.9364916731037085	0.6324555320336759	0.542136212957401	3.8476494904855927	rod-shaped	Olivibacter ginsenosidimutans	Olivibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N6959	6226409.0	41.1	5283.0	89.35989186630181	0.0	-0.390505019821202	0.17333066558368898	1.92	30.0
taxid1176721	1.305	0.385	0.1369824063255471	1.5784146889798518	rod-shaped	Mucilaginibacter jinjuensis	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N7365	7035113.0	43.06	5968.0	87.92643030202291	1.0	-0.551016567794858	0.224148987790175	0.59	30.0
taxid1177154	2.4	0.5	0.4385139745635753	3.769911184307752	rod-shaped	Alcanivorax nanhaiticus	Alcanivorax	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000756665	4132804.0	56.44	3835.0	88.65336947989792	1.0	-0.5348201672259729	0.206912793746901	2.05	28.0
taxid1177169	1.1	0.55	0.21778436572541748	1.9006635554218247	rod-shaped	Alcanivorax marinus	Alcanivorax	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N5396	3898840.0	59.545	3583.5	89.32452205364065	1.5	-0.385646882755646	0.171839068105837	1.15	28.0
taxid1177826	1.5	0.9	0.7634070148223198	4.241150082346222	rod-shaped	Ferrimonas pelagia	Ferrimonas	Ferrimonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6291	4287593.0	57.8	3850.5	88.86395015815634	0.0	-1.0166979285232802	0.337122569665304	0.26	25.0
taxid1178540	1.8973665961010275	0.5477225575051661	0.40403844288923335	3.264838855621592	rod-shaped	Bacillus zhangzhouensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000715205	3736192.0	41.38	3871.0	88.35830706773098	1.0	-0.89909207150029	0.32525151924192897	2.14	33.5
taxid1178777	1.05	0.4	0.11519173063162574	1.3194689145077132	rod-shaped	Halomonas zincidurans	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000731955	3554760.0	64.41	3214.0	88.37508017418898	2.0	-0.24710487860609806	0.115941421015738	2.53	35.0
taxid1178778	2.8284271247461903	0.3872983346207417	0.3180070503269765	3.4414423257272864	rod-shaped	Maribacter cobaltidurans	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9824	4508637.5	36.01000000000001	3881.5	91.42719022820042	2.0	-0.2859366402397835	0.12482272756089098	0.57	30.0
taxid1178825	1.1	0.45	0.15109097168358415	1.5550883635269477	rod-shaped	Arenitalea lutea	Arenitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000283015	3384849.0	33.33	2987.0	91.67425193856505	1.0	-0.30908038659856896	0.13415842675508802	1.69	30.0
taxid1179743	2.95	1.15	2.665968615805688	10.657853077303372	rod-shaped	Pontibacter ramchanderi	Pontibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8138	4816279.0	51.0	4117.0	86.34334193068165	1.0	-0.7101218973999069	0.26989499042012	0.23	37.0
taxid1185766	1.15	0.75	0.39760782021995816	2.7096236637211963	rod-shaped	Thioclava dalianensis	Thioclava	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000715505	4179056.0	62.48	4137.0	90.50101266888979	1.0	-0.428520242099234	0.166512234070186	2.0	28.0
taxid1185843	2.75	0.55	0.609796224031169	4.751658888554561	rod-shaped	Desulfatitalea tepidiphila	Desulfatitalea	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N5309	4469042.0	47.56	3905.0	88.00642500450301	1.0	-0.104772372487694	0.0486908638389367	0.86	38.0
taxid1187066	15.0	0.2	0.4691445029360759	9.424777960769381	spiral-shaped	Alkalispirochaeta sphaeroplastigenens	Alkalispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	genus	N1591	3333683.0	59.05	2891.0	92.7910613137103	0.5	-0.10676711153966116	0.042186277716774856	0.71	37.5
taxid1187080	2.0	0.6	0.5089380098815465	3.769911184307752	rod-shaped	Cecembia calidifontis	Cecembia	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	family	N8134	5137147.0	41.83	4408.0	88.8024358636002	1.0	-0.397589103949318	0.17686773560198496	0.76	45.0
taxid1187852	4.1	1.3	4.866850619186189	16.744688843633593	rod-shaped	Methylobacterium tarhaniae	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9720	7647492.5	70.33500000000001	6994.5	84.22167723253796	6.5	-0.24122069362695356	0.0860054332162607	1.14	26.5
taxid1189325	1.75	0.5	0.3108867730114899	2.7488935718910685	rod-shaped	Oceanicella actignis	Oceanicella	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900143155	3344933.0	72.25	3018.0	89.95462689387202	1.0	-0.18616797560963	0.0768492936417873	2.22	50.0
taxid1193095	2.25	1.0	1.505346479845109	7.0685834705770345	rod-shaped	Paucilactobacillus hokkaidonensis	Paucilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000829395	2400586.0	38.22	2335.0	87.03399919852902	4.0	-0.33781034582609804	0.14635362481913594	1.03	25.0
taxid1193620	2.116601048851672	0.34641016151377546	0.18860215298418065	2.303453782046785	rod-shaped	Niveibacterium umoris	Niveibacterium	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria	family	N4962	5818755.0	65.03	5178.0	90.40808925709034	4.0	-0.347022770196257	0.15224110048522	0.03	30.0
taxid1193621	3.0000000000000004	0.55	0.669191960138101	5.18362787842316	rod-shaped	Vogesella alkaliphila	Vogesella	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G001037925	3540164.0	64.37	3347.0	88.78249708205608	1.0	-1.26599429122432	0.3967830786854361	1.3	30.0
taxid1194079	1.4	1.0	0.837758040957278	4.3982297150257095	ovoid-shaped	Streptomyces chilikensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	genus	N5091	8318010.0	71.99	7310.0	87.56259485470595	1.0	-0.467889854870651	0.17347505753984802	2.2	30.0
taxid1194090	0.55	0.3	0.03180862561759666	0.5183627878423159	rod-shaped	Aliifodinibius roseus	Aliifodinibius	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria	species	G900129315	5082244.0	48.33	4297.0	86.50670845398214	1.0	-0.0880569932255593	0.038599519006106	1.78	28.0
taxid1195761	1.35	0.5	0.23234695667174515	2.1205750411731104	rod-shaped	Ornithinimicrobium tianjinense	Ornithinimicrobium	Ornithinimicrobiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000421185	3852644.0	72.94	3541.0	92.30668600576642	1.0	-0.24179515291397896	0.0868804554686929	1.09	30.0
taxid1196020	0.9797958971132712	0.28284271247461906	0.055638547930225005	0.8706236948324246	rod-shaped	Mucilaginibacter puniceus	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N7365	7035113.0	43.06	5968.0	87.92643030202291	1.0	-0.551016567794858	0.224148987790175	0.76	25.0
taxid1197477	1.7	0.4	0.1968731396249604	2.136283004441059	rod-shaped	Mangrovimonas yunxiaonensis	Mangrovimonas	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000733475	2670033.0	39.24	2444.0	91.7848206370483	3.0	-0.431532197137349	0.19299849089654106	0.44	32.5
taxid1197950	1.5	0.4	0.17174039839624208	1.8849555921538759	rod-shaped	Ciceribacter lividus	Ciceribacter	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N9986	5739470.5	59.435	5485.0	86.81868438224127	3.0	-0.4688947633827665	0.16268786922113002	0.77	28.0
taxid1198324	1.2	1.2	0.9047786842338604	4.523893421169302	coccus-shaped	Halopelagius fulvigenes	Halopelagius	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Archaea	genus	G900100875	3871751.0	65.72	3818.0	86.63986914447752	1.0	-0.18574338936438	0.0743412437638984	0.29	39.5
taxid1199156	2.45	0.6	0.6361725123519332	4.618141200776996	coccus-shaped	Hirschia litorea	Hirschia	Hyphomonadaceae	Hyphomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6617	3445692.0	44.905	3141.5	89.90512946827118	3.0	-0.5111198628426975	0.20761932356914004	1.07	25.0
taxid1200300	0.6708203932499369	0.6708203932499369	0.15805833144841633	1.413716694115407	coccus-shaped	Thermogladius calderae	Thermogladius	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	species	G000264495	1356318.0	55.64	1421.0	91.68867477980827	1.0	-0.0709064359677756	0.0291430432102873	0.94	84.0
taxid1202668	4.999999999999999	1.0	3.665191429188092	15.707963267948966	rod-shaped	Secundilactobacillus oryzae	Secundilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000740055	1860394.0	42.81	1910.0	87.65288428150167	1.0	-0.700936831458168	0.2514233559783	0.34	30.0
taxid1202716	3.25	1.3	3.738626157465753	13.273228961416875	rod-shaped	Rhodomicrobium udaipurense	Rhodomicrobium	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000166055	4014469.0	62.25	3671.0	86.28827374180744	2.0	-0.135388800283379	0.053222699661554	2.36	30.0
taxid1203471	1.25	0.4	0.1403244718603441	1.5707963267948966	rod-shaped	Geobacter daltonii	Geobacter	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000022265	4304501.0	53.47	3834.0	90.38092917158107	2.0	-0.184488695998581	0.0907282301231962	1.9	30.0
taxid1204385	100.00000000000004	0.5	19.60222916146132	157.0796326794897	rod-shaped	Litorilinea aerophila	Litorilinea	Caldilineaceae	Caldilineales	Caldilineae	Chloroflexi	Bacteria	family	G000281175	5144873.0	58.77	4162.0	89.67329222703844	2.0	-0.0310313105294919	0.00846820969035411	0.92	55.0
taxid1204512	2.25	0.5	0.409061543436171	3.5342917352885173	rod-shaped	Flavobacterium hauense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.49353374739399297	0.2033681146209545	2.25	28.0
taxid1204554	1.0	0.3499999999999999	0.08498662626429886	1.0995574287564276	rod-shaped	Sphingobacterium caeni	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N6960	5329010.0	40.3	4606.0	88.59376968473741	1.0	-0.813888075041317	0.298389433502112	0.13	32.5
taxid1207039	3.15	0.55	0.7048294018022601	5.442809272344316	rod-shaped	Gallaecimonas xiamenensis	Gallaecimonas			Gammaproteobacteria	Proteobacteria	Bacteria	species	G000299915	4062282.0	60.58	3800.0	91.11583095412874	1.0	-0.81616406561176	0.297556533797249	0.13	27.5
taxid1210400	1.8	0.65	0.5253986463894179	3.675663404700058	rod-shaped	Nocardioides marinquilinus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4754646.0	71.48	4519.0	92.2719902213061	1.0	-0.268750810956563	0.104007159931672	2.37	30.0
taxid1210932	1.224744871391589	0.2449489742783178	0.053867092866798284	0.9424777960769376	rod-shaped	Rhizobium ipomoeae	Rhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10231	6973926.0	59.845	6608.0	87.21358616341865	1.0	-0.5466015372098575	0.189806517410208	0.09	30.0
taxid1211324	2.9393876913398143	0.6324555320336759	0.8572052892779014	5.840321293402004	rod-shaped	Mucilaginibacter carri	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N7365	7035113.0	43.06	5968.0	87.92643030202291	1.0	-0.551016567794858	0.224148987790175	1.46	20.0
taxid1211803	1.161895003862225	0.5291502622129179	0.2167253164700292	1.9315047148820983	rod-shaped	Comamonas phosphati	Comamonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N8597	4938914.5	63.45	4543.5	88.03039666421246	4.0	-0.8108841922659008	0.291291705903023	0.34	30.0
taxid1211851	1.5	0.5	0.2617993877991494	2.3561944901923453	rod-shaped	Dyadobacter tibetensis	Dyadobacter	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000566685	5313422.0	43.45	4294.0	88.53593785699688	1.0	-0.404933012334837	0.175582566248556	1.41	30.0
taxid1212662	2.35	0.3499999999999999	0.21487184753615185	2.583959957577605	rod-shaped	Amphibacillus iburiensis	Amphibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6882	3203044.5	36.49500000000001	2998.5	84.19169901705109	3.5	-0.3774055659501985	0.15777239632567752	1.84	36.0
taxid1213358	0.8	0.4	0.08377580409572784	1.005309649148734	rod-shaped	Microbacterium saccharophilum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3489832.0	69.97999999999999	3360.0	92.18519725611162	1.0	-0.355239124376166	0.120926937808528	2.49	30.0
taxid1214077	0.55	0.3	0.03180862561759666	0.5183627878423159	rod-shaped	Aliifodinibius sediminis	Aliifodinibius	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria	genus	G900129315	5082244.0	48.33	4297.0	86.50670845398214	1.0	-0.0880569932255593	0.038599519006106	0.68	28.0
taxid1215031	1.5	0.6	0.3675663404700058	2.827433388230814	rod-shaped	Neobacillus thermocopriae	Neobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N9020	5283728.0	39.42	5187.0	85.15945741335193	1.0	-0.8216566661242192	0.292275661543646	1.54	50.0
taxid1215385	4.0	0.7	1.44958321024389	8.796459430051419	rod-shaped	Paenibacillus thermoaerophilus	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	-0.7305024763539	0.27042787491241393	0.81	52.5
taxid1216008	2.5298221281347035	0.4898979485566356	0.4460790408343281	3.893547528934669	rod-shaped	Amphibacillus jilinensis	Amphibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000306965	3836603.0	37.27	3594.0	83.50027354928305	1.0	-0.366829612498583	0.15411611667996802	1.77	32.0
taxid1217274	5.25	1.85	12.454516825921988	30.51271864799085	rod-shaped	Asticcacaulis solisilvae	Asticcacaulis	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6620	4700027.0	59.51	4265.0	88.61967336062744	2.0	-0.491105541121872	0.17057831561855302	1.02	27.5
taxid1217799	0.75	0.75	0.2208932334555324	1.7671458676442586	coccus-shaped	Dehalogenimonas alkenigignens	Dehalogenimonas			Dehalococcoidia	Chloroflexi	Bacteria	species	G001466665	1851576.0	55.88	1906.0	89.90006351346096	1.0	-0.0370532397191599	0.0137002836031506	0.03	32.0
taxid1218801	2.95	0.7	1.045495855175903	6.4873888296629225	rod-shaped	Kordia antarctica	Kordia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8834	5033129.0	33.97	4431.0	88.24315848053963	1.0	-0.449937247619888	0.18767844226082	0.28	20.0
taxid1221500	2.5	0.9	1.3995795271742528	7.0685834705770345		Fictibacillus phosphorivorans	Fictibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N3746	4171218.0	41.39	4320.0	86.15282953270818	1.0	-0.8438600186366999	0.300266625921677	2.28	29.0
taxid1221996	1.1	0.75	0.375518496874405	2.59181393921158	ovoid-shaped	Quasibacillus thermotolerans	Quasibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000812025	3805822.0	44.38	3844.0	85.62231759656652	1.0	-0.7853306743863109	0.270143971903808	1.57	50.0
taxid1223514	1.5	0.6	0.3675663404700058	2.827433388230814	rod-shaped	Corynebacterium humireducens	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000819445	2681312.0	68.57	2586.0	91.46641644090654	4.0	-0.548513900526039	0.18397494041819695	0.04	37.0
taxid1224513	1.2	1.2	0.9047786842338604	4.523893421169302	coccus-shaped	Roseomonas aerophila	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6176	5301508.0	69.925	4920.5	89.49761669470053	1.0	-0.23700497726386555	0.09432774309348924	1.07	30.0
