taxid	length	width	volume	surface	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas
txid238749	1.55	0.65	0.4424409653805626	3.165154598491717	Diaphorobacter	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G001310795	3008372.0	65.53	4326.0	87.46162376195498	1.0
txid238783	1.688753379239161	0.6652106112955687	0.5089327346923395	3.5291918865583303	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9129	3754291.8205565456	58.620556545475	3765.320556545475	90.18220235732575	0.820556545475
txid239759	1.6575023927970651	0.299379516552391	0.10886546270447102	1.5589282223974033	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	genus	N7390	2881668.092987808	57.11760319288461	2413.939141654423	88.9285055818525	1.3237570390384616
txid240236	3.5	0.7	1.2571606602115153	7.6969020012949905	Woodsholea	Maricaulaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000382325	3105947.0	55.68	2901.0	89.61411769099729	2.0
txid240411	1.2409673645990855	0.34641016151377546	0.10607562249366988	1.3505194901671405	Chitinimonas	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000428465	5586102.0	68.89	4550.0	87.33669739650296	1.0
txid241189	2.5900200641113518	0.7071067811865476	0.9243799391935348	5.75357797616408	Hespellia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G900142165	4402942.0	45.27	4141.0	88.06264084332703	1.0
txid241192	1.6195517735714025	0.5162389727162214	0.2975159032877609	2.6266094147213788	Thermodesulfatator	Thermodesulfobacteriaceae	Thermodesulfobacteriales	Thermodesulfobacteria	Thermodesulfobacteria	Bacteria	genus	N4555	2312254.569538678	43.769538677949996	2248.56953867795	91.78301896559975	1.5695386779499998
txid243627	1.224744871391589	0.7745966692414834	0.4552600272623071	2.98037647973883	Hydrocarboniphaga	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000271305	5193926.0	65.18	4488.0	90.48750405762422	1.0
txid244364	2.1	1.0	1.3875367553354918	6.5973445725385655	Methylohalobius	Methylothermaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000421465	3509607.0	58.28	3367.0	91.32338749039423	2.0
txid244698	3.0590522085959218	0.5006644552474534	0.5623146478086405	4.811533584306839	Gillisia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9951	3635855.0836561373	35.670322804066664	3398.7503228040664	88.79579079568315	2.4169894707333333
txid245186	2.5522343610007314	0.9085602964160698	1.4557613646789638	7.284909794523956	Loktanella	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10215	3634824.293002567	58.359002567139996	3662.0930025671396	92.0096918155518	1.49300256714
txid245876	2.003305088641676	0.8241643875068176	0.9146478961518932	5.186935068728428	Nitratireductor	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10082	4658378.726710503	62.630043836566664	4708.060043836566	89.68046409285135	1.0600438365666667
txid246861	2.2449944320643653	0.5916079783099616	0.5629161640347732	4.172527071634364	Grimontia	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8320	4776931.528735172	49.13373517205	4310.02873517205	87.65709895649772	5.02873517205
txid246873	1.5	0.28284271247461906	0.08832393569014932	1.33286488144751	Crocinitomix	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N6130	3349171.482433954	35.5357672872	2957.482433953867	92.47396756889054	1.1491006205333336
txid246875	1.9904685576680028	0.4516194073433786	0.29161149264377784	2.8240851741268647	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N9065	4932422.187000239	41.976000239339996	4268.68700023934	90.45834839374308	1.0870002393400002
txid248038	3.5	0.4	0.4230678106834255	4.3982297150257095	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	genus	G000487995	2332248.0	31.15	2145.0	88.20116900089529	3.0
txid249523	1.4042083915924295	0.5180040128222703	0.259538130938819	2.2851491997442874	Aestuariibacter	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000429145	3783840.0	48.45	3421.0	92.52743244957504	1.0
txid249529	2.5	0.4	0.2974041045398338	3.1415926535897927	Caldanaerobacter	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	genus	N2394	2460583.0333502125	37.663350212124996	2547.7833502121252	89.4648452446276	2.7833502121250002
txid252306	1.7748239349298849	0.4415880433163923	0.2492755159923811	2.4621950579450727	Robiginitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9325	3368672.5723854704	52.152385470149994	2976.07238547015	92.74622026759607	1.57238547015
txid252356	2.699090235386938	0.3981311142374955	0.3141333088882378	3.375929713416697	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9824	4486494.206003211	36.42975321209999	3880.4560032121003	90.66821370207904	2.3310032121
txid252965	11.499999999999998	0.5	2.2252947962927703	18.064157758141317	Mahella	Thermoanaerobacterales Family IV. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	genus	G000213255	3135972.0	43.45	2970.0	91.0189568019102	3.0
txid253238	3.464101615137755	0.5656854249492381	0.8232329434920688	6.156239184776948	Ethanoligenens	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G000178115	3008576.0	55.56	2784.0	86.20776074794189	3.0
txid254250	1.9364916731037085	1.161895003862225	1.6425903637693129	7.0685834705770345	Isoptericola	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000215105	3307740.0	73.89	3012.0	91.34230622721252	3.0
txid255204	0.8381775103844027	0.2956783108058011	0.04961413309800235	0.7785837675263896	Pseudoclavibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000423505	2223047.0	64.26	2046.0	92.37847872762023	1.0
txid256616	1.4	0.4242640687119285	0.17788878298249375	1.8660108340265136	Parvibaculum	Parvibaculaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000017565	3914745.0	62.33	3703.0	90.35446753236799	1.0
txid256818	1.1657936157938027	0.4019167463073408	0.12862049190910088	1.4719994485348018	Gulosibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5104	3113238.6029812316	66.5229812318	2895.6029812318	91.50306434537382	0.6029812318000001
txid256846	0.8	0.8	0.26808257310632905	2.010619298297468	Lentisphaera	Lentisphaeraceae	Lentisphaerales	Lentisphaeria	Lentisphaerae	Bacteria	genus	G000170755	6023180.0	40.95	4965.0	88.38628432157101	3.0
txid257820	1.230125404883263	0.7521206186172787	0.4175122981660169	2.9066099441329403	Kerstersia	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000988095	3943087.0	62.43	3466.0	88.56652161111332	1.0
txid258255	3.401000616690406	0.8084650090987501	1.5975285222971214	8.638091727160065	Pseudovibrio	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9863	5076783.760608316	51.92394164946666	4744.593941649467	86.93742415964215	2.2606083161333337
txid258514	6.0	0.3	0.4170464247640451	5.6548667764616285	Acetanaerobacterium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G900103835	2916215.0	49.03	2778.0	85.84346490227915	0.0
txid261684	2.8	0.5	0.5170537909033202	4.3982297150257095	Thermosinus	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	genus	G000169155	2889774.0	51.5	2886.0	86.81194446347708	7.0
txid261825	1.6713422878861013	0.7113117640155692	0.5693874802217886	3.7348680725035535	Agarivorans	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7537	4575442.536519184	45.1165191841	4297.0365191841	88.27580787595579	4.0365191841
txid261827	2.2267756734837936	0.3469786845629423	0.1978704698853776	2.4273317529196867	Algibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9946	3736383.9120576144	33.12872428191667	3316.0787242819165	90.70590402984698	1.7453909485833332
txid261933	2.3348151486780315	0.5075043887243732	0.4377741603970511	3.7225640366384303	Pleomorphomonas	Pleomorphomonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9560	4925552.047771005	65.1427710045	4548.5477710045	87.84565408921094	1.0477710045
txid261963	2.1750678103415413	0.4700142160985002	0.3454127042315988	3.2116903565115233	Kangiella	Kangiellaceae	Kangiellales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N4258	2673657.5621130643	43.79711306465	2462.56211306465	90.53773969749619	2.06211306465
txid263377	1.6188010854724628	0.8573307546636925	0.7652087708933215	4.360052943681347	Salipiger	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10529	5476826.051153701	66.89782036713333	5136.717820367133	88.56740312598936	4.3844870338
txid265487	1.05	1.0	0.5628686837681712	3.2986722862692828	Blastopirellula	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria	genus	G000153105	6663851.0	57.04	5421.0	87.14298984175966	1.0
txid265488	1.75	1.75	2.806162187972133	9.62112750161874	Rhodopirellula	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria	genus	N4868	7573160.071826333	55.789099060536365	5961.253644515082	88.28290241311956	1.1627354241727275
txid265570	0.9067095481164084	0.4489848193237493	0.11863669037061594	1.278938670491393	Sulfurovum	Sulfurovaceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	genus	N3807	2012188.7664338083	40.30043380826	2033.9664338082603	91.68011095419509	1.56643380826
txid265718	3.0000000000000004	0.3499999999999999	0.2774091762966737	3.2986722862692828	Aquimonas	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G900101825	4428167.0	68.46	3607.0	88.23434165874954	1.0
txid265980	1.7	0.7	0.564439480094966	3.738495257771853	Alkalimonas			Gammaproteobacteria	Proteobacteria	Bacteria	genus	G900107845	4060055.0	51.53	3658.0	91.85446995176174	1.0
txid266808	1.6201851746019649	0.5700877125495689	0.3649731359360307	2.9017247034616083	Thalassobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001458315	3592055.0	58.64	3597.0	91.82248044642971	1.0
txid267408	1.0	1.0	0.5235987755982988	3.1415926535897927	Arsenicicoccus	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N4722	3760297.041144007	72.30614400695	3511.04114400695	90.63517661317067	1.54114400695
txid267849	1.5910960097863749	0.6292172851428139	0.4285230404523887	3.145190128029169	Nitrincola	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9199	3745185.093105485	49.70310548470001	3866.426438818034	91.81058610517549	1.0931054847
txid267989	2.0	0.7	0.679893010114391	4.3982297150257095	Lebetimonas	Nautiliaceae	Nautiliales	Epsilonproteobacteria	Proteobacteria	Bacteria	genus	G000523275	1641000.0	31.43	1906.0	90.40457038391226	2.0
txid269258	2.5	0.8	1.1225957748827529	6.2831853071795845	Nitratiruptor	Nitratiruptoraceae	Nautiliales	Epsilonproteobacteria	Proteobacteria	Bacteria	genus	G000010325	1877931.0	39.69	1933.0	95.76102636358843	3.0
txid269260	2.5	0.6	0.6503096792930871	4.7123889803846915	Nitratifractor	Sulfurovaceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	genus	G000186245	2101285.0	53.91	2108.0	90.53902730947969	2.0
txid274591	1.7198953141251965	0.5566315367427481	0.3733761557894957	3.0075973549416912	Hoeflea	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9866	5023940.393592537	61.40025920436667	4781.3935925377	89.18632064990804	1.7269258710333333
txid278993	1.8	0.5	0.32070425005395803	2.827433388230814	Thermincola	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G001263415	3178727.0	45.69	3161.0	87.33231888111183	1.0
txid282198	2.0	0.25	0.09408415499031933	1.5707963267948966	Nereida	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001049735	2888349.0	54.02	2930.0	90.75170625156449	1.0
txid283168	9.2	1.15	9.15777531013772	33.238050274980004	Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	genus	N7392	3981429.244130423	42.574130422814285	3356.9584161370994	89.05110929238815	1.5298447085285714
txid283735	2.3809656822599314	0.5013297934964583	0.4369561549855419	3.74995903558056	Leeuwenhoekiella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9831	4419754.388048063	37.9847147296	3823.0547147296	90.29462739074059	2.388048062933333
txid283785	2.3208489752104446	0.3936825622272164	0.26555655122638905	2.870403373446289	Bizionia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G000224335	3279329.0	33.77	3046.0	88.61169464850889	1.0
txid285105	5.663746980991548	0.4964626379470309	1.062758827431742	8.83365201300739	Tepidimicrobium	Tissierellaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria	genus	G900106765	3002518.0	33.26	3076.0	88.34215148751814	0.0
txid285107	1.4167935467768749	0.459416287401279	0.2021906582240416	2.04485647328747	Thioclava	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N7830	3914465.059235507	63.04673550734999	3783.5592355073495	90.48513102582984	1.0592355073500002
txid286104	1.6681587196414536	0.4812784179475714	0.27052336551139017	2.5222238589565005	Winogradskyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9682	3991405.7332092356	32.7532092358	3677.066542569133	90.9239292078364	1.7332092357999997
txid286130	1.5	0.4	0.17174039839624208	1.8849555921538759	Sulfuricurvum	Thiovulaceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	genus	N3808	1944461.990759688	44.28975968801	2179.29075968801	94.3576524134367	0.8907596880099999
txid286800	4.0	0.4	0.4858996637552214	5.026548245743669	Tenuibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G900103915	2950395.0	37.69	3094.0	87.2786525194084	1.0
txid286801	1.2459935794377113	0.4	0.1397606658987681	1.5657617102326256	Segniliparus	Segniliparaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N4352	3372578.047734997	67.5427349967	3288.5477349967	90.68843390538964	1.0477349967
txid288021	2.022853836677498	0.5334119473886842	0.40226808270492026	3.389823725681576	Kordiimonas	Kordiimonadaceae	Kordiimonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000375545	4082245.0	57.51	3724.0	91.3758238420281	1.0
txid289201	2.8527972612330412	0.6248278463954464	0.8049761706604193	5.599911426910118	Pontibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N4827	3806399.1226503267	40.410983659766664	3804.7893169931	86.14813805128874	0.6226503264333333
txid290174	4.187385741227625	0.3552703543575976	0.3995086201423574	4.673602928119314	Aquimarina	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9333	5344972.614453551	33.23445355156667	4640.781120218234	88.8021311766101	0.9477868848999998
txid290180	2.317751958192944	0.5370753336930321	0.4805030827668599	3.9106778029677898	Roseivirga	Roseivirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8810	4356124.622702226	40.3514522256375	3852.372702225637	92.02695813779596	1.4977022256375
txid290425	1.188784390552626	1.0295174818409758	0.7011427129354135	3.844914548167503	Advenella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000521505	4764126.0	54.22	4423.0	88.57567998831264	2.0
txid290731	3.0000000000000004	0.10000000000000002	0.023300145514124303	0.9424777960769379	Aminiphilus	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	genus	G000526375	3223212.0	60.41	2811.0	86.3757953246637	5.0
txid291183	1.3841861014630088	0.4820570513667911	0.2227502489381494	2.0962486544602044	Lacinutrix	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9944	3776862.564123969	32.411623969024994	3386.564123969025	89.80392529111195	1.814123969025
txid291967	1.224744871391589	0.6324555320336759	0.3185343606099185	2.433467205584167	Acaricomes	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000376245	2419519.0	62.28	2333.0	89.73221537007977	2.0
txid292691	2.0643763654404657	0.5009525852033361	0.37335294970851934	3.2488927362530977	Gramella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N10138	3397983.3026185506	37.882618550850005	3077.80261855085	91.13052443229554	2.55261855085
txid292713	1.5967184337873703	0.3130169160146575	0.11466507747154844	1.570167630920814	Silanimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000429065	2647044.0	71.09	2392.0	93.6384510419925	3.0
txid293088	1.5632472637620591	0.6566286795032653	0.4545954982939502	3.224759993626127	Martelella	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9985	5165695.72103539	62.33770205620001	4748.3877020561995	89.13277780522974	2.3877020562
txid294702	2.12367605815953	0.6971768444093576	0.7214067043742435	4.651372254019424	Proteiniphilum	Dysgonomonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	genus	N9526	4568855.02745731	43.39745730977499	3671.277457309775	90.19291531174825	1.027457309775
txid295418	2.5789282752280007	0.6644003824660092	0.8165994678665274	5.382933445631519	Rubellimicrobium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9965	4042490.6087255226	69.54872552270001	4156.108725522699	87.93690325534786	1.1087255227
txid295577	1.4	0.9	0.6997897635871264	3.9584067435231383	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria	genus	G000173075	7848700.0	61.06	6700.0	88.50980417139144	1.0
txid296051	1.8535581716877465	0.4505571611790776	0.27077358644962896	2.6236505498723655	Terrimonas	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	G000425585	4686152.0	48.08	4008.0	90.61108133069521	1.0
txid299261	2.25	1.05	1.6452128027768047	7.4220126441058865	Tateyamaria	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000814025	4425579.0	60.61	4368.0	90.40803474528416	1.0
txid299566	2.2827668979199105	0.8262176598147001	1.0729155580481713	5.925239542239183	Adhaeribacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	G000473365	5168091.0	39.65	4527.0	85.18242035598831	1.0
txid300264	1.2937819427806019	0.4890973246508749	0.2121867251669005	1.9879536086109384	Silvimonas	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G001313065	4694667.0	59.6	8245.0	83.3894288987909	1.0
txid302485	1.7901977546529968	0.8723271218773297	0.8938529144780065	4.906030640864305	Phaeobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10515	4294861.022822765	59.71782276455	4094.02282276455	89.30461955941786	2.52282276455
txid305899	2.636427261683985	0.6449198069221337	0.7832201146770815	5.3416002278601855	Endozoicomonas	Endozoicomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6698	5731131.588242845	47.323242845224996	4896.838242845226	85.89259721766706	4.588242845225
txid305976	0.8307213673292398	0.4979508464836806	0.1284715685265457	1.2995462158370759	Pusillimonas (ex Stolz et al. 2005)	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6214	4494399.079995426	60.75666209346667	4156.4133287601335	91.24244799765393	1.4133287601333333
txid306539	4.035208582178261	0.7128530392694945	1.5155390027232862	9.036824889036703	Halolactibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G001310395	3174303.0	39.01	3672.0	86.49665769146802	1.0
txid307628	1.7496427477613203	0.8826312186539137	0.8903581742400326	4.8515279534041555	Petrimonas	Dysgonomonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	genus	G900095795	3717632.0	47.97	3007.0	91.11880896226415	2.0
txid309512	0.65	0.5	0.09490227807719163	1.0210176124166828	Dinoroseobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000018145	4417868.0	65.52	4283.0	90.12736460211123	2.0
txid311411	3.0813266204634298	0.560629999640187	0.7111554334830423	5.427051490082433	Pseudoruegeria	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G900099935	5811514.0	62.25	5703.0	87.4657791412014	1.0
txid312278	2.9547017063970067	0.384464156815852	0.3274409579646844	3.5687766842917843	Emticicia	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	G000263195	5220361.0	35.58	4319.0	89.28491726913141	2.0
txid314318	11.499999999999998	0.33	0.9741851053314564	11.922344120373266	Prolixibacter	Prolixibacteraceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria	genus	G000621705	5151245.0	44.21	4266.0	88.1541064344639	1.0
txid315422	2.25	0.875	1.1775859181668769	6.185010536754906	Palleronia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8225	3893510.5714710206	67.01147102070001	3858.0714710207	89.05178488374361	1.5714710207000002
txid316612	1.4142135623730951	0.5	0.24495526016000416	2.221441469079183	Methylibium		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000015725	4643639.0	68.78	4507.0	91.4925126608679	1.0
txid317661	2.1	2.1	4.849048260815844	13.854423602330986	Quadrisphaera	Kineosporiaceae	Kineosporiales	Actinomycetia	Actinobacteria	Bacteria	genus	G900101335	3195637.0	76.64	2983.0	90.51660122848749	2.0
txid318147	2.937112575422734	0.6513555624326306	0.9054402664044908	6.010195399296548	Paucibacter		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G001477625	5169161.0	63.19	4408.0	89.70109462638132	6.0
txid319458	4.5	0.75	1.8775924843720249	10.602875205865553	Leadbetterella	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	G000166395	4059653.0	40.41	3655.0	91.58755686754508	3.0
txid323413	2.042530295736303	0.4174736525570611	0.2596557160628037	2.678844170511067	Dokdonella	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G900115085	4635835.0	64.99	3903.0	87.61651352992502	1.0
txid323449	1.5687146880051015	0.6235151270350714	0.4113504495681545	3.072846243325672	Pontibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8138	4807672.8022459	50.846531614871424	4306.802245900586	86.95140957040124	1.9451030434428567
txid323620	2.112542894366638	0.528273158162046	0.41512949855916415	3.5060164795368007	Shinella	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001652565	7354253.0	64.82	7038.0	88.59253278341117	3.0
txid326319	3.5560659095528435	0.6008150922132715	0.940983145906956	6.7121322965471295	Dokdonia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9688	3256767.000430156	38.12543015595	2874.00043015595	91.23906788769254	2.00043015595
txid329857	2.418902820452525	0.5212785311178426	0.4765452011994458	3.9613036348932256	Cohnella	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N4447	4661189.096301807	55.23380180745	4493.09630180745	87.62290044013056	0.84630180745
txid331654	6.483289503053999	0.3173217636229801	0.5036601248259918	6.463163566335418	Alkalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G000269905	2908057.0	37.08	3395.0	87.44942069567414	1.0
txid332102	1.7843653770293753	0.4933302251979087	0.3096366085206361	2.7654854954048846	Fluviicola	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N6969	4558239.577792848	41.305292848675	3970.327792848675	90.67112485494171	0.577792848675
txid332951	4.4721359549995805	0.4472135954999579	0.6790654240006035	6.2831853071795845	Halovivax	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea	genus	G000337515	3238452.0	64.45	3215.0	85.79349022310659	1.0
txid334767	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	Ignisphaera	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	genus	G000145985	1875953.0	35.69	1999.0	87.55805715814843	1.0
txid335058	2.0	0.5	0.3599741582238304	3.1415926535897927	Pelomonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G001427705	5812563.0	67.79	5278.0	92.66222146753506	1.0
txid335927	1.98997487421324	0.99498743710662	1.2894111544166709	6.2203534541077925	Thalassobius	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10280	3784656.0756098987	59.305609898600004	3654.0756098986003	90.09524938600948	2.0756098986000002
txid336260	2.449489742783178	0.5656854249492381	0.568233167137339	4.353118474162122	Thermovirga	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	genus	N560	1425054.843754425	52.55775442508	1531.8437544250799	93.36702088565008	0.84375442508
txid336276	1.985081868772376	0.39502327138947424	0.2269022673157063	2.4634909810046812	Olleya	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G000518485	3343709.0	31.8	3050.0	91.60324657438791	1.0
txid338191	0.6708203932499369	0.1933907960581372	0.017811058579245254	0.4075603538990684	Nitrosopumilus	Nitrosopumilaceae	Nitrosopumilales		Thaumarchaeota	Archaea	genus	N977	1449711.5611799925	33.37229110375556	1874.838957770422	90.48677516287222	0.9500688815333331
txid351195	2.7559027559041342	1.1478240283248995	2.260086099216569	9.9377730326827	Salimicrobium	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5613	2966273.05366732	46.48866731974999	3011.05366731975	87.91080943357122	3.55366731975
txid352450	1.819535383458465	0.6600446424426744	0.5457613819594149	3.772972922660655	Simplicispira	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000688255	3600773.0	61.47	3311.0	90.67019776031424	1.0
txid353799	1.9679896712654303	0.7952707287670506	0.8458723090705397	4.916858219004905	Halostagnicola	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea	genus	N1418	3654833.06902362	60.90902362005	3746.56902362005	82.92185825623403	1.5690236200499998
txid354354	11.12957939546688	0.4494359866645189	1.717020348639318	15.714351686439946	Niastella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	N8797	8790123.530979086	44.7209790863	7124.030979086299	88.59679370184236	2.0309790863
