taxid	sources	length_ranges	width_ranges	length	width	volume	surface	spherical_equivalent_diameter	svratio	vsratio	log_vsratio	species	genus	family	order	class	phylum	kingdom	genome	genome_size	gc	proteins	coding	rrnas	ENCprime
taxid471514	bacdive	1.0,  1.5	0.4,  0.6	1.224744871391589	0.4898979485566356	0.2000777735052508	1.884955592153876	0.7256603732599346	9.421114395319917	0.10614455552060438	-0.9741022772210038	Alicyclobacillus ferrooxydans	Alicyclobacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	G001399675	5044184.0	51.3	4898.0	84.48533994794796	1.0	84.48533994794796
taxid471575	bacdive	2.0,  7.0	1.0,  1.0	3.741657386773941	1.0	2.6768914518355995	11.754763358538996	1.7227042012384512	4.391199109130299	0.2277282298406313	-0.642583129665562	Photorhabdus cinerea	Photorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid472055	bacdive	8.75,  8.75	0.55,  0.55	8.750000000000002	0.55	2.0352938905975377	15.11891464540088	1.572326867350085	7.428369296073575	0.13461904761904764	-0.8708934862443997	Leptobacterium flavescens	Leptobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria							
taxid472056	bacdive	1.4,  1.4	0.3,  0.3	1.4	0.3	0.0918915851175014	1.319468914507713	0.5598766735225872	14.358974358974367	0.0696428571428571	-1.1571234199797014	Acidocella aluminiidurans	Acidocella	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid472111	bacdive	16.0,  16.0	0.6,  0.6	15.999999999999998	0.6	4.467344753404686	30.15928947446201	2.043385382306724	6.751054852320674	0.14812500000000003	-0.8293716366458208	Sunxiuqinia faeciviva	Sunxiuqinia	Prolixibacteraceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria							
taxid472113	bacdive	13.0,  13.0	0.3,  0.3	13.0	0.3	0.9118472677044374	12.252211349000191	1.2031168971175203	13.436692506459949	0.07442307692307693	-1.1282923786158878	Geofilum rubicundum	Geofilum	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria	G000974365	4921400.0	44.82	4649.0	89.7553135286707	1.0	89.7553135286707
taxid472175	bacdive	1.3,  1.3	0.65,  0.65	1.3	0.65	0.359483284371707	2.654645792283376	0.8821857253933446	7.384615384615389	0.1354166666666666	-0.8683278807327318	Nitratireductor basaltis	Nitratireductor	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	G000733725	3551806.0	59.81	3455.0	91.1843721194232	1.0	91.1843721194232
taxid472181	bacdive	1.75,  1.75	0.85,  0.85	1.75	0.85	0.832260253813496	4.673119072214817	1.1670429625169776	5.614973262032086	0.17809523809523808	-0.7493476925334391	Pseudomonas sabulinigri	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid472183	bacdive	1.0,  1.5	0.5,  0.8	1.224744871391589	0.6324555320336759	0.3185343606099185	2.433467205584167	0.8473299451077647	7.639575212308802	0.1308973303108281	-0.8830692109213538	Shewanella basaltis	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid472186	bacdive	2.0,  3.0	0.5,  0.8	2.449489742783178	0.6324555320336759	0.7032993096584776	4.866934411168334	1.1033514148981092	6.920146720365357	0.14450560665962353	-0.8401153024292377	Vibrio areninigrae	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid472569	bacdive	1.0,  2.0	1.0,  1.0	1.414213562373095	1.0	0.8489213467404418	4.442882938158366	1.174779277945049	5.233562514616304	0.19107443490112097	-0.7187974161584683	Devriesea agamarum	Devriesea	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	G900070355	2958880.0	60.14	2564.0	87.96804872113772	2.0	87.96804872113772
taxid474949	bacdive	1.5,  10.0	0.8,  1.5	3.872983346207418	1.095445115010332	3.306056575803522	13.3286488144751	1.8482918690872892	4.031585216062321	0.2480413897778669	-0.605475843962856	Granulicella aggregans	Granulicella	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria							
taxid474950	bacdive	1.5,  15.0	0.8,  1.0	4.743416490252568	0.8944271909999159	2.793048086911077	13.328648814475097	1.7472696374573784	4.7720799641568945	0.20955223037145285	-0.6787077123874755	Granulicella pectinivorans	Granulicella	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria							
taxid474951	bacdive	1.5,  3.5	0.4,  0.6	2.29128784747792	0.4898979485566356	0.4011163882098876	3.526429007561699	0.9150059705843318	8.79153560217157	0.11374577152971925	-0.9440647391582634	Granulicella paludicola	Granulicella	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria							
taxid474952	bacdive	1.5,  9.0	0.5,  1.0	3.6742346141747673	0.7071067811865476	1.350308497720465	8.162097139053982	1.3713388912968891	6.044616584160506	0.16543646500597403	-0.7813687583540496	Granulicella rosea	Granulicella	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria							
taxid474953	bacdive	2.0,  10.0	0.4,  0.6	4.4721359549995805	0.4898979485566356	0.8121965718010029	6.882884651454574	1.1575884278216144	8.47440741616545	0.11800235118415936	-0.9281093393368105	Telmatobacter bradus	Telmatobacter	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria							
taxid474960	bacdive	8.25,  8.25	0.35,  0.35	8.249999999999998	0.3499999999999999	0.7825183701316575	9.071348787240527	1.1433134338708806	11.592505854800939	0.08626262626262625	-1.064177323908545	Hydrogenoanaerobacterium saccharovorans	Hydrogenoanaerobacterium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	G900110045	3178920.0	42.68	2935.0	88.70182326073007	1.0	88.70182326073007
taxid475067	bacdive	1.4,  1.4	0.6,  0.6	1.4	0.6	0.3392920065876976	2.638937829015426	0.8653497421844449	7.777777777777779	0.12857142857142856	-0.890855530574932	Mesorhizobium alhagi	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	G000236565	6968952.0	62.65	7065.0	86.68006322901923	1.0	86.68006322901923
taxid475081	bacdive	2.0,  2.0	1.0,  1.0	2.0	1.0	1.308996938995747	6.283185307179585	1.3572088082974532	4.8	0.20833333333333334	-0.6812412373755872	Jannaschia seohaensis	Jannaschia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid475082	bacdive	0.8,  10.0	0.2,  0.4	2.8284271247461903	0.282842712474619	0.1717914736087902	2.513274122871835	0.6897118074429375	14.62979547282512	0.0683536555146996	-1.165238254652697	Muricauda lutimaris	Muricauda	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria							
taxid475083	bacdive	2.15,  2.15	0.45,  0.45	2.15	0.45	0.3180862561759666	3.039490892348125	0.8469324259929257	9.555555555555555	0.10465116279069768	-0.9802559418042428	Roseovarius aestuarii	Roseovarius	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid475253	bacdive	2.0,  2.0	0.45,  0.45	2.0	0.45	0.2942297869627691	2.827433388230814	0.8252065598483912	9.60960960960961	0.1040625	-0.9827057448135861	Pedobacter alluvionis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria							
taxid475254	bacdive	1.85,  1.85	0.4,  0.4	1.85	0.4	0.2157226955464991	2.324778563656447	0.7441018860736905	10.776699029126217	0.09279279279279277	-1.0324857540814854	Pedobacter borealis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria							
taxid475255	bacdive	2.5,  2.5	0.45,  0.45	2.5	0.45	0.3737513510067606	3.5342917352885173	0.8937060877898654	9.456264775413715	0.10574999999999997	-0.9757196239529202	Pedobacter nyackensis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria							
taxid475299	bacdive	1.5,  15.0	0.5,  2.5	4.743416490252568	1.118033988749895	4.290962482350218	16.660811018093867	2.016130772341715	3.882767814126521	0.25754823565852675	-0.5891414209198441	Algoriphagus aquaeductus	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria							
taxid475662	bacdive	1.75,  1.75	1.15,  1.15	1.75	1.15	1.4195417304939375	6.322455215349458	1.394386535845328	4.45387062566278	0.22452380952380946	-0.6487375976605723	Halomonas beimenensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid475795	bacdive	2.7,  2.7	0.5,  0.5	2.7	0.5	0.4974188368183839	4.241150082346221	0.9830475724915585	8.526315789473685	0.11728395061728394	-0.930761413589802	Pseudohaliea rubra	Pseudohaliea	Halieaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	G000764025	3212303.0	66.14	2924.0	92.31292938430778	1.0	92.31292938430778
taxid475957	bacdive	1.5,  1.5	0.4,  0.4	1.5	0.4	0.171740398396242	1.884955592153876	0.6896434480765461	10.975609756097564	0.09111111111111109	-1.0404286570556083	Leifsonia kafniensis	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid475979	bacdive	2.15,  2.15	0.75,  0.75	2.15	0.75	0.8393942871310228	5.065818153913542	1.1703680630309137	6.035087719298246	0.16569767441860464	-0.7806835868990387	Marinobacter lacisalsi	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid476279	bacdive	2.0,  4.0	0.4,  0.5	2.82842712474619	0.447213595499958	0.4208722447123675	3.9738353063184406	0.9297878954661246	9.441903941739469	0.10591084236510158	-0.9750595777744673	Thiohalospira alkaliphila	Thiohalospira	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid476529	bacdive	1.4,  1.4	1.0,  1.0	1.4	1.0	0.837758040957278	4.39822971502571	1.1696070952851463	5.250000000000001	0.19047619047619044	-0.720159303405957	Leisingera aquimarina	Leisingera	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid477666	bacdive	2.85,  2.85	0.5,  0.5	2.85	0.5	0.5268712679457883	4.476769531365456	1.0020790080634576	8.496894409937887	0.11769005847953218	-0.9292602213522476	Bacteroides graminisolvens	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	G000428125	3633399.0	41.49	3093.0	90.11660981907023	0.0	90.11660981907023
taxid477675	bacdive	4.0,  4.0	0.6,  0.6	4.0	0.6	1.0744246875277093	7.539822368615502	1.270747075276468	7.0175438596491215	0.14250000000000004	-0.8461851356554708	Cohnella fontinalis	Cohnella	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid477680	bacdive	17.5,  17.5	0.4,  0.4	17.500000000000004	0.4	2.1823596966937098	21.991148575128552	1.6093205985946943	10.076775431861803	0.09923809523809525	-1.0033215801064324	Filimonas lacunae	Filimonas	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	G900156765	7763674.0	44.03	6199.0	91.57258535069866	1.0	91.57258535069866
taxid477690	bacdive	2.5,  2.5	0.35,  0.35	2.5	0.3499999999999999	0.2293035387885799	2.7488935718910685	0.7594002077470412	11.988011988011992	0.08341666666666664	-1.0787471685683063	Lishizhenia tianjinensis	Lishizhenia	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	G900116425	3567068.0	37.4	3125.0	90.97673495430982	1.0	90.97673495430982
taxid477976	bacdive	1.4,  2.0	0.4,  0.5	1.673320053068151	0.447213595499958	0.2394284501877002	2.350952671707799	0.7704167398187309	9.819019710751864	0.10184316046386954	-0.9920681318335713	Calditerrivibrio nitroreducens	Calditerrivibrio	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	G000183405	2216552.0	35.63	2129.0	94.03754119010064	2.0	94.03754119010064
taxid478106	bacdive	1.1,  1.1	0.75,  0.75	1.1	0.75	0.375518496874405	2.59181393921158	0.8951123939455027	6.901960784313728	0.1448863636363636	-0.8389724873801948	Actinoallomurus coprocola	Actinoallomurus	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria							
taxid478109	bacdive	1.1,  1.1	0.75,  0.75	1.1	0.75	0.375518496874405	2.59181393921158	0.8951123939455027	6.901960784313728	0.1448863636363636	-0.8389724873801948	Actinoallomurus amamiensis	Actinoallomurus	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria							
taxid478110	bacdive	1.1,  1.1	0.65,  0.65	1.1	0.65	0.2931171395646227	2.2462387473167023	0.8241650567172859	7.663280116110305	0.13049242424242424	-0.8844147006261864	Actinoallomurus yoronensis	Actinoallomurus	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria							
taxid478111	bacdive	1.1,  1.1	0.75,  0.75	1.1	0.75	0.375518496874405	2.59181393921158	0.8951123939455027	6.901960784313728	0.1448863636363636	-0.8389724873801948	Actinoallomurus luridus	Actinoallomurus	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria							
taxid478114	bacdive	1.1,  1.1	0.75,  0.75	1.1	0.75	0.375518496874405	2.59181393921158	0.8951123939455027	6.901960784313728	0.1448863636363636	-0.8389724873801948	Actinoallomurus purpureus	Actinoallomurus	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria							
taxid478115	bacdive	1.15,  1.15	0.9,  0.9	1.15	0.9	0.5407466354991431	3.251548396465436	1.0107996151208	6.013071895424837	0.16630434782608694	-0.7790963965279565	Actinoallomurus caesius	Actinoallomurus	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria							
taxid478441	bacdive	2.0,  5.0	0.9,  1.1	3.162277660168379	0.99498743710662	2.200928364901201	9.88479051729396	1.6138720306020897	4.491191387656856	0.22265806858026596	-0.652361562484724	Halorubrum kocurii	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Archaea	G000337355	3619738.0	66.86	3571.0	85.69009690756624	1.0	85.69009690756624
taxid478448	bacdive	10.0,  10.0	2.0,  2.0	10.000000000000002	2.0	29.32153143350473	62.83185307179587	3.825862365544778	2.1428571428571432	0.46666666666666656	-0.3309932190414245	Pararhodospirillum oryzae	Pararhodospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid478503	bacdive	1.3,  1.3	0.45,  0.45	1.3	0.45	0.1828995973011808	1.837831702350029	0.7042681404752663	10.04830917874396	0.09951923076923079	-1.0020929895058437	Thalassospira xianhensis	Thalassospira	Thalassospiraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid478738	bacdive	3.0,  3.0	0.9,  0.9	3.0000000000000004	0.9	1.7176657833502196	8.482300164692441	1.4858672620025821	4.938271604938271	0.2025	-0.6935749724493127	Paramoritella alkaliphila	Paramoritella	Moritellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid478744	bacdive	3.25,  3.25	0.5,  0.5	3.25	0.5	0.605411084285533	5.105088062083413	1.049584113452102	8.432432432432432	0.1185897435897436	-0.9259528699514478	Lewinella agarilytica	Lewinella	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria	G900110645	6220808.0	52.23	4894.0	88.13940246990423	1.0	88.13940246990423
taxid479117	bacdive, bm5	0.4,  1.4, 0.9,  0.9, 0.4,  1.4	0.3,  0.5, 0.4,  0.4, 0.3,  0.5	0.7836662391577046	0.3904354292919437	0.0782041908991394	0.9612364484666844	0.5305713579960216	12.291367475515464	0.08135791253430594	-1.0896002029867666	Brevibacterium ravenspurgense	Brevibacterium	Brevibacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	G000285915	2349262.0	62.32	2121.0	90.891777928558	1.0	90.891777928558
taxid479474	bacdive	2.0,  3.5	0.5,  0.5	2.6457513110645907	0.5	0.4867671316542364	4.155936441033041	0.9759799016794062	8.537832920044226	0.11712574014564109	-0.9313476516845103	Paenibacillus konsidensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid479650	bacdive	1.0,  1.5	0.5,  1.0	1.224744871391589	0.7071067811865476	0.3883961250990664	2.7206990463513265	0.9052296185860835	7.004959294218938	0.1427560044246483	-0.8454056159462101	Psychromonas heitensis	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid480284	bacdive	5.0,  5.0	0.5,  0.5	4.999999999999999	0.5	0.9490227807719166	7.853981633974482	1.2192497402683282	8.275862068965518	0.12083333333333333	-0.91781324381265	Virgibacillus soli	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	G001431195	5002729.0	37.37	4652.0	81.36742965689326	1.0	81.36742965689326
taxid480391	bacdive	0.7,  1.0	0.7,  1.0	0.8366600265340756	0.8366600265340756	0.3066519158396975	2.199114857512855	0.8366600265340756	7.171371656006363	0.13944333775567924	-0.8556022303765153	Pediococcus argentinicus	Pediococcus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	G001437605	1764961.0	36.67	1806.0	89.44463928664713	1.0	89.44463928664713
taxid480814	bacdive	0.8,  1.1	0.5,  0.6	0.938083151964686	0.5477225575051662	0.1780126063285551	1.614179532111466	0.6979388585552198	9.067782138598657	0.11028054983184024	-0.9575010772748337	Halomonas ilicicola	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid480930	bacdive	1.0,  3.0	0.3,  0.4	1.7320508075688774	0.3464101615137754	0.1523591465956742	1.884955592153876	0.6626587999889207	12.371791482634846	0.08082903768654755	-1.0924325916815936	Secundilactobacillus odoratitofui	Secundilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria							
taxid480931	bacdive	1.5,  2.0	0.8,  1.2	1.7320508075688772	0.9797958971132712	1.0596859748575589	5.331459525790039	1.2649096952694225	5.03116928249115	0.19876095274314776	-0.7016689301691087	Liquorilactobacillus capillatus	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	G001434915	2232918.0	37.63	2128.0	85.89639207530236	1.0	85.89639207530236
taxid481138	bacdive	1.0,  2.0	0.5,  0.5	1.414213562373095	0.5	0.244955260160004	2.221441469079183	0.7762996360151152	9.068764098505762	0.11026860872528016	-0.9575481049463593	Bartonella queenslandensis	Bartonella	Bartonellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid481139	bacdive	1.0,  2.0	0.5,  0.5	1.414213562373095	0.5	0.244955260160004	2.221441469079183	0.7762996360151152	9.068764098505762	0.11026860872528016	-0.9575481049463593	Bartonella rattaustraliani	Bartonella	Bartonellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	G000312565	2158445.0	38.8	1943.0	74.23774986159017	2.0	74.23774986159017
taxid481181	bacdive	5.5,  5.5	1.25,  1.25	5.5	1.25	6.238188537401608	21.59844949342984	2.283950171079401	3.462295081967215	0.2888257575757574	-0.5393640788510079	Seohaeicola saemankumensis	Seohaeicola	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid481183	bacdive	1.0,  3.0	0.6,  1.0	1.7320508075688774	0.7745966692414834	0.6945363536261897	4.214888838624437	1.0987497436994973	6.068636748268696	0.16478165385088953	-0.7830911426076467	Tamlana agarivorans	Tamlana	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria							
taxid481353	bacdive	0.8,  3.0	0.4,  0.5	1.5491933384829668	0.447213595499958	0.2199306714549476	2.1765592370810616	0.7489090164396396	9.896569781204555	0.10104511180219108	-0.9954846912400535	Oceanobacillus kapialis	Oceanobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid481366	bacdive	2.0,  2.0	0.5,  0.5	2.0	0.5	0.3599741582238304	3.141592653589793	0.8825870838315157	8.727272727272728	0.11458333333333331	-0.9408785478813434	Limnobacter litoralis	Limnobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria							
taxid481446	bacdive	1.8,  1.8	0.9,  0.9	1.8	0.9	0.9542587685278998	5.089380098815465	1.221487927467708	5.333333333333333	0.1875	-0.7269987279362623	Phaeobacter italicus	Phaeobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	G001258055	4049567.0	59.95	3810.0	89.54824058967293	1.0	89.54824058967293
taxid481520	bacdive	2.0,  2.0	0.5,  0.5	2.0	0.5	0.3599741582238304	3.141592653589793	0.8825870838315157	8.727272727272728	0.11458333333333331	-0.9408785478813434	Lysobacter ximonensis	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid482461	bacdive	1.5,  7.0	0.9,  0.9	3.24037034920393	0.9	1.870582792298196	9.161931315572334	1.528713511857903	4.897902062017792	0.20416904775511768	-0.6900100967645036	Sediminibacillus halophilus	Sediminibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	G000496855	3985996.0	44.05	3890.0	83.19453908132371	0.0	83.19453908132371
taxid482564	pcc	7.0,  8.0	7.0,  8.0	7.483314773547881	7.483314773547881	219.42224935939444	175.9291886010283	7.483314773547881	0.8017837257372733	1.247219128924647	0.09594276311945654	Oscillatoria nigro-viridis	Oscillatoria	Oscillatoriaceae	Oscillatoriales		Cyanobacteria	Bacteria	G000317475	8272254.0	45.78	7022.0	81.14660163964984	2.0	81.14660163964984
taxid482825	bacdive	1.75,  1.75	0.5,  0.5	1.75	0.5	0.3108867730114899	2.7488935718910685	0.8404938516997408	8.842105263157894	0.11309523809523811	-0.9465556807730339	Meiothermus cateniformans	Meiothermus	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus	Bacteria							
taxid482827	bacdive	3.75,  3.75	0.6,  0.6	3.75	0.6	1.0037388528219389	7.0685834705770345	1.2422453248268561	7.042253521126761	0.142	-0.8477116556169435	Thermus arciformis	Thermus	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus	Bacteria							
taxid483011	bacdive	10.0,  10.0	2.0,  2.0	10.000000000000002	2.0	29.32153143350473	62.83185307179587	3.825862365544778	2.1428571428571432	0.46666666666666656	-0.3309932190414245	Lactiplantibacillus fabifermentans	Lactiplantibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	G000498955	3279100.0	45.04	3173.0	82.46043121588241	1.0	82.46043121588241
taxid483012	bacdive	2.5,  2.5	0.9,  0.9	2.5	0.9	1.399579527174253	7.0685834705770345	1.3878195027548226	5.05050505050505	0.19800000000000004	-0.7033348097384688	Liquorilactobacillus cacaonum	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	G001436735	1919106.0	33.87	1831.0	88.17011671059338	1.0	88.17011671059338
taxid483013	bacdive	1.3,  1.3	1.0,  1.0	1.3	1.0	0.7592182246175333	4.084070449666731	1.1318511959629507	5.379310344827586	0.18589743589743588	-0.7307266004555055	Tritonibacter scottomollicae	Tritonibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid483014	bacdive	1.15,  1.15	0.35,  0.35	1.15	0.3499999999999999	0.0994183175167269	1.2644910430698917	0.5747636079325754	12.718894009216601	0.07862318840579703	-1.1044493482166886	Microbacterium insulae	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria							
taxid483016	bacdive	0.5,  7.0	0.3,  0.5	1.8708286933869709	0.3872983346207417	0.2051926429377052	2.2763001363115354	0.7317921071188709	11.093478322234981	0.09014305260737482	-1.0450677390530294	Lutimonas saemankumensis	Lutimonas	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria							
taxid483199	bacdive	1.2,  3.0	0.8,  0.8	1.897366596101028	0.8	0.8196791869632613	4.768602367582129	1.1611324484530405	5.81764480960996	0.17189086524294775	-0.7647472023123238	Acetobacter fabarum	Acetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid483206	bacdive	2.0,  3.0	0.5,  0.5	2.449489742783178	0.5	0.4482312628358053	3.847649490485592	0.9495135657605627	8.584072128621361	0.11649482728200285	-0.933693358180942	Mesorhizobium caraganae	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid483324	bacdive	1.8,  3.3	0.4,  0.7	2.4372115213907883	0.529150262212918	0.4971820666428907	4.051558470501422	0.9828915716399067	8.149043866080394	0.12271378292150362	-0.9111066556056536	Maritalea mobilis	Maritalea	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid483547	bacdive	3.0,  3.0	0.55,  0.55	3.0000000000000004	0.55	0.669191960138101	5.18362787842316	1.0852189383123831	7.746100053792362	0.12909722222222222	-0.8890831023233511	Geoalkalibacter subterraneus	Geoalkalibacter	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria	G000827125	3717645.0	56.68	3578.0	89.32219187146701	3.0	89.32219187146701
taxid484088	bacdive	2.0,  2.0	0.55,  0.55	2.0	0.55	0.4316090157103728	3.455751918948773	0.9376281306353933	8.006672226855713	0.12489583333333334	-0.9034520499407197	Rhizobium tubonense	Rhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria							
taxid484184	bacdive	1.8,  6.8	0.9,  1.4	3.4985711369071804	1.1224972160321824	3.0919168494632205	12.337462742207595	1.8074920448707852	3.990231090577183	0.25061205160810646	-0.600998048182053	Paenibacillus taichungensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							
taxid484498	bacdive	2.15,  2.15	0.45,  0.45	2.15	0.45	0.3180862561759666	3.039490892348125	0.8469324259929257	9.555555555555555	0.10465116279069768	-0.9802559418042428	Oleibacter marinus	Oleibacter	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	G900156675	3859465.0	51.43	3475.0	91.33063779565302	1.0	91.33063779565302
taxid485258	bacdive	1.1,  1.1	0.45,  0.45	1.1	0.45	0.1510909716835841	1.5550883635269477	0.6608151086182753	10.292397660818715	0.09715909090909089	-1.012516557421996	Marinobacter szutsaonensis	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria							
taxid485447	bacdive	1.5,  1.5	0.5,  0.5	1.5	0.5	0.2617993877991494	2.356194490192345	0.7937005259840998	9.0	0.1111111111111111	-0.9542425094393249	Thalassomonas actiniarum	Thalassomonas	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	G000948975	7420857.0	47.3	6303.0	86.02440391992461	1.0	86.02440391992461
taxid485448	bacdive	1.5,  1.5	0.6,  0.6	1.5	0.6	0.3675663404700058	2.827433388230814	0.8887488205222112	7.6923076923076925	0.13	-0.8860566476931632	Thalassomonas haliotis	Thalassomonas	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria							
