taxid	length	width	volume	surface	genus	family	order	class	phylum	superkingdom
2129	0.5581476642608586	0.5581476642608586	0.09104287365672192	0.9786966369620602	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria
2132	3.4331180826118346	0.14499813255852173	0.05517313920575116	1.5638713481370903	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
2147	3.1622776601683795	0.3	0.2164596525098353	2.9803764797388297	Acholeplasma	Acholeplasmataceae	Acholeplasmatales	Mollicutes	Tenericutes	Bacteria
2160	4.031608905360614	0.43240362446620295	0.5698719606449132	5.476682876577662	Methanobacterium	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
2172	1.2412557618759985	0.5239698637280535	0.22714681053756222	2.043230953958814	Methanobrevibacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
2175	1.0466351393921054	1.0466351393921054	0.6003224113829115	3.4414423257272855	Methanohalophilus	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2179	1.7320508075688772	0.34641016151377546	0.15235914659567426	1.8849555921538759	Methanothermus	Methanothermaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
2184	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179587	Methanococcus	Methanococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea
2192	0.4349118552081964	0.4349118552081964	0.04307272625117953	0.5942269782077136	Methanocorpusculum	Methanocorpusculaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2195	1.5740609166314434	1.5740609166314434	2.0420352248333655	7.7838228619642225	Methanogenium	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2202	12.35758890759013	0.4784797263319172	2.1926879932589918	18.575784213035746	Methanospirillum	Methanospirillaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2204	1.8612097182041991	0.7483314773547882	0.7088899809428583	4.375615959620682	Methanomicrobium	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2207	1.6150570809283897	1.6150570809283897	2.2057802858958118	8.194559728976959	Methanosarcina	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2220	1.0064340301100034	1.0064340301100034	0.5337704917735737	3.182148908748043	Methanolobus	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2222	3.5953592505049206	0.9002930206639068	2.096308561424003	10.168948501147199	Methanothrix	Methanotrichaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2225	1.2000000000000002	1.2000000000000002	0.9047786842338608	4.523893421169302	Methanococcoides	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2233	2.2	0.4	0.2597049926967563	2.7646015351590183	Archaeoglobus	Archaeoglobaceae	Archaeoglobales	Archaeoglobi	Euryarchaeota	Archaea
2237	1.7757866836081175	0.5790345168047198	0.40798820747990533	3.230316835643553	Haloarcula	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
2239	1.5343613541490706	0.5623413251903491	0.3334327373807413	2.710675460186147	Halobacterium	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
2249	1.1313708498984762	1.1313708498984762	0.7582520214456948	4.021238596594936	Halococcus	Halococcaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
2256	8.5	0.9	5.216614601285851	24.033183799961922	Natronobacterium	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea
2263	1.15	1.15	0.7963282878380625	4.1547562843725006	Thermococcus	Thermococcaceae	Thermococcales	Thermococci	Euryarchaeota	Archaea
2268	10.000000000000002	0.229128784747792	0.4091847825660182	7.198293068896202	Thermofilum	Thermofilaceae	Thermofilales	Thermoprotei	Crenarchaeota	Archaea
2270	6.687403049764222	0.37224194364083985	0.7135145803652669	7.820466838144588	Thermoproteus	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea
2273	1.1156459808456072	1.1156459808456072	0.7270726996926968	3.9102334190722936	Desulfurococcus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
2276	4.5153660912671825	0.5640108966206419	1.0726273782624407	8.000743263863265	Pyrobaculum	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea
2279	1.6711816205169887	1.6711816205169887	2.4438220236070465	8.773990786893785	Staphylothermus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
2284	1.1832159566199232	1.1832159566199232	0.8673425966163862	4.3982297150257095	Sulfolobus	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea
2299	3.9663752624470963	0.6324555320336759	1.1461047747777786	7.880861028010169	Desulfosarcina	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
2308	0.8434326653017492	0.28284271247461906	0.0442419556973172	0.7494545196309156	Pyrodictium	Pyrodictiaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
2314	1.8708286933869709	1.4142135623730951	2.198210349941689	8.31187288206608	Methanoplanus	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2316	0.9211558703193814	0.9211558703193814	0.40925876996264	2.6657297628950194	Methanosphaera	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
2321	0.6324555320336759	0.6324555320336759	0.13246117687728132	1.2566370614359177	Methanohalobium	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2330	6.499999999999999	0.65	2.085003049355901	13.273228961416875	Halanaerobium	Halanaerobiaceae	Halanaerobiales	Clostridia	Firmicutes	Bacteria
2332	1.3160740129524924	0.7400828044922853	0.45998077781271723	3.0599230143386476	Propionigenium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
2335	3.741657386773941	0.8366600265340756	1.903757629824476	9.834740623457016	Thermotoga	Thermotogaceae	Thermotogales	Thermotogae	Thermotogae	Bacteria
2370	1.9339079605813718	0.31622776601683805	0.14360995248720132	1.9212579332321365	Xylella	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
2383	244.94897427831785	54.77225575051659	534129.3945012478	42148.88838624434	Epulopiscium	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
2420	1.8	0.4	0.2094395102393196	2.2619467105846507	Thermosipho	Fervidobacteriaceae	Thermotogales	Thermotogae	Thermotogae	Bacteria
2422	2.6674191150583844	0.5370497493219708	0.5581332952618537	4.5004469834518375	Fervidobacterium	Fervidobacteriaceae	Thermotogales	Thermotogae	Thermotogae	Bacteria
2425	4.242640687119284	0.4898979485566356	0.7689377329446211	6.529677711243183	Teredinibacter	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
2701	1.5	0.5	0.2617993877991494	2.3561944901923453	Gardnerella	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
2723	1.7435309869898445	0.7011367643765284	0.5744374696759046	3.840451484131522	Hirschia	Hyphomonadaceae	Hyphomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
2735	1.9493588689617931	0.8944271909999159	1.0374899075603423	5.477553959507077	Verrucomicrobium	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
2737	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
2740	1.2409673645990855	1.2409673645990855	1.0006442486987548	4.8380526865282825	Peptococcus	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
2742	2.0756498156285574	0.5732758133657551	0.48252698291903034	3.7382434161340696	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
2745	1.9284525649801796	0.7729030062895782	0.7754715345148796	4.682565165756167	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
2747	2.070412289827937	0.81903625881272	0.9142912143516331	5.327332921986081	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
12916	1.9579353638452928	0.5650687959863137	0.4392047024811871	3.4757581422660313	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
13034	5.656854249492381	5.656854249492381	94.78150268071181	100.53096491487341	Dactylococcopsis	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria
13134	2.5697965868506505	0.31473451902649446	0.1916210967630693	2.5409317393659805	Magnetospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
13687	1.362581208787706	0.5271303581931568	0.2557510199830111	2.2564738069140877	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
28033	2.598076211353316	0.9797958971132712	1.7126537459818774	7.997189288685058	Sulfobacillus	Clostridiales Family XVII. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria
28048	10.000000000000002	0.4	1.2398819006167718	12.566370614359172	Acidothermus	Acidothermaceae	Acidothermales	Actinomycetia	Actinobacteria	Bacteria
28070	5.403696126111853	5.403696126111853	82.61737242299311	91.73429130157884	Gloeothece	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria
28073	13.392958086448658	13.392958086448658	1257.8479648243635	563.5116409856099	Lyngbya	Oscillatoriaceae	Oscillatoriales		Cyanobacteria	Bacteria
28100	1.4286523458033333	0.6074135463483387	0.354840756393923	2.7262200312629377	Phyllobacterium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
28196	1.5	0.2	0.04502949470145369	0.9424777960769379	Arcobacter	Arcobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
28209	2.047787488113281	0.6385691965349639	0.5856139394141398	4.108116234265549	Chelatococcus	Chelatococcaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
28219	2.0	0.975	1.2505870412084958	6.126105674500098	Brachymonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
28228	1.6100609551700655	0.6055274787301019	0.4037720889924711	3.0628522490281243	Colwellia	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
28231	1.8256559786015523	0.4623158497460058	0.2791896761602956	2.6515974895096837	Geobacter	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria
28236	7.885122434687864	0.5957892135528948	2.1057532676093453	14.75879668851517	Petrotoga	Petrotogaceae	Petrotogales	Thermotogae	Thermotogae	Bacteria
28253	1.694929839813275	0.46009932428582134	0.2551760756394696	2.449927281114007	Marinomonas	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
28261	3.350368958834508	0.34641016151377546	0.30432420530069954	3.6461382524904526	Thermodesulfovibrio	Thermodesulfovibrionaceae	Thermodesulfovibrionales	Thermodesulfovibrionia	Nitrospirae	Bacteria
28263	1.4422495703074085	0.5	0.25044597448166483	2.2654803273603954	Arcanobacterium	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
28453	1.4330837943048786	0.6262292457594585	0.3730234130168475	2.819387717978291	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
28884	1.4953487812212205	0.36628415014847066	0.14461551854879262	1.7207211628636425	Hydrogenovibrio	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria
28895	5.297398455921977	0.5981395124884882	1.4152441376499594	9.954398111445762	Thermoanaerobacterium	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
29287	1.5	1.5	1.7671458676442586	7.0685834705770345	Natronococcus	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea
29330	3.5182382907259573	0.6938564219395551	1.2377922668679018	7.669105918137705	Alicyclobacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
29331	2.2932337307454596	0.41478017735194395	0.2904429033704437	2.988244898554142	Amphibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
29404	0.8156897607062892	0.8156897607062892	0.28416700782134874	2.090257998888899	Microlunatus	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
29407	2.7551170479590366	0.9447563568198134	1.70890115944279	8.177296583678924	Rhodoplanes	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
29465	0.42627697484524535	0.42627697484524535	0.040557786759736106	0.570865270512818	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria
29487	2.7355647997347607	1.0	1.8719088429933446	8.594030278265558	Photorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
29521	4.69041575982343	0.28284271247461906	0.28878366994931715	4.1677936304377265	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes	Bacteria
29526	2.0	1.15	1.6792139982672192	7.225663103256522	Syntrophobacter	Syntrophobacteraceae	Syntrophobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
29548	2.29128784747792	0.5	0.4171683933311191	3.5991465344481024	Rhodothermus	Rhodothermaceae	Bacteroidetes Order II. Incertae sedis		Bacteroidetes	Bacteria
31988	1.3490737563232043	0.5744562646538028	0.29983751418836924	2.4346836351555554	Aminobacter	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
32008	3.1622776601683795	0.5656854249492381	0.7473763099233324	5.619851784832583	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
32012	1.714934401077779	0.4147288270665544	0.2129852259048097	2.234403527901765	Thiomonas		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
32014	1.3919410907075056	0.6204836822995429	0.35834627399232793	2.713320481059618	Iodobacter	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria
32067	9.236429020979301	0.7283382075629387	3.742174244048281	21.134260823862988	Leptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
32068	4.898979485566356	0.3872983346207417	0.5619382535379379	5.960752959477659	Sebaldella	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
32205	16.522711641858308	0.14142135623730953	0.25879766706753005	7.340847364572286	Leptonema	Leptospiraceae	Leptospirales	Spirochaetia	Spirochaetes	Bacteria
32207	0.9200334010597462	0.8474358109044169	0.3577921830316034	2.4494031920706263	Rothia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
32257	1.3038404810405295	0.916515138991168	0.6586362861757874	3.754170359048136	Kingella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria
33001	1.7320508075688772	0.5916079783099616	0.42191342082295796	3.2191745248034973	Desulfurella	Desulfurellaceae	Desulfurellales	Deltaproteobacteria	Proteobacteria	Bacteria
33057	1.827803317182741	0.6021651010940349	0.46230781137640264	3.457760556754601	Thauera	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
33071	1.095445115010332	1.095445115010332	0.6882884651454569	3.7699111843077513	Gloeobacter	Gloeobacteraceae	Gloeobacterales	Gloeobacteria	Cyanobacteria	Bacteria
33877	1.7789186084582944	0.3601809758665442	0.1671383399996553	2.0129209559382244	Agromyces	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
33882	1.2001506945399296	0.5279089788469415	0.22070003137172983	1.9904198867741147	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
33886	1.5	0.6708203932499369	0.4511145945690694	3.1611666289683265	Rathayibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
33973	1.5377233132891166	0.623573926575247	0.40333355820887584	3.0124234466922517	Acidobacterium	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria
33981	1.1473878750807371	1.1473878750807371	0.7909142328239718	4.13590338542658	Kineococcus	Kineosporiaceae	Kineosporiales	Actinomycetia	Actinobacteria	Bacteria
33983	0.8366600265340756	0.8366600265340756	0.3066519158396975	2.1991148575128547	Luteococcus	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
33986	2.3219921895017293	0.8146489214641324	1.0391319685673512	5.942663156033792	Exiguobacterium		Bacillales	Bacilli	Firmicutes	Bacteria
34008	1.487053288865058	0.6753728998020628	0.4488671149242695	3.1551501711169023	Rhodovulum	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
34016	1.5	0.55	0.31281754349650864	2.59181393921158	Rhodobium	Rhodobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
34072	1.5967139513736819	0.4618524963547732	0.2399638037999606	2.3167559551720327	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
34084	1.75	0.3499999999999999	0.1571450825264394	1.9242255003237485	Riemerella	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
34093	0.3741657386773941	0.3741657386773941	0.027427781169924326	0.4398229715025709	Simkania	Simkaniaceae	Parachlamydiales	Chlamydiia	Chlamydiae	Bacteria
34096	4.4721359549995805	0.2449489742783178	0.20689679244073625	3.4414423257272846	Brevinema	Brevinemataceae	Brevinematales	Spirochaetia	Spirochaetes	Bacteria
34104	0.2576819745345025	0.21213203435596426	0.006608111076587105	0.17172762721954504	Streptobacillus	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
35750	15.811388300841893	0.7745966692414834	7.329267839067865	38.476494904855926	Sporichthya	Sporichthyaceae	Sporichthyales	Actinomycetia	Actinobacteria	Bacteria
35753	2.23606797749979	1.095445115010332	1.763300186739489	7.6952989809711845	Dactylosporangium	Micromonosporaceae	Micromonosporales	Actinomycetia	Actinobacteria	Bacteria
35812	1.4422205101855958	1.0816653826391969	0.9939594657744456	4.900884539600078	Roseococcus	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
35823	8.711754349385727	8.711754349385727	346.19077013562253	238.43011837910643	Arthrospira	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria
35829	5.885661912765424	0.37606030930863943	0.6347986603729414	6.953487577582361	Acetivibrio	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
35838	1.7320508075688772	0.5916079783099616	0.42191342082295796	3.2191745248034973	Holophaga	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
36739	0.99498743710662	0.6928203230275509	0.28803905725615275	2.165649097014025	Dermabacter	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
36853	4.449719092257396	0.648074069840786	1.3965570393434936	9.059560154856253	Desulfitobacterium	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
36862	1.78416528559355	0.6648938109479186	0.5332532342595355	3.7268099659786373	Ideonella		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
37817	3.872983346207418	0.8366600265340756	1.9759578469662973	10.179923683969259	Desulfuromusa	Desulfuromonadaceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria
